Ca-42(n,g) ENDF/B-VII.1
9148.45 1.38089
9150.01 0.843741
9151.57 0.568549
9153.13 0.409269
9154.69 0.308970
9156.24 0.241828
9159.36 0.160280
9162.47 0.114622
9165.59 0.0865344
9168.71 0.0680761
9174.94 0.0461616
9181.17 0.0342591
9193.63 0.0227771
9218.56 0.0164659
9243.48 0.0181656
9255.94 0.0214161
9268.40 0.0270764
9280.87 0.0368990
9293.33 0.0551222
9299.56 0.0704776
9305.79 0.0937857
9312.02 0.131556
9315.14 0.159889
9318.25 0.198635
9321.37 0.253613
9324.49 0.335230
9326.04 0.391764
9327.60 0.463940
9329.16 0.558074
9330.72 0.683915
9332.27 0.857605
9333.83 1.10643
9335.39 1.48019
9336.95 2.07659
9338.51 3.10998
9339.28 3.93136
9340.06 5.10878
9340.84 6.86426
9341.62 9.59779
9342.40 14.0309
9343.18 21.2978
9344.09 34.0679
9345.00 42.5751
9345.91 34.0452
9346.82 21.2785
9347.46 15.0769
9348.10 10.9391
9348.74 8.17930
9349.38 6.29482
9350.65 4.01080
9351.93 2.75705
9353.20 2.00335
9354.48 1.51836
9357.03 0.955846
9359.58 0.655483
9362.13 0.477050
9364.68 0.362548
9367.24 0.284827
9372.34 0.189111
9377.44 0.134691
9382.54 0.100833
9387.65 0.0783492
9397.85 0.0512816
9408.06 0.0362260
9418.27 0.0269947
9428.47 0.0209264
9448.88 0.0136905
9469.30 0.00969911
9489.71 0.00726281
9510.12 0.00566501
9550.94 0.00376158
9591.77 0.00271097
9632.59 0.00206851
9673.41 0.00164622
9755.06 0.00114161
9836.71 0.000861941
10000.0 0.000577065
10156.3 0.000445327
10312.5 0.000370094
10625.0 0.000290683
11250.0 0.000227280
12500.0 0.000186541
15000.0 0.000165654
15800.0 0.000164736
17900.0 0.000172452
20000.0 0.000208486
20675.0 0.000242398
21349.9 0.000329002
21687.4 0.000443162
21856.1 0.000555067
22024.9 0.000757434
22193.6 0.00118605
22278.0 0.00160965
22362.3 0.00237590
22446.7 0.00398808
22488.9 0.00556476
22510.0 0.00675023
22531.1 0.00837684
22552.2 0.0106952
22573.3 0.0141570
22583.8 0.0165689
22594.4 0.0196599
22604.9 0.0237191
22615.4 0.0291840
22626.0 0.0367996
22636.5 0.0478297
22647.1 0.0646818
22657.6 0.0921756
22662.9 0.112962
22668.2 0.141448
22673.4 0.181922
22678.7 0.241871
22684.0 0.335466
22689.3 0.489945
22694.5 0.761775
22699.8 1.25593
22704.9 2.00699
22710.0 2.50625
22715.1 2.00583
22720.2 1.25482
22723.7 0.896290
22727.2 0.655190
22730.7 0.492378
22734.1 0.380686
22741.1 0.244004
22748.1 0.168347
22755.1 0.122674
22762.0 0.0931779
22776.0 0.0588562
22789.9 0.0404624
22803.8 0.0295100
22817.8 0.0224756
22831.7 0.0176976
22859.6 0.0118052
22887.5 0.00845409
22915.3 0.00636806
22943.2 0.00498345
22999.0 0.00331726
23054.7 0.00239191
23110.5 0.00182579
23166.2 0.00145471
23277.7 0.00101454
23389.2 0.000774085
23612.2 0.000535699
23835.2 0.000427886
24058.2 0.000372401
24504.2 0.000326644
24950.2 0.000322151
25396.2 0.000356131
25619.2 0.000409431
25842.2 0.000559634
25953.7 0.000766575
26009.4 0.000972910
26065.2 0.00135014
26120.9 0.00215801
26148.8 0.00296387
26176.7 0.00443367
26204.6 0.00756658
26232.4 0.0162860
26246.4 0.0281011
26260.3 0.0601424
26267.3 0.102159
26270.8 0.142066
26274.2 0.210590
26276.0 0.265410
26277.7 0.344083
26279.5 0.463310
26281.2 0.656062
26282.9 0.996006
26283.8 1.27123
26284.7 1.67283
26285.6 2.28588
26286.4 3.27135
26287.3 4.93956
26288.2 7.82698
26289.1 12.5227
26290.0 15.6527
26290.9 12.5217
26291.8 7.82599
26292.5 5.52819
26293.1 4.01989
26293.8 2.99836
26294.4 2.31193
26295.7 1.47256
26297.0 1.01445
26298.3 0.736760
26299.6 0.559312
26302.1 0.352277
26304.7 0.241685
26307.3 0.175927
26309.8 0.133731
26312.4 0.105071
26317.6 0.0697755
26322.7 0.0497051
26327.8 0.0372187
26333.0 0.0289281
26343.3 0.0189515
26353.5 0.0134073
26374.1 0.00778363
26394.7 0.00513229
26415.2 0.00367697
26456.3 0.00221626
26497.5 0.00153471
26538.6 0.00116321
26620.8 0.000793485
26703.1 0.000623193
26785.3 0.000531866
26949.8 0.000444126
27278.8 0.000390593
27607.8 0.000382617
28923.7 0.000445117
30239.7 0.000580513
30897.6 0.000683312
31555.6 0.000822782
31884.6 0.000911687
32049.1 0.000962287
32213.6 0.00101767
32378.1 0.00107845
32542.5 0.00114534
32707.0 0.00121918
32871.5 0.00130097
33200.5 0.00149333
33529.5 0.00173487
33858.5 0.00204381
34187.5 0.00244763
34516.4 0.00298926
34845.4 0.00373861
35174.4 0.00481557
35503.4 0.00643832
35832.4 0.00903474
36161.4 0.0135212
36325.9 0.0170618
36490.3 0.0220885
36654.8 0.0296193
36737.1 0.0358218
36778.2 0.0442594
36788.5 0.0507789
36798.8 0.0676550
36803.9 0.0898855
36809.0 0.149577
36811.6 0.227485
36812.9 0.301602
36814.2 0.428118
36815.5 0.675665
36816.1 0.895607
36816.8 1.25055
36817.4 1.88826
36818.0 3.14195
36818.4 4.27589
36818.7 6.09596
36819.0 9.17074
36819.3 14.4792
36819.7 23.1439
36820.0 28.9203
36820.3 23.1434
36820.7 14.4790
36820.9 10.2424
36821.2 7.52095
36821.4 5.68163
36821.6 4.41142
36822.1 2.85263
36822.5 1.98547
36823.0 1.45111
36823.5 1.11389
36824.4 0.719704
36825.3 0.506058
36826.2 0.380177
36828.1 0.243426
36831.8 0.136527
36835.5 0.0966000
36842.9 0.0670113
36850.3 0.0566819
36865.1 0.0499216
36879.8 0.0483512
36939.0 0.0511043
37064.3 0.0643031
37189.5 0.0799815
37440.0 0.0990376
37690.5 0.0785255
37941.0 0.0488486
38101.8 0.0355315
38262.6 0.0263550
38584.2 0.0156367
38905.8 0.0101479
39227.4 0.00705526
39549.0 0.00516686
39870.6 0.00393812
40513.8 0.00249850
41157.0 0.00172423
41800.2 0.00126275
43086.6 0.000766600
44373.0 0.000523591
45659.4 0.000395810
46945.8 0.000370665
47267.4 0.000415608
47428.2 0.000468801
47589.0 0.000572140
47749.8 0.000800591
47830.2 0.00103072
47910.6 0.00145126
47950.8 0.00180523
47991.0 0.00234445
48031.2 0.00322431
48071.4 0.00480507
48091.5 0.00611635
48111.6 0.00808761
48131.7 0.0112481
48151.8 0.0167856
48171.9 0.0278371
48182.0 0.0380287
48187.0 0.0453757
48192.0 0.0550499
48197.0 0.0681938
48202.1 0.0865765
48207.1 0.113457
48212.1 0.154631
48214.6 0.184026
48217.1 0.222135
48219.6 0.272769
48222.2 0.341626
48224.7 0.438073
48227.2 0.575387
48229.7 0.775058
48232.2 1.06430
48236.1 1.70197
48240.0 2.12664
48242.0 2.00039
48243.9 1.69988
48247.8 1.06260
48251.0 0.714758
48254.1 0.497256
48257.3 0.360120
48260.5 0.270537
48266.8 0.166788
48273.1 0.112336
48279.4 0.0805043
48285.7 0.0604304
48298.4 0.0375995
48311.0 0.0256231
48323.6 0.0185947
48336.3 0.0141224
48348.9 0.0111036
48374.2 0.00740843
48399.4 0.00532148
48424.7 0.00402833
48449.9 0.00317284
48500.5 0.00214646
48551.0 0.00157830
48652.1 0.00100454
48753.1 0.000736647
48854.2 0.000592563
49056.3 0.000461129
49258.5 0.000435595
49460.6 0.000531925
49561.7 0.000709407
49612.2 0.000894513
49662.7 0.00123690
49713.3 0.00196893
49738.5 0.00269155
49763.8 0.00398953
49789.1 0.00668335
49801.7 0.00927179
49814.3 0.0137966
49827.0 0.0228031
49833.3 0.0310784
49839.6 0.0448141
49845.9 0.0701197
49849.1 0.0915213
49852.2 0.124009
49855.4 0.176753
49858.5 0.268904
49861.7 0.444698
49863.3 0.591800
49864.9 0.799525
49867.4 1.27964
49870.0 1.59773
49872.6 1.27742
49875.2 0.797817
49877.1 0.549319
49879.1 0.390029
49881.0 0.286854
49883.0 0.218020
49886.9 0.136570
49890.8 0.0928698
49894.7 0.0670253
49898.6 0.0505711
49906.4 0.0316751
49914.2 0.0216770
49922.0 0.0157815
49929.8 0.0120157
49937.6 0.00946648
49953.2 0.00633602
49968.8 0.00456290
50000.0 0.00273124
50032.6 0.00182582
50065.1 0.00133310
50130.3 0.000841395
50260.5 0.000485843
50390.8 0.000357599
50521.1 0.000295546
50781.6 0.000236772
51042.1 0.000208519
52084.3 0.000163415
54168.6 0.000133054
56252.8 0.000130370
56773.9 0.000139274
57295.0 0.000165808
57555.5 0.000201391
57685.8 0.000236045
57816.1 0.000298341
57946.3 0.000429912
58011.5 0.000560233
58076.6 0.000797439
58141.7 0.00130324
58174.3 0.00180587
58206.9 0.00271951
58239.4 0.00465702
58272.0 0.0100007
58288.3 0.0171610
58304.6 0.0362461
58312.7 0.0606950
58320.8 0.121639
58324.9 0.193325
58329.0 0.351331
58331.0 0.512164
58333.0 0.804057
58334.1 1.04646
58335.1 1.40243
58336.1 1.93784
58337.1 2.73333
58338.6 4.37922
58340.0 5.46626
58341.5 4.36686
58342.9 2.73308
58343.8 1.98317
58344.8 1.47229
58346.6 0.875068
58348.5 0.568903
58350.3 0.396175
58352.2 0.290097
58354.1 0.221399
58357.8 0.140670
58361.5 0.0969650
58365.2 0.0708698
58372.7 0.0425281
58380.1 0.0283294
58387.6 0.0202264
58402.5 0.0118153
58417.4 0.00776143
58432.3 0.00550618
58462.1 0.00321445
58491.9 0.00213328
58521.7 0.00153994
58581.2 0.000945866
58640.8 0.000670917
58700.4 0.000523406
58819.6 0.000383347
58938.7 0.000328658
59057.9 0.000311478
59296.3 0.000342577
59534.6 0.000474228
59653.8 0.000617718
59772.9 0.000884798
59832.5 0.00111117
59892.1 0.00145712
59951.7 0.00202334
60011.3 0.00304368
60070.9 0.00517211
60130.4 0.0108547
60160.2 0.0181452
60175.1 0.0249289
60190.0 0.0363577
60197.5 0.0452607
60204.9 0.0578486
60212.4 0.0764332
60219.8 0.105364
60223.5 0.126295
60227.3 0.153817
60231.0 0.191089
60234.7 0.242675
60238.4 0.316644
60242.2 0.425432
60245.9 0.589845
60249.6 0.838494
60254.8 1.34145
60260.0 1.67660
60265.2 1.34115
60270.4 0.838210
60275.2 0.536017
60279.9 0.358832
60284.7 0.252674
60289.5 0.185943
60299.0 0.111529
60308.5 0.0738029
60318.0 0.0522868
60327.5 0.0389256
60346.6 0.0239404
60365.6 0.0161938
60384.7 0.0116840
60403.7 0.00883246
60422.7 0.00691652
60460.8 0.00458301
60498.9 0.00327059
60537.0 0.00246021
60575.1 0.00192507
60651.2 0.00128456
60727.4 0.000930568
60803.5 0.000714558
60879.7 0.000573141
61032.0 0.000405418
61184.4 0.000313660
61489.0 0.000222363
61793.7 0.000181030
62098.3 0.000160232
62707.6 0.000146957
63316.9 0.000160051
63621.6 0.000181316
63926.2 0.000224104
64230.9 0.000318969
64383.2 0.000413934
64535.5 0.000585947
64611.7 0.000729459
64687.8 0.000946142
64764.0 0.00129547
64840.2 0.00191213
64916.3 0.00315752
64954.4 0.00432040
64992.5 0.00628955
65011.5 0.00782924
65030.6 0.0100150
65049.6 0.0132593
65059.1 0.0155014
65068.6 0.0183553
65078.2 0.0220588
65087.7 0.0269725
65097.2 0.0336607
65106.7 0.0430341
65116.2 0.0566074
65125.8 0.0769492
65135.3 0.108344
65144.8 0.156975
65157.4 0.251134
65170.0 0.313867
65182.6 0.251008
65195.2 0.156854
65203.7 0.112425
65212.2 0.0823918
65220.7 0.0620969
65229.3 0.0480917
65246.3 0.0309258
65263.3 0.0213919
65280.3 0.0156233
65297.3 0.0118918
65331.4 0.00754045
65365.4 0.00520688
65399.5 0.00381581
65467.5 0.00231346
65535.6 0.00156345
65603.7 0.00113645
65671.8 0.000870538
65739.9 0.000693827
65876.0 0.000480940
66012.2 0.000362463
66284.5 0.000241982
66556.9 0.000184944
66829.2 0.000153438
67373.8 0.000121517
68463.2 9.80598E-05
69552.5 8.97332E-05
73909.8 8.45384E-05
78267.0 9.33561E-05
80445.7 0.000113917
80990.3 0.000131797
81535.0 0.000179943
81807.3 0.000245280
82079.7 0.000427860
82215.8 0.000678978
82352.0 0.00138194
82420.1 0.00234388
82488.2 0.00500265
82556.2 0.0181404
82573.3 0.0304766
82590.3 0.0615312
82598.8 0.0985127
82603.0 0.130795
82607.3 0.181434
82611.6 0.267395
82615.8 0.427571
82617.9 0.563523
82620.1 0.767786
82622.2 1.08400
82624.3 1.57255
82627.1 2.51640
82629.9 3.14197
82632.7 2.51260
82635.5 1.56954
82637.9 1.03203
82640.3 0.706329
82642.7 0.504731
82645.1 0.375848
82649.9 0.228760
82654.7 0.152732
82659.5 0.108837
82664.2 0.0813507
82673.8 0.0502816
82683.4 0.0341022
82693.0 0.0246390
82712.1 0.0145936
82731.3 0.00965886
82750.5 0.00687792
82788.8 0.00402463
82827.1 0.00266821
82865.4 0.00192343
82942.0 0.00119211
83018.7 0.000900957
83095.3 0.000894479
83171.9 0.00178074
83210.2 0.00559807
83219.8 0.00942692
83229.4 0.0198042
83234.2 0.0333571
83239.0 0.0681122
83241.4 0.110589
83243.8 0.208548
83245.0 0.314304
83246.2 0.519184
83246.8 0.702522
83247.4 0.991746
83248.0 1.46882
83248.6 2.25087
83249.2 3.61193
83249.9 4.50152
83250.6 3.59050
83251.3 2.25080
83251.7 1.62066
83252.2 1.19175
83253.0 0.702517
83253.9 0.452442
83254.8 0.314305
83256.6 0.174949
83258.4 0.110836
83262.0 0.0557745
83265.6 0.0335456
83272.7 0.0160485
83279.9 0.00945253
83294.2 0.00450574
83308.5 0.00270358
83365.7 0.000892814
83480.1 0.000390359
83708.9 0.000223670
84166.6 0.000153267
85082.0 0.000123914
86912.7 0.000118298
90574.1 0.000132548
92404.8 0.000144057
94235.5 0.000158929
95150.9 0.000168673
96066.2 0.000182878
96981.6 0.000222738
97439.2 0.000348525
97668.1 0.000826397
97725.3 0.00131216
97782.5 0.00267093
97811.1 0.00452416
97839.7 0.00960638
97854.0 0.0163584
97868.3 0.0341459
97875.5 0.0565807
97882.6 0.111223
97886.2 0.173799
97889.8 0.306058
97891.6 0.434746
97893.3 0.657888
97895.1 1.07875
97896.9 1.91194
97898.4 3.06304
97899.9 3.82357
97901.4 3.05475
97902.9 1.91183
97903.9 1.36193
97904.9 0.995488
97907.0 0.577475
97909.0 0.369782
97911.1 0.254965
97915.2 0.141005
97919.3 0.0890762
97927.5 0.0446330
97935.7 0.0267321
97968.4 0.00745515
98034.0 0.00209371
98165.0 0.000681184
98427.2 0.000321520
98951.5 0.000236482
100000 0.000228363
101062 0.000241227
102123 0.000259310
104247 0.000306607
106370 0.000371724
108493 0.000463597
110617 0.000599588
112740 0.000816316
113802 0.000980213
114864 0.00121626
115925 0.00165405
116191 0.00189238
116456 0.00240176
116589 0.00301180
116655 0.00358629
116721 0.00459332
116788 0.00665379
116821 0.00862250
116854 0.0120441
116887 0.0188622
116904 0.0251326
116921 0.0355805
116937 0.0548696
116945 0.0712423
116954 0.0962884
116962 0.137072
116970 0.208888
116979 0.347458
116983 0.462921
116987 0.627721
116993 1.00091
117000 1.24869
117007 0.994747
117010 0.796173
117013 0.622893
117017 0.459479
117022 0.345061
117030 0.210016
117038 0.138335
117046 0.0978183
117062 0.0560505
117079 0.0364782
117095 0.0258416
117111 0.0194475
117144 0.0124933
117176 0.00900472
117209 0.00701695
117274 0.00496865
117339 0.00399895
117404 0.00347753
117535 0.00298975
117795 0.00275593
118056 0.00281862
118577 0.00325681
118838 0.00368972
118968 0.00441207
119033 0.00666588
119066 0.0149435
119082 0.0447222
119086 0.0727720
119090 0.140595
119093 0.224652
119095 0.401710
119096 0.579130
119097 0.898172
119098 1.53505
119098 2.09293
119099 2.97893
119099 4.84388
119100 5.93397
119101 4.84380
119101 2.95878
119102 2.23373
119102 1.62959
119103 0.943109
119104 0.602924
119105 0.415574
119107 0.230461
119109 0.146370
119113 0.0748655
119117 0.0461903
119125 0.0238234
119133 0.0155168
119165 0.00699546
119229 0.00482943
119356 0.00445911
119611 0.00478609
120120 0.00593789
121500 0.0102480
122000 0.0109502
123880 0.00686010
124939 0.00529825
125469 0.00491904
125734 0.00498152
125866 0.00581852
125932 0.00933196
125965 0.0227296
125982 0.0702547
125986 0.114976
125990 0.222396
125992 0.349768
125994 0.607903
125995 0.888586
125996 1.34061
125997 2.19324
125998 4.02374
125999 6.50087
126000 8.01881
126001 6.50076
126002 3.99945
126003 2.31534
126004 1.40273
126006 0.669913
126008 0.376637
126009 0.245476
126013 0.126721
126017 0.0780354
126033 0.0248609
126064 0.00984824
126126 0.00583466
126251 0.00474795
126501 0.00437242
127000 0.00408982
128049 0.00361293
129099 0.00311577
130148 0.00262797
130673 0.00242720
130935 0.00243935
131066 0.00286174
131132 0.00464788
131165 0.0112168
131173 0.0173934
131181 0.0329409
131185 0.0514467
131189 0.0929017
131191 0.137144
131193 0.215654
131195 0.378373
131196 0.526528
131197 0.776076
131199 1.22584
131200 1.55002
131201 1.22580
131203 0.776045
131204 0.508652
131205 0.344919
131207 0.186387
131210 0.112869
131212 0.0766154
131217 0.0417002
131221 0.0267700
131231 0.0141371
131240 0.00924456
131278 0.00404563
131352 0.00260731
131502 0.00218429
131801 0.00199240
132100 0.00193520
132249 0.00213576
132287 0.00238373
132324 0.00310709
132343 0.00411493
132361 0.00693481
132371 0.0107940
132380 0.0211732
132385 0.0349475
132389 0.0695392
132394 0.214209
132396 0.534634
132398 1.06111
132398 1.62103
132399 2.52035
132399 4.09151
132400 5.05524
132401 4.09148
132401 2.52031
132402 1.39837
132403 0.825864
132404 0.387406
132406 0.214195
132407 0.138895
132411 0.0708063
132414 0.0431363
132420 0.0213530
132426 0.0132180
132438 0.00698918
132451 0.00474133
132475 0.00308122
132500 0.00248405
132559 0.00199715
132619 0.00183616
132737 0.00170620
132975 0.00159206
133450 0.00144740
134399 0.00122434
135349 0.00105169
135824 0.000996629
136061 0.00104266
136180 0.00134426
136239 0.00256720
136269 0.00718898
136284 0.0233591
136291 0.0731516
136295 0.195105
136297 0.415891
136297 0.658670
136298 1.17695
136299 1.89189
136300 2.35303
136301 1.89185
136302 1.17693
136303 0.658662
136304 0.396982
136306 0.188667
136309 0.0687446
136317 0.0215814
136333 0.00665608
136364 0.00240863
136426 0.00127352
136550 0.000967024
136799 0.000862350
137297 0.000786757
138292 0.000685396
140282 0.000548652
142272 0.000511627
142770 0.000555697
143267 0.000712758
143516 0.000938101
143640 0.00116002
143765 0.00155428
143889 0.00235622
143951 0.00310945
144013 0.00439266
144076 0.00684340
144107 0.00899938
144138 0.0124227
144169 0.0183030
144200 0.0295339
144216 0.0393062
144231 0.0542246
144239 0.0647593
144247 0.0779623
144254 0.0949580
144262 0.116071
144272 0.148482
144281 0.185536
144300 0.231851
144310 0.218199
144319 0.185479
144338 0.116021
144350 0.0852676
144362 0.0639821
144385 0.0386954
144409 0.0254755
144433 0.0179778
144456 0.0133446
144480 0.0103264
144527 0.00676459
144575 0.00484641
144622 0.00371184
144716 0.00254793
144811 0.00213709
144858 0.00215814
144906 0.00241049
144953 0.00315519
145000 0.00543967
145024 0.00856858
145048 0.0168170
145059 0.0273040
145065 0.0368179
145071 0.0525150
145077 0.0810445
145080 0.105351
145083 0.140681
145086 0.198880
145089 0.294577
145092 0.476469
145095 0.813428
145097 1.29581
145100 1.61522
145103 1.29572
145105 0.813359
145108 0.476426
145111 0.303382
145114 0.206495
145117 0.148456
145119 0.110388
145122 0.0858552
145128 0.0560970
145134 0.0392895
145139 0.0292305
145150 0.0180888
145173 0.00904867
145195 0.00559101
145241 0.00294275
145286 0.00195327
145376 0.00119425
145466 0.000898214
145646 0.000650991
145827 0.000541952
146188 0.000439002
146548 0.000388508
147991 0.000310836
150877 0.000284579
152320 0.000314226
153042 0.000352971
153763 0.000428264
154485 0.000590276
154845 0.000747820
155206 0.00102401
155567 0.00157336
155747 0.00207709
155928 0.00291206
156108 0.00444270
156288 0.00768440
156379 0.0108310
156424 0.0131592
156469 0.0162822
156491 0.0182536
156514 0.0205632
156536 0.0233072
156559 0.0265523
156582 0.0304359
156604 0.0350466
156627 0.0405283
156649 0.0469922
156687 0.0601292
156725 0.0751058
156800 0.0938234
156838 0.0882583
156876 0.0750124
156951 0.0469023
157014 0.0311659
157078 0.0214976
157141 0.0154908
157204 0.0116106
157331 0.00716699
157457 0.00485841
157584 0.00351955
157710 0.00267986
157964 0.00172833
158217 0.00123218
158470 0.000942044
158976 0.000634972
159482 0.000485696
159988 0.000403475
161001 0.000324932
163026 0.000292384
165051 0.000331926
167075 0.000448185
168088 0.000558691
169100 0.000737715
170113 0.00104754
170619 0.00129186
171125 0.00163870
171378 0.00186812
171631 0.00214889
171885 0.00249591
172138 0.00292895
172391 0.00347396
172644 0.00416398
172897 0.00503802
173150 0.00613425
173463 0.00781425
173775 0.00972829
174400 0.0121076
174713 0.0114200
175025 0.00978553
175650 0.00644968
176037 0.00522734
176425 0.00500774
176618 0.00566603
176812 0.00783514
176909 0.0104321
177005 0.0157867
177054 0.0207187
177102 0.0287257
177151 0.0424125
177175 0.0527512
177199 0.0663428
177224 0.0843906
177250 0.104950
177300 0.130671
177325 0.122995
177351 0.104765
177401 0.0660521
177437 0.0469051
177473 0.0342834
177510 0.0259044
177546 0.0202291
177618 0.0133660
177690 0.00960261
177762 0.00732882
177835 0.00585529
177979 0.00411311
178124 0.00314958
178268 0.00255134
178557 0.00185634
179135 0.00121269
179713 0.000901445
180869 0.000590580
182026 0.000439998
183182 0.000364849
184338 0.000357489
184916 0.000405699
185205 0.000463177
185494 0.000570289
185783 0.000788032
185928 0.000986788
186072 0.00131136
186217 0.00188855
186361 0.00304708
186433 0.00410436
186469 0.00485058
186506 0.00581189
186542 0.00707101
186578 0.00872925
186614 0.0109286
186650 0.0138181
186688 0.0176238
186725 0.0219666
186800 0.0273766
186838 0.0257743
186875 0.0219407
186950 0.0137899
187000 0.00995637
187051 0.00735300
187152 0.00436926
187252 0.00287047
187353 0.00203635
187454 0.00152977
187555 0.00120126
187756 0.000816766
187958 0.000608966
188159 0.000484016
188562 0.000346757
188966 0.000276114
189369 0.000234369
190175 0.000188534
191787 0.000151213
193400 0.000140648
195012 0.000148782
196624 0.000194157
197431 0.000260126
197834 0.000324349
198237 0.000437173
198640 0.000662709
198841 0.000871122
199043 0.00121987
199245 0.00186895
199345 0.00242453
199446 0.00328085
199547 0.00469399
199597 0.00576417
199648 0.00722689
199698 0.00928844
199723 0.0106369
199748 0.0122673
199774 0.0142483
199799 0.0166608
199824 0.0195936
199849 0.0231121
199887 0.0295867
199925 0.0369776
200000 0.0462331
200038 0.0434848
200076 0.0369424
200151 0.0230791
200236 0.0134332
200321 0.00841798
200406 0.00568129
200491 0.00407163
200576 0.00305777
200661 0.00238429
200830 0.00157735
201000 0.00113336
201170 0.000864846
201510 0.000571831
201849 0.000425462
202189 0.000343509
202868 0.000263846
203548 0.000233806
204227 0.000227240
205586 0.000258011
206944 0.000354173
207624 0.000445573
208303 0.000593081
208982 0.000846735
209661 0.00132575
209831 0.00151013
210001 0.00173452
210171 0.00201025
210341 0.00235201
210511 0.00277912
210680 0.00331496
210850 0.00398752
211020 0.00482371
211240 0.00616632
211460 0.00770231
211900 0.00961130
212120 0.00903206
212340 0.00766825
212780 0.00480765
213235 0.00301915
213463 0.00276404
213519 0.00297122
213576 0.00373381
213605 0.00480662
213633 0.00755587
213647 0.0108245
213654 0.0136527
213662 0.0180572
213669 0.0254056
213676 0.0388122
213679 0.0500794
213683 0.0661412
213686 0.0909644
213690 0.127182
213695 0.203159
213700 0.252480
213705 0.201538
213710 0.127137
213714 0.0892433
213717 0.0649824
213721 0.0485368
213725 0.0377152
213732 0.0245084
213739 0.0173206
213747 0.0130273
213754 0.0102731
213768 0.00709782
213798 0.00436245
213827 0.00324809
213885 0.00233132
213943 0.00194440
214060 0.00157701
214176 0.00137536
214642 0.000944764
215108 0.000707944
215574 0.000554158
216507 0.000371639
217439 0.000273222
218371 0.000218528
219303 0.000198830
219769 0.000212358
220002 0.000234143
220235 0.000279421
220468 0.000381702
220585 0.000484173
220701 0.000668332
220818 0.00104672
220876 0.00140557
220934 0.00202064
220993 0.00321036
221022 0.00426675
221051 0.00596216
221080 0.00893345
221109 0.0147347
221124 0.0199161
221138 0.0280322
221153 0.0415187
221167 0.0639768
221184 0.102488
221200 0.127967
221216 0.102211
221233 0.0639569
221246 0.0430860
221259 0.0301018
221272 0.0218316
221285 0.0164605
221312 0.0101992
221338 0.00690301
221364 0.00497736
221391 0.00376168
221443 0.00237845
221496 0.00165076
221548 0.00122353
221653 0.000766666
221758 0.000540344
221864 0.000411954
222074 0.000278465
222284 0.000213425
222494 0.000176513
222915 0.000137710
223756 0.000111722
224176 0.000130889
224386 0.000235645
224491 0.000649144
224544 0.00218413
224570 0.00744151
224583 0.0228219
224590 0.0579883
224593 0.113115
224595 0.168226
224596 0.268603
224598 0.425123
