W-184(n,g) ENDF/B-VII.1
Energy(eV) XS(b)
1919.60 32.5340
1919.66 43.0979
1919.72 59.1246
1919.78 84.2539
1919.84 123.920
1919.92 198.665
1920.00 248.727
1920.08 199.817
1920.16 124.817
1920.24 77.1282
1920.31 50.2746
1920.39 34.7376
1920.47 25.2181
1920.55 19.0511
1920.63 14.8599
1920.78 9.72724
1920.94 6.84141
1921.09 5.06654
1921.41 3.09382
1921.72 2.08257
1922.03 1.49702
1922.34 1.12816
1922.65 0.881002
1923.28 0.580827
1923.90 0.412482
1924.53 0.308745
1925.15 0.240439
1926.40 0.158685
1927.64 0.113623
1928.89 0.0861560
1930.14 0.0682245
1932.63 0.0470157
1935.13 0.0354741
1940.12 0.0240991
1945.11 0.0190326
1950.10 0.0165125
1960.08 0.0147075
1980.04 0.0165365
1990.02 0.0195716
2000.00 0.0248704
2011.09 0.0362933
2016.64 0.0468812
2022.18 0.0650861
2024.95 0.0797854
2026.34 0.0895246
2027.73 0.101553
2029.11 0.116697
2030.50 0.136154
2031.19 0.148055
2031.88 0.161820
2032.58 0.177869
2033.27 0.196750
2033.96 0.219222
2034.66 0.246191
2035.35 0.279016
2036.04 0.319550
2036.74 0.370443
2037.43 0.435590
2038.12 0.520904
2038.82 0.635706
2039.51 0.795647
2040.20 1.02713
2040.90 1.38052
2041.59 1.95827
2042.28 2.99540
2042.63 3.85249
2042.97 5.12353
2043.32 7.12172
2043.67 10.4480
2044.01 16.4193
2044.36 27.5720
2045.00 57.5137
2045.32 47.6647
2045.64 30.0666
2045.99 17.7934
2046.33 11.2307
2046.67 7.58229
2047.02 5.42385
2047.36 4.05430
2047.71 3.14280
2048.40 2.04650
2049.08 1.44072
2049.77 1.07378
2051.15 0.671721
2052.53 0.469590
2053.90 0.355312
2056.66 0.240880
2059.41 0.192474
2062.17 0.173768
2064.92 0.172613
2066.30 0.177286
2066.99 0.180892
2067.68 0.185357
2068.36 0.190728
2069.05 0.197050
2069.40 0.200592
2069.74 0.204387
2070.43 0.212808
2071.12 0.222439
2071.81 0.233378
2072.50 0.245808
2073.18 0.259876
2074.56 0.293961
2075.94 0.337987
2077.32 0.395551
2078.69 0.472120
2080.07 0.576408
2081.45 0.722458
2082.83 0.934827
2084.20 1.25838
2085.58 1.78127
2086.96 2.69065
2087.65 3.40750
2088.33 4.41089
2089.02 5.83829
2089.71 7.84794
2090.86 12.4960
2092.00 15.4430
2093.15 12.2424
2094.29 7.64492
2095.20 5.18571
2096.11 3.63588
2097.02 2.64901
2097.93 2.00040
2099.75 1.24294
2101.57 0.841824
2103.40 0.606522
2105.22 0.457510
2108.86 0.287164
2112.50 0.197431
2116.14 0.144508
2123.43 0.0878398
2130.71 0.0597654
2137.99 0.0438972
2145.28 0.0341464
2152.56 0.0278483
2167.13 0.0211291
2181.70 0.0201761
2188.98 0.0232807
2192.62 0.0271323
2196.27 0.0346174
2199.91 0.0510591
2201.73 0.0675418
2203.55 0.0975827
2204.46 0.122855
2205.37 0.161301
2206.28 0.224122
2207.19 0.336977
2207.65 0.430946
2208.10 0.572151
2208.56 0.799000
2209.01 1.19766
2209.24 1.52202
2209.47 1.99717
2209.58 2.32485
2209.70 2.74043
2209.81 3.27818
2209.92 3.98344
2210.04 4.95173
2210.15 6.31707
2210.27 8.32545
2210.38 11.4068
2210.44 13.6340
2210.49 16.5561
2210.55 20.4787
2210.61 25.8805
2210.66 33.5281
2210.72 44.6589
2210.78 61.2042
2210.83 85.2017
2210.92 136.335
2211.00 168.518
2211.08 133.313
2211.17 83.3430
2211.25 52.3368
2211.33 34.7260
2211.41 24.3083
2211.48 17.8163
2211.64 10.6026
2211.80 7.00037
2211.96 4.94316
2212.12 3.67824
2212.44 2.25865
2212.75 1.52700
2213.07 1.10188
2213.39 0.833452
2213.70 0.653757
2214.34 0.434369
2214.97 0.311190
2215.60 0.235259
2216.24 0.185279
2217.51 0.125573
2218.77 0.0928485
2221.31 0.0604781
2223.84 0.0462520
2226.38 0.0396631
2231.45 0.0377814
2236.52 0.0485445
2239.05 0.0621294
2241.58 0.0881967
2242.85 0.110517
2244.12 0.144687
2245.39 0.200577
2246.65 0.300957
2247.29 0.384152
2247.92 0.508962
2248.56 0.708428
2248.87 0.856193
2249.19 1.05542
2249.35 1.18328
2249.51 1.33496
2249.66 1.51918
2249.82 1.74286
2249.98 2.02181
2250.14 2.37086
2250.30 2.81833
2250.46 3.40454
2250.61 4.19821
2250.77 5.29241
2250.93 6.87857
2251.09 9.25519
2251.25 13.0727
2251.41 19.5576
2251.49 24.5759
2251.56 31.5008
2251.64 41.1581
2251.72 54.5106
2251.86 86.8851
2252.00 107.384
2252.14 84.8240
2252.28 52.8983
2252.43 30.9523
2252.59 19.4806
2252.74 13.1195
2252.90 9.37665
2253.05 6.99317
2253.21 5.41155
2253.51 3.50493
2253.82 2.44641
2254.13 1.80272
2254.75 1.09545
2255.37 0.735592
2255.98 0.528749
2256.60 0.398900
2257.22 0.312103
2258.45 0.206857
2259.69 0.147994
2260.92 0.111717
2262.16 0.0878158
2264.63 0.0592029
2267.10 0.0433751
2272.03 0.0273203
2276.97 0.0197126
2281.91 0.0155045
2291.79 0.0112612
2301.66 0.00933804
2311.54 0.00842674
2331.30 0.00821353
2351.05 0.00995594
2360.93 0.0121128
2370.80 0.0162017
2380.68 0.0249567
2385.62 0.0335800
2390.56 0.0490783
2393.03 0.0619716
2395.50 0.0814226
2397.97 0.112818
2400.43 0.168457
2401.05 0.189173
2401.67 0.214054
2402.29 0.244347
2402.60 0.262058
2402.75 0.271628
2402.90 0.281744
2403.52 0.328734
2403.83 0.356850
2404.14 0.388682
2404.45 0.425162
2404.76 0.466950
2405.06 0.515454
2405.37 0.571801
2405.99 0.716991
2406.61 0.925241
2407.22 1.23919
2407.84 1.74311
2408.15 2.11772
2408.46 2.62448
2408.77 3.33116
2409.08 4.34870
2409.39 5.88655
2409.69 8.30653
2410.00 12.3181
2410.31 19.0352
2410.66 30.4592
2411.00 38.1278
2411.35 30.5520
2411.69 19.1058
2412.06 11.4037
2412.43 7.25882
2412.79 4.93582
2413.16 3.54412
2413.53 2.65691
2413.89 2.06105
2414.63 1.34004
2415.36 0.939410
2416.10 0.694988
2417.56 0.425452
2419.03 0.288367
2420.50 0.209620
2421.97 0.160387
2423.44 0.127705
2426.37 0.0887906
2429.31 0.0680699
2432.25 0.0566444
2435.18 0.0509044
2441.06 0.0523748
2443.99 0.0611954
2446.93 0.0807055
2449.87 0.125281
2451.33 0.170090
2452.80 0.251000
2453.54 0.318244
2454.27 0.419056
2455.00 0.580148
2455.37 0.699433
2455.74 0.860769
2455.92 0.963940
2456.11 1.08639
2456.29 1.23491
2456.47 1.41530
2456.66 1.63992
2456.84 1.92104
2457.02 2.28337
2457.21 2.75538
2457.39 3.39316
2457.57 4.27192
2457.76 5.54233
2457.94 7.44290
2458.12 10.4831
2458.31 15.6293
2458.40 19.6213
2458.49 25.1220
2458.58 32.7802
2458.67 43.2173
2458.84 68.9744
2459.00 85.4108
2459.16 67.7016
2459.33 42.2206
2459.48 26.4543
2459.64 17.4406
2459.80 12.1525
2459.95 8.87773
2460.11 6.73910
2460.27 5.27668
2460.58 3.47838
2460.90 2.45669
2461.21 1.82567
2461.84 1.12226
2462.46 0.759540
2463.09 0.549259
2463.72 0.416467
2464.35 0.327316
2465.60 0.218733
2466.86 0.157698
2468.11 0.120012
2469.36 0.0951355
2471.87 0.0653287
2474.38 0.0488732
2479.40 0.0323950
2484.42 0.0249880
2489.44 0.0214318
2499.48 0.0200554
2509.52 0.0249997
2514.53 0.0314785
2519.55 0.0440210
2522.06 0.0548023
2524.57 0.0713740
2527.08 0.0986328
2529.59 0.147967
2530.85 0.189178
2532.10 0.251519
2533.36 0.352308
2534.61 0.530842
2535.24 0.677243
2535.87 0.894188
2536.18 1.04459
2536.49 1.23589
2536.81 1.48604
2536.96 1.64062
2537.12 1.81938
2537.28 2.03043
2537.43 2.28033
2537.59 2.57913
2537.75 2.94036
2537.90 3.38248
2538.06 3.93123
2538.22 4.62328
2538.37 5.50576
2538.53 6.66985
2538.69 8.23489
2538.85 10.4004
2539.00 13.4753
2539.16 18.0718
2539.32 25.2024
2539.47 36.7047
2539.63 55.3034
2539.81 88.3462
2540.00 110.081
2540.19 87.6971
2540.37 54.7933
2540.53 36.2915
2540.69 25.0036
2540.84 17.9801
2541.00 13.4370
2541.31 8.21449
2541.62 5.50618
2541.94 3.93067
2542.25 2.94445
2542.87 1.82563
2543.50 1.24030
2544.12 0.897420
2544.75 0.679693
2545.37 0.533146
2546.62 0.353782
2547.87 0.252689
2549.12 0.190150
2550.37 0.148814
2552.87 0.0993378
2555.37 0.0720741
2557.87 0.0555539
2560.36 0.0448763
2565.36 0.0326298
2570.36 0.0265896
2580.35 0.0231842
2590.35 0.0281226
2595.35 0.0353773
2600.34 0.0496441
2602.84 0.0619251
2605.34 0.0807478
2607.84 0.111474
2610.34 0.166369
2611.59 0.211604
2612.84 0.278998
2613.46 0.325865
2614.09 0.385767
2614.40 0.422332
2614.71 0.464273
2615.02 0.512853
2615.34 0.569541
2615.65 0.636469
2615.96 0.715701
2616.27 0.811074
2616.59 0.926455
2616.90 1.06878
2617.21 1.24579
2617.52 1.47035
2617.83 1.76082
2618.15 2.14661
2618.46 2.66953
2618.77 3.40315
2619.08 4.47182
2619.40 6.10582
2619.71 8.71730
2620.02 13.1164
2620.33 20.6742
2620.67 33.0080
2621.00 40.9950
2621.34 32.5696
2621.67 20.3297
2621.96 13.2576
2622.25 9.01774
2622.55 6.42473
2622.84 4.76902
2623.42 2.89161
2624.01 1.92777
2624.59 1.37202
2625.18 1.02534
2626.35 0.633784
2627.51 0.430222
2628.68 0.311274
2629.85 0.235861
2631.02 0.185085
2633.36 0.123096
2635.70 0.0881351
2638.04 0.0664948
2640.37 0.0521752
2645.05 0.0349694
2649.72 0.0254082
2654.40 0.0195397
2659.08 0.0156742
2668.43 0.0110449
2677.78 0.00847731
2696.48 0.00587927
2715.18 0.00468879
2733.89 0.00410336
2771.29 0.00384390
2808.70 0.00457018
2827.40 0.00553250
2846.10 0.00737628
2864.80 0.0113378
2874.15 0.0152424
2883.51 0.0222668
2888.18 0.0281154
2892.86 0.0369557
2897.53 0.0512626
2902.21 0.0767246
2904.55 0.0976890
2906.88 0.128999
2908.05 0.150805
2909.22 0.178787
2909.81 0.195865
2910.39 0.215516
2910.98 0.238324
2911.56 0.265001
2912.14 0.296529
2912.73 0.334020
2913.31 0.379235
2913.90 0.434237
2914.48 0.502297
2915.07 0.587549
2915.65 0.696655
2916.24 0.838762
2916.82 1.02914
2917.40 1.29091
2917.99 1.66513
2918.57 2.22175
2919.16 3.09746
2919.74 4.55977
2920.33 7.17789
2920.62 9.24509
2920.91 12.0600
2921.46 19.3776
2922.00 24.4507
2922.55 19.6820
2923.09 12.2951
2923.55 8.14242
2924.00 5.59385
2924.46 4.01323
2924.92 2.99392
2925.83 1.82877
2926.75 1.22476
2927.66 0.874800
2928.57 0.655586
2930.40 0.407363
2932.23 0.278012
2934.05 0.202485
2935.88 0.154690
2937.71 0.122637
2941.36 0.0839272
2945.02 0.0627731
2948.67 0.0505377
2952.33 0.0435921
2959.63 0.0406302
2963.29 0.0450953
2966.94 0.0567511
2970.60 0.0847727
2972.43 0.113332
2974.25 0.165078
2975.17 0.208049
2976.08 0.272395
2976.99 0.375082
2977.45 0.450931
2977.91 0.553012
2978.14 0.618229
2978.36 0.695572
2978.59 0.789088
2978.82 0.902515
2979.05 1.04320
2979.28 1.21886
2979.51 1.44299
2979.73 1.73495
2979.96 2.12658
2980.19 2.66259
2980.42 3.42889
2980.65 4.56137
2980.88 6.33818
2981.10 9.27228
2981.33 14.4507
2981.45 18.4789
2981.56 23.8886
2981.78 38.1396
2982.00 47.3097
2982.22 37.5673
2982.44 23.4400
2982.59 16.8737
2982.73 12.4111
2983.03 7.28387
2983.32 4.70028
2983.62 3.26228
2983.91 2.38562
2984.20 1.81883
2984.79 1.15455
2985.38 0.796778
2985.96 0.583499
2987.14 0.352618
2988.31 0.236987
2989.49 0.171063
2990.66 0.129911
2991.84 0.102498
2994.18 0.0693409
2996.53 0.0507870
3001.23 0.0317363
3005.93 0.0225808
3010.62 0.0174480
3020.02 0.0121675
3029.41 0.00967103
3038.81 0.00837212
3057.59 0.00750035
3076.38 0.00815088
3095.17 0.0110324
3104.57 0.0147276
3109.26 0.0181480
3113.96 0.0240539
3118.66 0.0360306
3121.01 0.0475770
3123.35 0.0681725
3124.53 0.0852893
3125.70 0.111136
3126.88 0.153003
3128.05 0.227694
3128.64 0.289455
3129.23 0.381787
3129.81 0.529080
3130.11 0.638278
3130.40 0.785426
3130.69 0.991903
3130.84 1.12750
3130.99 1.29194
3131.13 1.49695
3131.28 1.75512
3131.43 2.08637
3131.57 2.51738
3131.72 3.10079
3131.87 3.91055
3132.02 5.07758
3132.16 6.82451
3132.31 9.63184
3132.46 14.4466
3132.53 18.2224
3132.60 23.3920
3132.68 30.6452
3132.75 40.7745
3132.87 65.4891
3133.00 83.2186
3133.13 67.7159
3133.25 42.5139
3133.35 29.3350
3133.44 20.8775
3133.54 15.3752
3133.63 11.6948
3133.82 7.31501
3134.01 4.97792
3134.20 3.58864
3134.38 2.70931
3134.76 1.69882
3135.14 1.16337
3135.51 0.848141
3135.89 0.646381
3136.27 0.510272
3137.02 0.343016
3137.77 0.248607
3138.53 0.190191
3139.28 0.151636
3140.79 0.105721
3142.29 0.0807875
3145.30 0.0568944
3148.32 0.0475086
3151.33 0.0444991
3157.36 0.0491040
3163.38 0.0680590
3166.40 0.0874492
3169.41 0.121563
3170.92 0.149242
3171.67 0.167554
3172.42 0.190115
3173.18 0.218436
3173.36 0.226669
3173.55 0.235389
3173.93 0.254614
3174.68 0.302004
3175.06 0.331489
3175.43 0.365902
3175.81 0.406657
3176.19 0.455305
3176.57 0.514053
3176.94 0.585728
3177.32 0.674969
3177.69 0.787414
3178.07 0.932746
3178.45 1.12405
3178.82 1.38445
3179.20 1.74928
3179.58 2.28526
3179.95 3.11101
3180.33 4.47984
3180.71 6.94294
3180.90 8.97150
3181.08 11.9119
3181.27 16.2993
3181.46 22.8764
3182.00 47.8682
3182.14 46.0632
3182.27 39.7944
3182.54 25.1626
3182.84 14.6462
3183.15 9.13270
3183.45 6.13111
3183.75 4.37281
3184.05 3.27099
3184.35 2.54102
3184.96 1.67244
3185.56 1.19809
3186.16 0.914414
3187.37 0.613282
3188.58 0.473884
3189.79 0.409272
3190.99 0.387820
3192.20 0.398312
3192.81 0.414903
3193.41 0.439729
3194.01 0.473972
3194.62 0.519414
3194.92 0.547227
3195.22 0.579002
3195.52 0.615301
3195.82 0.656811
3196.13 0.704371
3196.43 0.759011
3197.03 0.894701
3197.64 1.07891
3198.24 1.33507
3198.84 1.70304
3199.45 2.25268
3200.05 3.11937
3200.65 4.56719
3200.96 5.66700
3201.26 7.15774
3201.56 9.19313
3201.86 11.9333
3202.43 18.9880
3203.00 23.3406
3203.57 18.3804
3204.14 11.4534
3204.57 7.90555
3205.01 5.62747
3205.44 4.14839
3205.87 3.16311
3206.74 1.99383
3207.60 1.36568
3208.46 0.992953
3209.33 0.755529
3211.06 0.482316
3212.79 0.338067
3214.52 0.253582
3217.97 0.167090
3221.43 0.135516
3223.16 0.135721
3224.89 0.151869
3226.62 0.201610
3227.48 0.255714
3228.35 0.356028
3229.21 0.567754
3229.64 0.771923
3230.08 1.12858
3230.51 1.83709
3230.73 2.48308
3230.83 2.94475
3230.94 3.54971
3231.05 4.36293
3231.16 5.49000
3231.21 6.22302
3231.27 7.11079
3231.32 8.19869
3231.37 9.54931
3231.43 11.2505
3231.48 13.4274
3231.54 16.2621
3231.59 20.0217
3231.64 25.1016
3231.70 32.0780
3231.75 41.7417
3231.81 54.9766
3231.90 87.4634
3232.00 105.659
3232.10 81.6662
3232.20 50.7223
3232.31 29.5377
3232.41 18.5912
3232.52 12.5645
3232.63 8.99116
3232.74 6.71106
3232.85 5.20256
3233.07 3.38304
3233.29 2.37097
3233.51 1.75757
3233.94 1.07980
3234.38 0.734883
3234.82 0.535859
3235.25 0.410634
3235.69 0.326846
3236.56 0.224509
3237.44 0.166730
3239.18 0.106570
3240.93 0.0769870
3242.68 0.0599366
3246.17 0.0414312
3249.67 0.0316690
3253.16 0.0256380
3260.15 0.0185402
3274.13 0.0118720
3288.10 0.00876520
3302.08 0.00707084
3316.06 0.00610414
3344.01 0.00541886
3371.97 0.00613360
3385.95 0.00732050
3399.92 0.00971753
3413.90 0.0150277
3420.89 0.0203347
3427.88 0.0299324
3431.37 0.0379328
3434.87 0.0500015
3438.36 0.0694424
3441.85 0.103730
3442.73 0.116432
3443.60 0.131673
3444.48 0.150175
3444.91 0.160948
3445.35 0.172909
3446.22 0.201336
3446.66 0.218279
3447.10 0.237425
3447.53 0.259275
3447.97 0.284302
3448.84 0.346542
3449.72 0.431819
3450.59 0.552610
3451.46 0.731848
3452.34 1.01252
3452.77 1.21633
3453.21 1.48635
3453.65 1.85320
3454.08 2.36473
3454.52 3.10456
3454.96 4.20888
3455.39 5.90448
3455.83 8.50805
3456.42 13.6025
3457.00 17.0180
3457.59 13.6453
3458.17 8.54043
3458.80 5.07224
3459.43 3.21298
3460.06 2.17721
3460.69 1.55936
3461.33 1.16670
3461.96 0.903597
3463.22 0.586137
3464.48 0.409946
3465.74 0.302667
3468.26 0.184398
3470.79 0.124249
3473.31 0.0896274
3475.83 0.0679065
3478.36 0.0534026
3483.40 0.0358682
3488.45 0.0261166
3493.50 0.0201843
3498.54 0.0163640
3508.63 0.0121903
3518.73 0.0111208
3523.77 0.0123197
3526.30 0.0140101
3528.82 0.0174318
3531.34 0.0251490
3532.61 0.0329962
3533.87 0.0474082
3534.50 0.0596044
3535.13 0.0782637
3535.76 0.108879
3536.39 0.164191
3536.71 0.210561
3537.02 0.280558
3537.34 0.394284
3537.65 0.595798
3537.97 1.00875
3538.13 1.39967
3538.28 2.06600
3538.36 2.59702
3538.44 3.36121
3538.52 4.51612
3538.60 6.34565
3538.64 7.73959
3538.68 9.58034
3538.72 12.2187
3538.76 15.9439
3538.80 21.7223
3538.83 30.6511
3538.87 45.3783
3538.91 70.3889
3538.96 112.341
3539.00 140.320
3539.04 111.765
3539.09 69.9393
3539.12 51.3690
3539.14 38.1840
3539.20 22.7283
3539.26 14.7876
3539.31 10.3643
3539.37 7.59729
3539.42 5.82130
3539.53 3.70605
3539.64 2.56054
3539.75 1.87327
3539.98 1.12662
3540.20 0.751855
3540.42 0.537721
3540.64 0.404055
3540.86 0.315084
3541.31 0.207746
3541.75 0.147937
3542.20 0.111238
3542.64 0.0871113
3543.53 0.0583368
3544.42 0.0425144
3545.31 0.0328777
3546.19 0.0265731
3547.97 0.0190877
3549.75 0.0149806
3553.30 0.0108527
3556.85 0.00893647
3560.40 0.00792875
3567.51 0.00714848
3574.61 0.00742986
3581.72 0.00952374
3585.27 0.0127502
3587.05 0.0160292
3588.82 0.0220623
3589.71 0.0271814
3590.60 0.0350264
3591.49 0.0479508
3592.38 0.0715056
3592.82 0.0913313
3593.27 0.121569
3593.71 0.171022
3594.15 0.260219
3594.60 0.446698
3594.82 0.627609
3595.04 0.947316
3595.26 1.59420
3595.37 2.19971
3595.49 3.22780
3595.54 4.04241
3595.60 5.18106
3595.65 6.90872
3595.71 9.58650
3595.74 11.5758
3595.76 14.2337
3595.79 17.8830
3595.82 22.8336
3595.85 30.3152
3595.87 41.7089
3595.90 59.6577
3595.93 87.7535
3595.97 140.704
3596.00 176.127
3596.02 165.645
3596.04 141.664
3596.07 88.3786
3596.10 55.5128
3596.14 36.4586
3596.17 25.3205
3596.21 18.4472
3596.24 13.9719
3596.27 10.9190
3596.34 7.20676
3596.41 5.07286
3596.48 3.77422
3596.61 2.31139
3596.75 1.55860
3596.88 1.12161
3597.02 0.845849
3597.15 0.660832
3597.42 0.435819
3597.69 0.309450
3597.96 0.231499
3598.23 0.180062
3598.77 0.118472
3599.31 0.0845382
3599.85 0.0638433
3600.39 0.0503015
3601.47 0.0342377
3602.55 0.0254571
3604.71 0.0166830
3606.87 0.0126202
3609.03 0.0104328
3613.36 0.00832318
3622.00 0.00706338
3630.64 0.00698360
3647.93 0.00812597
3665.21 0.0108768
3682.50 0.0168668
3691.14 0.0226964
3699.78 0.0330226
3704.10 0.0415016
3708.42 0.0541553
3712.74 0.0743090
3714.91 0.0892271
3715.99 0.0985190
3716.53 0.103744
3717.07 0.109413
3718.15 0.122313
3719.23 0.137716
3720.31 0.156353
3721.39 0.179150
3722.47 0.207501
3723.55 0.243293
3724.63 0.289407
3725.71 0.350206
3726.79 0.432681
3727.87 0.548115
3728.95 0.716515
3730.03 0.974985
3731.11 1.39859
3732.19 2.15069
3732.73 2.75668
3733.27 3.62531
3733.81 4.89537
3734.35 6.75156
3735.18 10.8526
3736.00 13.8274
3736.83 11.2758
3737.65 7.08125
3738.18 5.16653
3738.70 3.84062
3739.75 2.28468
3740.80 1.48681
3741.85 1.03717
3742.91 0.762603
3743.96 0.583931
3746.06 0.374571
3748.16 0.262001
3750.26 0.195008
3754.47 0.123426
3758.67 0.0889873
3762.87 0.0710331
3771.28 0.0587782
3779.69 0.0678227
3783.89 0.0831002
3788.10 0.112686
3789.15 0.123860
3790.20 0.137292
3791.25 0.153577
3792.30 0.173528
3792.83 0.185224
3793.35 0.198265
3793.88 0.212917
3794.40 0.229379
3794.93 0.248028
3795.45 0.269173
3796.50 0.321084
3797.55 0.390404
3798.61 0.485595
3799.66 0.620777
3800.71 0.820709
3801.76 1.13122
3802.81 1.64187
3803.34 2.02344
3803.86 2.53248
3804.39 3.21630
3804.91 4.12484
3805.96 6.56095
3807.00 8.04492
3808.05 6.32034
3809.09 3.93542
3810.12 2.44491
3811.15 1.60442
3812.18 1.11542
3813.21 0.814237
3814.24 0.618105
3815.27 0.484472
3817.32 0.320112
3819.38 0.227207
3821.44 0.169866
3825.56 0.105787
3829.68 0.0727090
3833.79 0.0534193
3842.03 0.0329188
3850.26 0.0227834
3858.49 0.0170353
3874.96 0.0111732
3891.43 0.00870771
3907.90 0.00849670
3916.13 0.00994034
3920.25 0.0117018
3924.36 0.0151328
3928.48 0.0227151
3930.54 0.0303574
3932.60 0.0443326
3933.63 0.0561269
3934.66 0.0741122
3935.69 0.103535
3936.71 0.156604
3937.23 0.200854
3937.74 0.267509
3938.26 0.375175
3938.77 0.564933
3939.29 0.949223
3939.54 1.30781
3939.80 1.91539
3939.93 2.39292
3940.06 3.07221
3940.19 4.08307
3940.25 4.77721
3940.32 5.66062
3940.38 6.82734
3940.45 8.35482
3940.51 10.4342
3940.57 13.3488
3940.64 17.6493
3940.70 24.0152
3940.77 33.8371
3940.83 49.0204
3940.92 78.2548
3941.00 96.7623
3941.09 76.5246
3941.17 47.6694
3941.23 34.0758
3941.29 25.0512
3941.34 18.8453
3941.40 14.6352
3941.52 9.41605
3941.63 6.51346
3941.75 4.75520
3941.86 3.61675
3942.09 2.28784
3942.32 1.57438
3942.55 1.14874
3943.01 0.689361
3943.47 0.459228
3943.93 0.328376
3944.39 0.246663
3944.85 0.192468
3945.77 0.127042
3946.69 0.0906924
3947.61 0.0684144
3948.52 0.0537845
3950.36 0.0363743
3952.20 0.0268255
3955.88 0.0172827
3959.56 0.0129130
3963.23 0.0106431
3970.59 0.00883150
3977.94 0.00899288
3985.29 0.0112796
3988.97 0.0139898
3992.65 0.0191170
3996.32 0.0300714
3998.16 0.0407685
4000.00 0.0597123
4000.00 0.644684
5000.00 0.561130
6000.00 0.505117
7000.00 0.461117
7200.00 0.454038
8000.00 0.425722
8500.00 0.411449
9000.00 0.397175
9500.00 0.384793
10000.0 0.377825
12500.0 0.342982
13000.0 0.336014
14000.0 0.325793
15000.0 0.316815
17000.0 0.300400
18000.0 0.292920
20000.0 0.278144
22000.0 0.267366
25000.0 0.254127
30000.0 0.237542
35000.0 0.225531
40000.0 0.216666
45000.0 0.209116
50000.0 0.203128
55000.0 0.198812
60000.0 0.195148
65000.0 0.192213
70000.0 0.190047
72000.0 0.189276
80000.0 0.186192
85000.0 0.184495
90000.0 0.182798
95000.0 0.180597
99999.9 0.170459
111820 0.146491
120000 0.129905
130000 0.112251
140000 0.102476
150000 0.0958714
160000 0.0909963
170000 0.0869451
180000 0.0842222
190000 0.0821094
200000 0.0803692
220000 0.0774223
250000 0.0745607
270000 0.0716321
300000 0.0683357
366056 0.0658273
400000 0.0645384
500000 0.0641055
520000 0.0639580
550000 0.0646728
600000 0.0655962
610000 0.0658178
620000 0.0661124
630000 0.0663495
650000 0.0668767
693000 0.0682379
700000 0.0684595
750000 0.0705037
752413 0.0706394
850000 0.0761266
900000 0.0790105
908233 0.0791240
950000 0.0796998
1.00000E+06 0.0806721
1.00798E+06 0.0803275
1.01149E+06 0.0801759
1.10000E+06 0.0763539
1.30000E+06 0.0671945
1.40000E+06 0.0668572
1.50000E+06 0.0637033
1.60000E+06 0.0618899
1.70000E+06 0.0581833
1.90000E+06 0.0498150
2.00000E+06 0.0467702
2.10000E+06 0.0435829
2.20000E+06 0.0404397
2.30000E+06 0.0373138
2.50000E+06 0.0317845
2.75000E+06 0.0253628
3.00000E+06 0.0204851
3.50000E+06 0.0133346
4.00000E+06 0.00877467
4.50000E+06 0.00576360
5.00000E+06 0.00375593
5.50000E+06 0.00255595
6.00000E+06 0.00173006
6.50000E+06 0.00117498
7.00000E+06 0.000882898
7.45164E+06 0.000757644
7.50000E+06 0.000744232
7.76284E+06 0.000736512
8.00000E+06 0.000729546
8.20000E+06 0.000717787
8.40000E+06 0.000703254
8.60000E+06 0.000701463
9.00000E+06 0.000692037
9.60000E+06 0.000707056
1.00000E+07 0.000719395
1.05000E+07 0.000766124
1.10000E+07 0.000802260
1.15000E+07 0.000819467
1.20000E+07 0.000818896
1.25000E+07 0.000817364
1.30000E+07 0.000795947
1.35000E+07 0.000759343
1.36766E+07 0.000743626
1.40000E+07 0.000714843
1.45000E+07 0.000655648
1.47500E+07 0.000631715
1.50000E+07 0.000599056
1.55000E+07 0.000533704
1.60000E+07 0.000465835
1.70000E+07 0.000369237
1.80000E+07 0.000294931
1.90000E+07 0.000237007
2.00000E+07 0.000198766
2.17848E+07 0.000162081
2.20000E+07 0.000157658
2.60000E+07 9.68905E-05
2.80000E+07 6.46716E-05
3.20000E+07 2.92374E-05
3.80000E+07 1.44896E-05
4.20000E+07 9.28087E-06
4.60000E+07 6.01903E-06
5.00000E+07 4.31514E-06
5.50000E+07 2.74463E-06
5.62432E+07 2.50435E-06
5.84929E+07 2.06953E-06
6.00000E+07 1.77824E-06
6.08326E+07 1.69893E-06
6.32659E+07 1.46714E-06
6.57966E+07 1.22607E-06
6.84284E+07 9.75372E-07
7.00000E+07 8.25665E-07
7.11656E+07 7.76713E-07
7.40122E+07 6.57163E-07
7.69727E+07 5.32830E-07
8.00000E+07 4.05691E-07
8.00516E+07 4.04682E-07
8.32536E+07 3.42036E-07
8.65838E+07 2.76882E-07
9.00000E+07 2.10045E-07
9.00471E+07 2.09758E-07
9.36490E+07 1.87816E-07
9.73950E+07 1.64995E-07
1.01291E+08 1.41261E-07
1.05342E+08 1.16583E-07
1.09556E+08 9.09114E-08
1.13938E+08 6.42166E-08
1.15000E+08 5.77470E-08
1.18496E+08 5.12202E-08
1.23236E+08 4.23708E-08
1.28165E+08 3.31687E-08
1.30000E+08 2.97428E-08
1.33292E+08 2.70911E-08
1.38623E+08 2.27969E-08
1.44168E+08 1.83304E-08
1.49935E+08 1.36851E-08
1.50000E+08 1.36327E-08
