Si-29(n,tot) ENDF/B-VII.1
Energy(eV) XS(b)
2.58181E+06 2.88194
2.58467E+06 2.90409
2.58753E+06 2.89864
2.59039E+06 2.88045
2.59326E+06 2.94608
2.59614E+06 2.99623
2.59902E+06 3.10452
2.60190E+06 3.14640
2.60421E+06 3.06473
2.60594E+06 2.95431
2.60768E+06 2.86970
2.60942E+06 2.86802
2.61116E+06 2.80840
2.61290E+06 2.90676
2.61464E+06 2.76233
2.61639E+06 2.82402
2.61813E+06 2.86260
2.61988E+06 2.78495
2.62163E+06 2.74565
2.62339E+06 2.73465
2.62514E+06 2.76359
2.62690E+06 2.74610
2.62865E+06 2.65174
2.63041E+06 2.76511
2.63217E+06 2.64522
2.63394E+06 2.64116
2.63570E+06 2.63155
2.63747E+06 2.65204
2.63924E+06 2.63872
2.64101E+06 2.68545
2.64278E+06 2.66698
2.64455E+06 2.63825
2.64633E+06 2.65010
2.64810E+06 2.55614
2.64988E+06 2.61312
2.65166E+06 2.59705
2.65344E+06 2.64065
2.65493E+06 2.81115
2.65612E+06 2.77374
2.65731E+06 2.84540
2.65850E+06 3.36694
2.65970E+06 3.85256
2.66089E+06 4.07066
2.66208E+06 4.05106
2.66328E+06 3.36565
2.66448E+06 2.98206
2.66567E+06 2.78892
2.66687E+06 2.61239
2.66807E+06 2.57284
2.66927E+06 2.52517
2.67077E+06 2.54717
2.67257E+06 2.50582
2.67437E+06 2.56310
2.67618E+06 2.49351
2.67799E+06 2.49755
2.67979E+06 2.42800
2.68161E+06 2.39914
2.68342E+06 2.34872
2.68523E+06 2.36220
2.68705E+06 2.36160
2.68887E+06 2.44886
2.69069E+06 2.41111
2.69251E+06 2.52369
2.69433E+06 2.69616
2.69616E+06 2.81771
2.69799E+06 2.89035
2.69982E+06 2.85319
2.70165E+06 2.82641
2.70348E+06 2.75715
2.70531E+06 2.67669
2.70715E+06 2.61753
2.70899E+06 2.61461
2.71083E+06 2.50093
2.71267E+06 2.49416
2.71452E+06 2.55025
2.71636E+06 2.48469
2.71821E+06 2.49620
2.72006E+06 2.41670
2.72191E+06 2.38694
2.72377E+06 2.37699
2.72562E+06 2.28704
2.72748E+06 2.18038
2.72934E+06 2.06659
2.73120E+06 2.02113
2.73307E+06 2.09245
2.73493E+06 2.20021
2.73680E+06 2.27682
2.73867E+06 2.30922
2.74054E+06 2.34478
2.74241E+06 2.30641
2.74429E+06 2.43410
2.74616E+06 2.29426
2.74804E+06 2.33664
2.74992E+06 2.37941
2.75000E+06 2.37852
2.75180E+06 2.35849
2.75400E+06 2.32641
2.75652E+06 2.39509
2.75904E+06 2.38247
2.76156E+06 2.27441
2.76409E+06 2.22960
2.76662E+06 2.27623
2.76915E+06 2.30015
2.77169E+06 2.35284
2.77423E+06 2.44863
2.77677E+06 2.47670
2.77932E+06 2.54712
2.78187E+06 2.53342
2.78443E+06 2.55083
2.78698E+06 2.55182
2.78955E+06 2.59977
2.79211E+06 2.57080
2.79468E+06 2.58933
2.79725E+06 2.57150
2.79983E+06 2.51242
2.80241E+06 2.50065
2.80499E+06 2.53140
2.80758E+06 2.59104
2.81017E+06 2.55169
2.81276E+06 2.65841
2.81536E+06 2.61342
2.81796E+06 2.66819
2.82056E+06 2.66631
2.82317E+06 2.76317
2.82578E+06 2.85836
2.82840E+06 2.80943
2.83101E+06 2.93834
2.83364E+06 3.06675
2.83626E+06 3.15131
2.83889E+06 3.22422
2.84153E+06 3.44264
2.84416E+06 3.46903
2.84681E+06 3.57142
2.84945E+06 3.69269
2.85210E+06 3.78707
2.85475E+06 3.84780
2.85741E+06 3.71831
2.86007E+06 3.77799
2.86273E+06 3.83987
2.86539E+06 3.85258
2.86807E+06 3.80451
2.87074E+06 3.73834
2.87308E+06 3.51787
2.87509E+06 3.24619
2.87711E+06 3.03309
2.87912E+06 2.92196
2.88114E+06 2.78223
2.88316E+06 2.60338
2.88518E+06 2.57623
2.88720E+06 2.46056
2.88923E+06 2.40437
2.89125E+06 2.38901
2.89328E+06 2.28651
2.89532E+06 2.29975
2.89735E+06 2.26984
2.89939E+06 2.28356
2.90143E+06 2.18659
2.90347E+06 2.25839
2.90551E+06 2.20318
2.90755E+06 2.12360
2.90960E+06 2.10246
2.91165E+06 2.09022
2.91370E+06 2.08706
2.91575E+06 2.11216
2.91747E+06 2.08228
2.91884E+06 2.07403
2.92021E+06 2.03132
2.92158E+06 2.09238
2.92296E+06 2.09650
2.92433E+06 2.19127
2.92571E+06 2.25127
2.92709E+06 2.25118
2.92847E+06 2.33842
2.92985E+06 2.41944
2.93123E+06 2.54404
2.93261E+06 2.59128
2.93399E+06 2.75377
2.93537E+06 2.91301
2.93676E+06 3.12209
2.93814E+06 3.45366
2.93953E+06 3.35367
2.94091E+06 3.39104
2.94230E+06 3.12693
2.94369E+06 2.95527
2.94508E+06 2.67073
2.94647E+06 2.46618
2.94786E+06 2.27256
2.94926E+06 2.16837
2.95065E+06 2.05936
2.95205E+06 2.00969
2.95414E+06 1.88430
2.95693E+06 1.82896
2.95974E+06 1.79194
2.96254E+06 1.75706
2.96535E+06 1.69074
2.96816E+06 1.67490
2.97097E+06 1.59751
2.97379E+06 1.58134
2.97662E+06 1.59667
2.97945E+06 1.50931
2.98228E+06 1.46923
2.98511E+06 1.59139
2.98795E+06 1.50274
2.99080E+06 1.55270
2.99329E+06 1.63529
2.99543E+06 1.69392
2.99757E+06 1.85342
2.99940E+06 1.94781
2.99971E+06 1.96380
3.00000E+06 1.97223
3.00186E+06 2.02635
3.00400E+06 2.19537
3.00615E+06 2.34166
3.00831E+06 2.51309
3.01046E+06 2.60780
3.01262E+06 2.81685
3.01478E+06 2.83877
3.01694E+06 2.78178
3.01910E+06 2.81026
3.02127E+06 2.74504
3.02344E+06 2.63738
3.02561E+06 2.56174
3.02778E+06 2.52816
3.02996E+06 2.42972
3.03213E+06 2.44372
3.03431E+06 2.44311
3.03650E+06 2.51401
3.03868E+06 2.46183
3.04087E+06 2.47889
3.04306E+06 2.57058
3.04525E+06 2.40498
3.04745E+06 2.38630
3.04964E+06 2.31999
3.05184E+06 2.24044
3.05404E+06 2.21473
3.05588E+06 2.24384
3.05735E+06 2.35555
3.05882E+06 2.52647
3.06029E+06 2.87551
3.06177E+06 3.09234
3.06324E+06 3.22539
3.06472E+06 2.94067
3.06619E+06 2.58064
3.06767E+06 2.29634
3.06915E+06 2.05234
3.07063E+06 2.00856
3.07285E+06 1.96841
3.07582E+06 1.92162
3.07620E+06 1.91530
3.07879E+06 1.87223
3.08176E+06 1.88417
3.08474E+06 1.96548
3.08773E+06 1.98726
3.09072E+06 2.07116
3.09371E+06 2.22438
3.09595E+06 2.22143
3.09745E+06 2.36404
3.09896E+06 2.40712
3.10046E+06 2.46164
3.10196E+06 2.79380
3.10346E+06 2.78366
3.10497E+06 2.83949
3.10647E+06 3.15689
3.10798E+06 3.15270
3.10949E+06 3.23795
3.11100E+06 3.41367
3.11251E+06 3.23160
3.11402E+06 3.20389
3.11553E+06 3.19085
3.11705E+06 2.96734
3.11856E+06 2.91668
3.12008E+06 2.86518
3.12159E+06 2.83606
3.12311E+06 2.63889
3.12463E+06 2.56438
3.12615E+06 2.56685
3.12767E+06 2.48955
3.12920E+06 2.34713
3.13072E+06 2.29598
3.13224E+06 2.65815
3.13377E+06 2.96260
3.13530E+06 3.33592
3.13682E+06 3.59184
3.13835E+06 3.69978
3.13989E+06 3.68288
3.14142E+06 3.69822
3.14295E+06 3.91166
3.14448E+06 3.99466
3.14602E+06 3.90734
3.14755E+06 3.92124
3.14909E+06 3.67004
3.15063E+06 3.43177
3.15217E+06 3.15476
3.15371E+06 2.86658
3.15525E+06 2.71086
3.15679E+06 2.72117
3.15834E+06 2.58922
3.15988E+06 2.49615
3.16143E+06 2.35746
3.16298E+06 2.42978
3.16452E+06 2.30655
3.16607E+06 2.31384
3.16762E+06 2.27427
3.16918E+06 2.21288
3.17073E+06 2.35326
3.17228E+06 2.48692
3.17380E+06 2.56455
3.17384E+06 2.56660
3.17540E+06 2.49378
3.17695E+06 2.21759
3.17851E+06 2.34682
3.18085E+06 2.16767
3.18398E+06 2.11855
3.18711E+06 2.09887
3.19024E+06 2.05670
3.19338E+06 2.01972
3.19652E+06 1.97844
3.19967E+06 1.95560
3.20282E+06 1.98055
3.20598E+06 1.95797
3.20914E+06 2.00921
3.21191E+06 2.03810
3.21429E+06 2.03186
3.21667E+06 2.09338
3.21905E+06 2.25529
3.22143E+06 2.26096
3.22382E+06 2.34612
3.22621E+06 2.46328
3.22861E+06 2.73867
3.23100E+06 3.21556
3.23340E+06 3.39771
3.23580E+06 3.44799
3.23821E+06 3.40317
3.24061E+06 3.24880
3.24302E+06 3.08533
3.24543E+06 2.78458
3.24785E+06 2.78808
3.25026E+06 2.50240
3.25269E+06 2.40279
3.25511E+06 2.25439
3.25753E+06 2.26676
3.26037E+06 2.21031
3.26361E+06 2.09685
3.26686E+06 2.14741
3.27011E+06 2.09447
3.27337E+06 2.12542
3.27663E+06 2.09744
3.27989E+06 2.12397
3.28317E+06 2.30336
3.28644E+06 2.49015
3.28972E+06 2.23950
3.29301E+06 2.09936
3.29630E+06 2.15854
3.29960E+06 2.12094
3.30290E+06 2.06826
3.30621E+06 2.08425
3.30952E+06 2.05950
3.31283E+06 2.09483
3.31616E+06 2.15151
3.31948E+06 2.13495
3.32281E+06 2.09562
3.32615E+06 2.02872
3.32949E+06 2.06298
3.33284E+06 2.21375
3.33619E+06 2.19817
3.33954E+06 2.13852
3.34291E+06 2.22769
3.34627E+06 2.15376
3.34964E+06 2.19608
3.35302E+06 2.24772
3.35640E+06 2.37813
3.35979E+06 2.32192
3.36318E+06 2.31420
3.36658E+06 2.36025
3.36998E+06 2.37128
3.37339E+06 2.46355
3.37638E+06 2.59323
3.37894E+06 2.55227
3.38151E+06 2.72973
3.38407E+06 2.79718
3.38664E+06 2.74325
3.38922E+06 2.37691
3.39180E+06 2.31031
3.39438E+06 2.16221
3.39696E+06 2.14973
3.39955E+06 2.15984
3.40214E+06 2.11606
3.40473E+06 2.21689
3.40732E+06 2.22595
3.40992E+06 2.32016
3.41252E+06 2.38025
3.41513E+06 2.39293
3.41773E+06 2.39334
3.42034E+06 2.45613
3.42296E+06 2.64260
3.42557E+06 2.75931
3.42819E+06 3.07548
3.43081E+06 3.06434
3.43344E+06 2.78647
3.43606E+06 2.63732
3.43870E+06 2.36718
3.44133E+06 2.38090
3.44441E+06 2.25649
3.44793E+06 2.14933
3.45145E+06 2.20832
3.45499E+06 2.10096
3.45853E+06 2.21020
3.46163E+06 2.27811
3.46429E+06 2.52390
3.46695E+06 2.49928
3.46962E+06 2.42243
3.47229E+06 2.28970
3.47496E+06 2.27198
3.47763E+06 2.28003
3.48031E+06 2.10197
3.48300E+06 2.17717
3.48568E+06 2.14601
3.48837E+06 2.14423
3.49106E+06 2.13003
3.49375E+06 2.19112
3.49645E+06 2.28806
3.49915E+06 2.48383
3.50000E+06 2.54018
3.50186E+06 2.66346
3.50456E+06 2.82805
3.50727E+06 2.74365
3.50999E+06 2.52226
3.51270E+06 2.33264
3.51542E+06 2.32850
3.51815E+06 2.15792
3.52087E+06 2.22511
3.52360E+06 2.27382
3.52633E+06 2.30801
3.52907E+06 2.15579
3.53181E+06 2.21305
3.53409E+06 2.35587
3.53592E+06 2.33395
3.53775E+06 2.61612
3.53959E+06 2.72600
3.54142E+06 2.65827
3.54326E+06 2.34245
3.54509E+06 2.31802
3.54693E+06 2.04471
3.54923E+06 2.09242
3.55199E+06 2.13136
3.55476E+06 2.13469
3.55753E+06 2.17744
3.56030E+06 2.21601
3.56307E+06 2.13300
3.56585E+06 2.13485
3.56863E+06 2.23350
3.57142E+06 2.19137
3.57421E+06 2.16165
3.57700E+06 1.93476
3.57979E+06 1.96316
3.58259E+06 1.82809
3.58539E+06 1.89317
3.58820E+06 1.83360
3.59054E+06 1.90895
3.59241E+06 1.88374
3.59429E+06 1.90233
3.59616E+06 2.04002
3.59804E+06 2.12207
3.59992E+06 2.00792
3.60180E+06 1.95509
3.60368E+06 1.76251
3.60557E+06 1.52083
3.60745E+06 1.55727
3.60934E+06 1.38473
3.61170E+06 1.28594
3.61453E+06 1.23051
3.61737E+06 1.21963
3.62022E+06 1.29429
3.62306E+06 1.33456
3.62591E+06 1.28572
3.62876E+06 1.29320
3.63162E+06 1.25189
3.63448E+06 1.26344
3.63734E+06 1.23916
3.64021E+06 1.28177
3.64308E+06 1.27050
3.64595E+06 1.34874
3.64883E+06 1.32338
3.65171E+06 1.25872
3.65459E+06 1.21381
3.65748E+06 1.24868
3.66037E+06 1.30156
3.66326E+06 1.33286
3.66616E+06 1.41651
3.66906E+06 1.38355
3.67196E+06 1.36869
3.67487E+06 1.31682
3.67778E+06 1.20436
3.68069E+06 1.19227
3.68361E+06 1.28467
3.68604E+06 1.33498
3.68799E+06 1.27694
3.68994E+06 1.30096
3.69189E+06 1.41719
3.69385E+06 1.46428
3.69580E+06 1.68539
3.69776E+06 1.89308
3.69972E+06 2.13166
3.70168E+06 2.22104
3.70364E+06 2.15856
3.70560E+06 2.02791
3.70757E+06 1.84598
3.70953E+06 1.77880
3.71150E+06 1.64192
3.71347E+06 1.58876
3.71593E+06 1.52317
3.71889E+06 1.38885
3.72186E+06 1.46823
3.72482E+06 1.54617
3.72779E+06 1.56295
3.73077E+06 1.65305
3.73374E+06 1.69295
3.73672E+06 1.80264
3.73971E+06 2.00309
3.74270E+06 2.18463
3.74569E+06 2.25373
3.74868E+06 2.31438
3.74880E+06 2.31912
3.74880E+06 2.31928
3.74910E+06 2.33098
3.74912E+06 2.33157
3.75168E+06 2.43292
3.75469E+06 2.36726
3.75769E+06 2.36129
3.76070E+06 2.40899
3.76372E+06 2.37325
3.76673E+06 2.44111
3.76975E+06 2.52846
3.77278E+06 2.51242
3.77580E+06 2.51576
3.77884E+06 2.50673
3.78187E+06 2.48729
3.78491E+06 2.58729
3.78795E+06 2.52330
3.79100E+06 2.27362
3.79405E+06 2.27817
3.79710E+06 2.28035
3.80016E+06 2.18226
3.80322E+06 2.13481
3.80629E+06 2.16452
3.80936E+06 2.12031
3.81243E+06 2.22248
3.81499E+06 2.25182
3.81704E+06 2.51544
3.81910E+06 2.76069
3.82115E+06 2.69329
3.82321E+06 2.59500
3.82527E+06 2.30430
3.82784E+06 2.10952
3.83094E+06 2.17072
3.83404E+06 2.17593
3.83662E+06 2.45321
3.83869E+06 2.61515
3.84076E+06 2.56672
3.84284E+06 2.24182
3.84491E+06 2.03310
3.84699E+06 1.68843
3.84907E+06 1.76953
3.85115E+06 1.63236
3.85375E+06 1.59663
3.85687E+06 1.60283
3.86000E+06 1.58990
3.86314E+06 1.62328
3.86628E+06 1.65317
3.86942E+06 1.69469
3.87256E+06 1.62044
3.87571E+06 1.65347
3.87886E+06 1.69149
3.88202E+06 1.70881
3.88518E+06 1.76882
3.88835E+06 1.76259
3.89152E+06 1.84847
3.89469E+06 1.79494
3.89786E+06 1.87356
3.90104E+06 1.97446
3.90423E+06 2.18136
3.90742E+06 2.26335
3.91061E+06 2.31031
3.91380E+06 2.18289
3.91700E+06 2.34468
3.92021E+06 2.42436
3.92341E+06 2.51779
3.92663E+06 2.65022
3.92984E+06 2.70083
3.93306E+06 2.53243
3.93628E+06 2.52499
3.93951E+06 2.52484
3.94274E+06 2.53004
3.94598E+06 2.48581
3.94922E+06 2.58133
3.95246E+06 2.77359
3.95571E+06 2.89912
3.95896E+06 2.68014
3.96222E+06 2.57171
3.96547E+06 2.48672
3.96874E+06 2.37422
3.97201E+06 2.29601
3.97528E+06 2.28090
3.97855E+06 2.14076
3.98183E+06 2.12895
3.98512E+06 2.13294
3.98840E+06 2.11758
3.99170E+06 2.12330
3.99499E+06 2.21078
3.99829E+06 2.23900
4.00000E+06 2.26782
4.00160E+06 2.29479
4.00490E+06 2.20411
4.00822E+06 2.10507
4.01153E+06 2.12017
4.01485E+06 2.13030
4.01818E+06 2.22708
4.02151E+06 2.22768
4.02484E+06 2.42120
4.02818E+06 2.33074
4.03152E+06 2.48502
4.03486E+06 2.58812
4.03821E+06 2.61082
4.04157E+06 2.69692
4.04493E+06 2.73598
4.04829E+06 2.95798
4.05165E+06 3.05451
4.05502E+06 3.02162
4.05840E+06 2.79048
4.06178E+06 2.53853
4.06460E+06 2.35650
4.06686E+06 2.30589
4.06911E+06 2.09608
4.07138E+06 2.22872
4.07364E+06 2.22688
4.07590E+06 2.25343
4.07817E+06 2.38520
4.08044E+06 2.56666
4.08271E+06 2.38116
4.08498E+06 2.26838
4.08783E+06 1.93270
4.09124E+06 1.72292
4.09466E+06 1.64205
4.09809E+06 1.67682
4.10152E+06 1.61607
4.10438E+06 1.73349
4.10667E+06 1.76168
4.10896E+06 1.93411
4.11125E+06 1.96580
4.11355E+06 2.23206
4.11410E+06 2.27185
4.11585E+06 2.39844
4.11815E+06 2.54325
4.12045E+06 2.44223
4.12276E+06 2.21551
4.12506E+06 2.14262
4.12795E+06 2.05725
4.13141E+06 2.01308
4.13489E+06 1.92557
4.13836E+06 1.94874
4.14184E+06 1.81166
4.14532E+06 1.73277
4.14881E+06 1.71330
4.15231E+06 1.66766
4.15522E+06 1.69438
4.15755E+06 1.77734
4.15989E+06 1.86277
4.16223E+06 2.01387
4.16457E+06 2.12551
4.16691E+06 2.06882
4.16925E+06 2.05395
4.17160E+06 1.78506
4.17394E+06 1.45599
4.17629E+06 1.21660
4.17864E+06 1.10813
4.18100E+06 1.14096
4.18335E+06 1.24802
4.18571E+06 1.27241
4.18807E+06 1.41885
4.19043E+06 1.63428
4.19279E+06 1.74098
4.19516E+06 1.89236
4.19753E+06 2.00788
4.19990E+06 2.26837
4.20227E+06 2.60959
4.20464E+06 2.62437
4.20702E+06 2.93902
4.20939E+06 3.30546
4.21177E+06 3.63583
4.21415E+06 3.71744
4.21654E+06 3.82604
4.21892E+06 3.58915
4.22131E+06 3.63729
4.22200E+06 3.62514
4.22202E+06 3.62473
4.22370E+06 3.59519
4.22609E+06 3.49108
4.22849E+06 3.31659
4.23088E+06 3.18459
4.23328E+06 2.94697
4.23568E+06 2.99680
4.23868E+06 2.81827
4.24229E+06 2.74840
4.24590E+06 2.65370
4.24952E+06 2.64819
4.25314E+06 2.73240
4.25676E+06 2.71628
4.26039E+06 2.81235
4.26403E+06 2.86657
4.26767E+06 3.04688
4.27131E+06 2.96911
4.27496E+06 2.95983
4.27862E+06 2.77075
4.28228E+06 2.51503
4.28594E+06 2.44843
4.28961E+06 2.46459
4.29328E+06 2.33785
4.29696E+06 2.52554
4.30064E+06 2.42416
4.30433E+06 2.41055
4.30802E+06 2.43770
4.31171E+06 2.51578
4.31541E+06 2.25538
4.31912E+06 2.14738
4.32283E+06 2.12448
4.32655E+06 2.06387
4.33027E+06 2.30606
4.33399E+06 2.56632
4.33772E+06 2.59983
4.34146E+06 2.45926
4.34520E+06 2.47318
4.34894E+06 2.57329
4.35269E+06 2.55307
4.35582E+06 2.82780
4.35832E+06 2.91715
4.36083E+06 2.73822
4.36334E+06 2.59910
4.36648E+06 2.45555
4.37025E+06 2.20226
4.37403E+06 2.17074
4.37781E+06 2.04010
4.38160E+06 1.96163
4.38539E+06 1.80710
4.38919E+06 1.81873
4.39299E+06 1.86270
4.39679E+06 2.03085
4.40061E+06 2.17746
4.40442E+06 2.29881
4.40824E+06 2.39200
4.41207E+06 2.26243
4.41590E+06 2.51394
4.41974E+06 2.38623
4.42358E+06 2.43470
4.42743E+06 2.47332
4.43128E+06 2.35623
4.43513E+06 2.28049
4.43900E+06 2.39997
4.44286E+06 2.38146
4.44610E+06 2.30708
4.44673E+06 2.29262
4.45061E+06 2.44727
4.45449E+06 2.51176
4.45838E+06 2.49610
4.46227E+06 2.35105
4.46617E+06 2.18721
4.47007E+06 2.33286
4.47398E+06 2.45087
4.47789E+06 2.50640
4.48181E+06 2.53719
4.48573E+06 2.59740
4.48966E+06 2.79146
4.49359E+06 2.68827
4.49753E+06 2.67791
4.50000E+06 2.54689
4.50148E+06 2.46838
4.50542E+06 2.56978
4.50630E+06 2.53482
4.50938E+06 2.41245
4.51268E+06 2.28981
4.51532E+06 2.47210
4.51796E+06 2.56688
4.51870E+06 2.62232
4.51870E+06 2.62255
4.52061E+06 2.76542
4.52326E+06 3.05757
4.52591E+06 3.02056
4.52856E+06 3.16938
4.53122E+06 3.04694
4.53388E+06 3.00850
4.53654E+06 2.90699
4.53730E+06 2.93433
4.53733E+06 2.93538
4.53920E+06 3.00268
4.54187E+06 3.01463
4.54453E+06 2.73596
4.54720E+06 2.57597
4.54988E+06 2.14298
4.55255E+06 2.08111
4.55523E+06 1.99528
4.55791E+06 1.99537
4.56059E+06 1.98887
4.56327E+06 1.99489
4.56596E+06 2.17909
4.56865E+06 2.34614
4.57134E+06 2.24831
4.57403E+06 1.94033
4.57673E+06 1.78718
4.57943E+06 1.71049
4.58213E+06 1.83319
4.58551E+06 1.73177
4.58957E+06 1.96456
4.59363E+06 1.96340
4.59770E+06 2.02927
4.60178E+06 1.97619
4.60586E+06 2.17093
4.60995E+06 2.29031
4.61404E+06 2.40324
4.61814E+06 2.45916
4.62224E+06 2.52106
4.62635E+06 2.61634
4.63047E+06 2.67310
4.63459E+06 2.74098
4.63871E+06 2.70652
4.64285E+06 2.86355
4.64698E+06 2.89932
4.65112E+06 2.71509
4.65527E+06 2.77761
4.65943E+06 2.74088
4.66359E+06 2.71260
4.66775E+06 2.89740
4.67192E+06 2.69406
4.67610E+06 2.58410
4.68028E+06 2.49528
4.68446E+06 2.39629
4.68866E+06 2.52154
4.69216E+06 2.49515
4.69496E+06 2.65560
4.69776E+06 2.66307
4.70057E+06 2.90969
4.70338E+06 3.07953
4.70619E+06 3.27735
4.70900E+06 3.29738
4.71182E+06 3.02404
4.71464E+06 2.72799
4.71746E+06 2.48444
4.72028E+06 2.32577
4.72311E+06 2.05038
4.72594E+06 2.06022
4.72877E+06 2.02952
4.73160E+06 2.30878
4.73444E+06 2.83065
4.73728E+06 3.19103
4.74012E+06 3.28051
4.74297E+06 3.11366
4.74653E+06 3.08383
4.75080E+06 3.04555
4.75509E+06 3.14242
4.75937E+06 3.35307
4.76367E+06 3.42223
4.76797E+06 3.67512
4.77227E+06 3.67329
4.77658E+06 3.49866
4.78090E+06 3.41807
4.78523E+06 3.52385
4.78955E+06 3.51151
4.79317E+06 3.18457
4.79606E+06 2.87016
4.79895E+06 2.71419
4.80185E+06 2.76279
4.80475E+06 2.76529
4.80766E+06 2.66861
4.81056E+06 2.75387
4.81347E+06 2.89936
4.81450E+06 2.91364
4.81638E+06 2.93969
4.81929E+06 2.86339
4.82221E+06 2.81358
4.82513E+06 2.46171
4.82805E+06 2.16569
4.83098E+06 2.15307
4.83390E+06 2.04750
4.83683E+06 2.02639
4.83977E+06 2.23619
4.84270E+06 2.27287
4.84564E+06 2.39526
4.84858E+06 2.43310
4.85152E+06 2.58140
4.85447E+06 2.94158
4.85741E+06 3.27302
4.86037E+06 3.50912
4.86332E+06 3.65625
4.86628E+06 3.39151
4.86924E+06 3.33728
4.87220E+06 3.03343
4.87516E+06 2.79485
4.87813E+06 2.47783
4.88110E+06 2.25053
4.88407E+06 2.07712
4.88705E+06 2.19628
4.89077E+06 2.05823
4.89524E+06 2.16502
4.89972E+06 2.24935
4.90346E+06 2.42627
4.90600E+06 2.76258
4.90603E+06 2.76682
4.90646E+06 2.82349
4.90945E+06 3.04861
4.91245E+06 3.13847
4.91545E+06 3.09648
4.91846E+06 3.01416
4.92146E+06 2.87858
4.92447E+06 2.57435
4.92749E+06 2.34984
4.93050E+06 2.23841
4.93427E+06 2.33170
4.93881E+06 2.23680
4.94335E+06 2.23858
4.94789E+06 2.19742
4.95245E+06 2.41929
4.95700E+06 2.46926
4.96157E+06 2.44103
4.96614E+06 2.23481
4.97072E+06 2.03570
4.97530E+06 1.93123
4.97989E+06 1.97498
4.98449E+06 2.07081
4.98909E+06 2.21477
4.99370E+06 2.39132
4.99832E+06 2.59535
5.00000E+06 2.60971
5.00294E+06 2.63484
5.00757E+06 2.85872
5.00850E+06 2.84195
5.01220E+06 2.77524
5.01685E+06 2.82784
5.02149E+06 2.73913
5.02615E+06 2.42493
5.03081E+06 2.11489
5.03470E+06 2.01849
5.03781E+06 1.87751
5.03920E+06 1.86572
5.03921E+06 1.86562
5.04093E+06 1.85105
5.04405E+06 1.86275
5.04717E+06 1.84264
5.05030E+06 1.81587
5.05343E+06 1.84652
5.05656E+06 1.88932
5.05970E+06 2.00158
5.06283E+06 2.15722
5.06540E+06 2.32305
5.06598E+06 2.36048
5.06912E+06 2.54997
5.07227E+06 2.65676
5.07542E+06 2.81480
5.07857E+06 2.98748
5.08172E+06 2.74217
5.08488E+06 2.52604
5.08883E+06 2.51033
5.09358E+06 2.21328
5.09834E+06 2.16306
5.10310E+06 2.25453
5.10580E+06 2.40822
5.10750E+06 2.50499
5.10751E+06 2.50550
5.10787E+06 2.52605
5.11264E+06 2.63337
5.11743E+06 2.77558
5.12222E+06 2.66770
5.12701E+06 2.31659
5.13101E+06 2.32723
5.13422E+06 2.05891
5.13743E+06 2.39191
5.14064E+06 2.68969
5.14385E+06 3.00997
5.14707E+06 3.06284
5.15029E+06 3.05908
5.15351E+06 3.43556
5.15674E+06 3.42820
5.15996E+06 3.23838
5.16320E+06 2.98609
5.16643E+06 2.80070
5.16967E+06 2.66485
5.17291E+06 2.37602
5.17697E+06 2.27516
5.18100E+06 2.28740
5.18184E+06 2.28995
5.18672E+06 2.27214
5.19161E+06 2.42412
5.19650E+06 2.67275
5.20140E+06 2.97495
5.20631E+06 3.06787
5.21122E+06 2.79941
5.21614E+06 2.40448
5.22107E+06 2.27921
5.22601E+06 2.12357
5.23095E+06 2.12903
5.23590E+06 2.22885
5.24086E+06 2.33155
5.24582E+06 2.24682
5.25079E+06 2.10047
5.25577E+06 1.96217
5.26076E+06 2.01373
5.26575E+06 1.98835
5.27075E+06 2.01751
5.27575E+06 2.15698
5.28077E+06 2.06587
5.28579E+06 1.97744
5.29082E+06 1.77948
5.29585E+06 1.75025
5.30080E+06 2.15861
5.30081E+06 2.15951
5.30089E+06 2.16603
5.30594E+06 2.47559
5.31100E+06 2.56628
5.31606E+06 2.52906
5.32114E+06 2.10077
5.32621E+06 1.82705
5.33130E+06 1.83114
5.33639E+06 1.74161
5.34149E+06 1.60350
5.34660E+06 1.48507
5.35172E+06 1.43535
5.35684E+06 1.37199
5.36197E+06 1.34239
5.36711E+06 1.49390
5.37225E+06 1.59926
5.37741E+06 1.90222
5.38256E+06 1.80066
5.38773E+06 1.79106
5.39291E+06 1.86207
5.39809E+06 1.78998
5.40328E+06 1.85361
5.40847E+06 1.90329
5.41368E+06 1.94218
5.41889E+06 1.91138
5.42411E+06 1.92507
5.42847E+06 1.91973
5.43195E+06 1.71647
5.43545E+06 1.46547
5.43790E+06 1.46703
5.43792E+06 1.46704
5.43894E+06 1.46770
5.44244E+06 1.23753
5.44594E+06 1.15521
5.44945E+06 1.21937
5.45295E+06 1.26415
5.45647E+06 1.22176
5.45998E+06 1.52620
5.46350E+06 1.61666
5.46702E+06 1.81702
5.47000E+06 1.91826
5.47000E+06 1.91836
5.47055E+06 1.93694
5.47408E+06 1.80294
5.47761E+06 1.90656
5.48115E+06 1.93597
5.48469E+06 1.89208
5.48823E+06 2.02864
5.49177E+06 2.09993
5.49532E+06 1.97113
5.49888E+06 2.11607
5.50000E+06 2.13714
5.50243E+06 2.18287
5.50599E+06 2.36652
5.50956E+06 2.41507
5.51110E+06 2.41541
5.51312E+06 2.41585
5.51669E+06 2.05966
5.52027E+06 2.13750
5.52385E+06 2.12498
5.52832E+06 2.01654
5.53370E+06 1.94469
5.53909E+06 1.92968
