Si-30(n,tot) ENDF/B-VII.1
4.93050E+06 2.23841
4.93427E+06 2.33170
4.93881E+06 2.23680
4.94335E+06 2.23859
4.94789E+06 2.19742
4.95245E+06 2.41929
4.95700E+06 2.46926
4.96157E+06 2.44103
4.96614E+06 2.23481
4.97072E+06 2.03570
4.97080E+06 2.03388
4.97083E+06 2.03311
4.97530E+06 1.93121
4.97989E+06 1.97497
4.98449E+06 2.07080
4.98909E+06 2.21475
4.99250E+06 2.34535
4.99254E+06 2.34685
4.99370E+06 2.39129
4.99832E+06 2.59535
5.00000E+06 2.60971
5.00294E+06 2.63484
5.00757E+06 2.85872
5.01220E+06 2.77524
5.01685E+06 2.82784
5.02149E+06 2.73913
5.02615E+06 2.42493
5.03081E+06 2.11489
5.03470E+06 2.01848
5.03781E+06 1.87751
5.04093E+06 1.85105
5.04405E+06 1.86275
5.04717E+06 1.84264
5.05030E+06 1.81587
5.05343E+06 1.84652
5.05656E+06 1.88932
5.05970E+06 2.00157
5.06283E+06 2.15722
5.06598E+06 2.36048
5.06912E+06 2.54998
5.07227E+06 2.65676
5.07542E+06 2.81480
5.07857E+06 2.98748
5.08172E+06 2.74217
5.08488E+06 2.52604
5.08883E+06 2.51033
5.09358E+06 2.21328
5.09834E+06 2.16306
5.10310E+06 2.25453
5.10787E+06 2.52605
5.11264E+06 2.63337
5.11743E+06 2.77558
5.12222E+06 2.66770
5.12701E+06 2.31659
5.13101E+06 2.32723
5.13422E+06 2.05891
5.13743E+06 2.39191
5.14064E+06 2.68969
5.14385E+06 3.00997
5.14707E+06 3.06284
5.15029E+06 3.05908
5.15351E+06 3.43556
5.15674E+06 3.42820
5.15996E+06 3.23838
5.16320E+06 2.98609
5.16643E+06 2.80070
5.16830E+06 2.72230
5.16967E+06 2.66485
5.17291E+06 2.37603
5.17697E+06 2.27516
5.18184E+06 2.28995
5.18672E+06 2.27214
5.19161E+06 2.42412
5.19650E+06 2.67275
5.20140E+06 2.97495
5.20631E+06 3.06787
5.21122E+06 2.79941
5.21614E+06 2.40448
5.22107E+06 2.27921
5.22601E+06 2.12357
5.23095E+06 2.12903
5.23590E+06 2.22885
5.24086E+06 2.33155
5.24582E+06 2.24682
5.25079E+06 2.10047
5.25577E+06 1.96217
5.26076E+06 2.01374
5.26575E+06 1.98835
5.27075E+06 2.01751
5.27575E+06 2.15699
5.28077E+06 2.06587
5.28579E+06 1.97744
5.29082E+06 1.77948
5.29585E+06 1.75025
5.30089E+06 2.16603
5.30594E+06 2.47559
5.31100E+06 2.56628
5.31606E+06 2.52906
5.32114E+06 2.10077
5.32621E+06 1.82705
5.33130E+06 1.83114
5.33639E+06 1.74161
5.34149E+06 1.60350
5.34660E+06 1.48507
5.35172E+06 1.43535
5.35684E+06 1.37199
5.35970E+06 1.35549
5.36197E+06 1.34239
5.36711E+06 1.49390
5.37225E+06 1.59926
5.37741E+06 1.90222
5.38256E+06 1.80066
5.38773E+06 1.79106
5.39291E+06 1.86207
5.39809E+06 1.78998
5.40328E+06 1.85361
5.40847E+06 1.90329
5.41368E+06 1.94218
5.41889E+06 1.91138
5.42411E+06 1.92507
5.42847E+06 1.91973
5.43195E+06 1.71647
5.43545E+06 1.46547
5.43894E+06 1.46770
5.44244E+06 1.23753
5.44594E+06 1.15521
5.44945E+06 1.21937
5.45295E+06 1.26415
5.45647E+06 1.22176
5.45998E+06 1.52620
5.46350E+06 1.61666
5.46702E+06 1.81702
5.47055E+06 1.93694
5.47408E+06 1.80294
5.47761E+06 1.90656
5.48115E+06 1.93597
5.48469E+06 1.89208
5.48823E+06 2.02863
5.49177E+06 2.09993
5.49532E+06 1.97113
5.49888E+06 2.11607
5.50000E+06 2.13715
5.50243E+06 2.18286
5.50599E+06 2.36652
5.50956E+06 2.41507
5.51312E+06 2.41586
5.51669E+06 2.05966
5.52027E+06 2.13750
5.52385E+06 2.12498
5.52832E+06 2.01654
5.53370E+06 1.94469
5.53909E+06 1.92968
5.54448E+06 1.98958
5.54988E+06 2.21346
5.55530E+06 2.25923
5.56071E+06 2.24356
5.56614E+06 2.33991
5.57158E+06 2.44342
5.57702E+06 2.31773
5.58247E+06 2.11464
5.58793E+06 1.93569
5.59339E+06 1.82006
5.59887E+06 1.90538
5.60435E+06 2.12846
5.60984E+06 2.39763
5.61534E+06 2.34636
5.62085E+06 2.25785
5.62636E+06 2.07805
5.63189E+06 2.27061
5.63742E+06 2.11545
5.64296E+06 1.91170
5.64851E+06 1.97122
5.65406E+06 2.08617
5.65963E+06 2.09256
5.66520E+06 2.18498
5.67078E+06 2.22380
5.67637E+06 2.29867
5.68197E+06 2.36474
5.68757E+06 2.57440
5.69319E+06 2.59406
5.69881E+06 2.81595
5.70444E+06 2.98583
5.71008E+06 3.04655
5.71572E+06 2.88208
5.72138E+06 2.81595
5.72705E+06 2.75651
5.73272E+06 2.54968
5.73840E+06 2.56177
5.74409E+06 2.43714
5.74979E+06 2.44876
5.75549E+06 2.41982
5.76121E+06 2.33047
5.76693E+06 2.46524
5.77266E+06 2.42955
5.77841E+06 2.41957
5.78415E+06 2.40700
5.78991E+06 2.52470
5.79568E+06 2.50026
5.80146E+06 2.52250
5.80724E+06 2.35317
5.81303E+06 2.43166
5.81883E+06 2.33174
5.82464E+06 2.49019
5.83046E+06 2.49757
5.83629E+06 2.49377
5.84213E+06 2.58918
5.84797E+06 2.53996
5.85285E+06 2.62616
5.85676E+06 2.90679
5.86067E+06 2.99801
5.86458E+06 3.05365
5.86850E+06 2.84665
5.87242E+06 2.47434
5.87635E+06 2.20352
5.88028E+06 2.08208
5.88421E+06 1.98311
5.88815E+06 2.01759
5.89209E+06 2.14877
5.89604E+06 2.15763
5.89999E+06 2.14706
5.90394E+06 1.96177
5.90790E+06 1.82612
5.91186E+06 1.92485
5.91583E+06 1.93342
5.91980E+06 1.88108
5.92377E+06 1.96625
5.92775E+06 2.03984
5.93173E+06 2.03421
5.93572E+06 2.08171
5.93971E+06 2.22681
5.94370E+06 1.91447
5.94770E+06 1.85380
5.95170E+06 1.84683
5.95571E+06 1.58406
5.95972E+06 1.70879
5.96373E+06 1.79627
5.96876E+06 1.96575
5.97479E+06 2.12149
5.98084E+06 2.12508
5.98690E+06 2.05404
5.99296E+06 1.87524
5.99903E+06 1.87418
6.00000E+06 1.89098
6.00512E+06 1.97962
6.01121E+06 2.12217
6.01731E+06 2.16331
6.02342E+06 2.27582
6.02954E+06 2.23206
6.03567E+06 2.30285
6.04181E+06 2.48227
6.04796E+06 2.37990
6.05412E+06 2.36070
6.06028E+06 2.43270
6.06646E+06 2.45284
6.07265E+06 2.25306
6.07884E+06 2.16225
6.08505E+06 2.19530
6.09126E+06 2.15922
6.09670E+06 2.18608
6.09749E+06 2.18999
6.10372E+06 2.01956
6.10996E+06 1.78542
6.11622E+06 1.55507
6.12248E+06 1.48332
6.12875E+06 1.44135
6.13503E+06 1.55201
6.14133E+06 1.60679
6.14763E+06 1.61696
6.15394E+06 1.77031
6.16026E+06 1.91951
6.16765E+06 1.98191
6.17610E+06 2.07207
6.18458E+06 1.92833
6.19307E+06 1.90728
6.20159E+06 1.92135
6.21011E+06 1.93843
6.21866E+06 2.20338
6.22722E+06 2.34105
6.23581E+06 2.52947
6.24441E+06 2.81187
6.25302E+06 2.89388
6.26166E+06 2.92524
6.27031E+06 2.99299
6.27898E+06 2.97365
6.28550E+06 2.98255
6.28985E+06 3.11930
6.29420E+06 3.03597
6.29856E+06 2.95088
6.30292E+06 2.79444
6.30729E+06 2.67666
6.31166E+06 2.45101
6.31604E+06 2.28510
6.32042E+06 2.08545
6.32480E+06 2.03461
6.32919E+06 1.97854
6.33359E+06 1.96926
6.33799E+06 1.92477
6.34239E+06 1.89440
6.34680E+06 1.82049
6.34683E+06 1.82157
6.35121E+06 1.98055
6.35563E+06 2.08196
6.36005E+06 2.23964
6.36448E+06 2.36159
6.36891E+06 2.19457
6.37335E+06 2.11688
6.37779E+06 2.15499
6.38224E+06 2.16517
6.38669E+06 2.17449
6.39114E+06 2.17932
6.39560E+06 2.00294
6.40007E+06 1.81858
6.40453E+06 1.88087
6.40901E+06 1.98645
6.41349E+06 1.91739
6.41797E+06 2.10084
6.42246E+06 2.10521
6.42695E+06 2.14626
6.43145E+06 2.35138
6.43595E+06 2.37257
6.44046E+06 2.57062
6.44497E+06 2.26382
6.44948E+06 2.01875
6.45401E+06 1.92397
6.45853E+06 1.98788
6.46306E+06 1.75363
6.46987E+06 1.61430
6.47896E+06 1.52794
6.48807E+06 1.52053
6.49720E+06 1.45339
6.50000E+06 1.53969
6.50634E+06 1.73508
6.51551E+06 1.80970
6.52470E+06 1.77272
6.53390E+06 1.74381
6.54313E+06 1.64152
6.55238E+06 1.52848
6.56164E+06 1.50133
6.57093E+06 1.36847
6.58023E+06 1.35403
6.58955E+06 1.23147
6.59890E+06 1.25344
6.60826E+06 1.34441
6.61765E+06 1.59312
6.62705E+06 1.70113
6.63648E+06 1.88789
6.64592E+06 2.11849
6.65302E+06 2.25717
6.65776E+06 2.15121
6.66250E+06 2.22166
6.66725E+06 2.29590
6.67200E+06 2.31719
6.67676E+06 2.28593
6.68152E+06 2.25954
6.68629E+06 2.56502
6.69106E+06 2.55483
6.69584E+06 2.66887
6.70063E+06 2.68764
6.70541E+06 2.54850
6.71021E+06 2.45512
6.71501E+06 2.40319
6.71981E+06 2.26812
6.72462E+06 2.29729
6.72944E+06 2.24476
6.73425E+06 2.18817
6.73908E+06 2.17279
6.74391E+06 2.27373
6.74995E+06 2.18799
6.75722E+06 2.12220
6.76450E+06 2.13157
6.77178E+06 2.21819
6.77909E+06 2.26361
6.78640E+06 2.18141
6.79372E+06 2.05855
6.80106E+06 2.00717
6.80840E+06 1.91419
6.81576E+06 1.79964
6.82314E+06 1.92442
6.83052E+06 1.95705
6.83792E+06 1.79109
6.84532E+06 1.81054
6.85274E+06 1.89330
6.86018E+06 2.08907
6.86762E+06 2.15250
6.87508E+06 1.99610
6.88254E+06 1.94823
6.89003E+06 1.99634
6.89752E+06 2.03029
6.90502E+06 1.91134
6.91254E+06 1.85366
6.92007E+06 1.76857
6.92761E+06 1.70079
6.93517E+06 1.58585
6.94274E+06 1.66800
6.95032E+06 1.60810
6.95791E+06 1.85606
6.96551E+06 2.02702
6.97313E+06 2.14937
6.98076E+06 2.06283
6.98840E+06 1.92043
6.99606E+06 1.84606
7.00000E+06 1.83469
7.00372E+06 1.82395
7.01140E+06 1.91165
7.01910E+06 2.10070
7.02680E+06 2.17113
7.03452E+06 2.16886
7.04225E+06 2.24312
7.04999E+06 2.19013
7.05775E+06 2.15794
7.06682E+06 2.23390
7.07720E+06 2.21786
7.08760E+06 1.91404
7.09803E+06 1.69556
7.10848E+06 1.53619
7.11896E+06 1.46775
7.12946E+06 1.48365
7.13998E+06 1.53354
7.15052E+06 1.62917
7.16109E+06 1.82340
7.17168E+06 1.97843
7.18230E+06 2.04139
7.19293E+06 2.06568
7.20360E+06 2.07738
7.21428E+06 2.16498
7.22499E+06 2.22266
7.23573E+06 2.05828
7.24514E+06 2.11569
7.25322E+06 2.17483
7.26132E+06 2.11806
7.26943E+06 2.17753
7.27755E+06 2.16398
7.28569E+06 2.21060
7.29384E+06 2.21344
7.30200E+06 2.19945
7.31018E+06 2.05158
7.31837E+06 2.20502
7.32658E+06 2.33605
7.33480E+06 2.40642
7.34303E+06 2.22635
7.35128E+06 2.24973
7.35954E+06 2.19091
7.36781E+06 2.15664
7.37610E+06 2.25060
7.38441E+06 2.30619
7.39272E+06 2.28083
7.40105E+06 2.13748
7.40940E+06 2.07044
7.41776E+06 2.09164
7.42613E+06 2.15597
7.43452E+06 2.27732
7.44292E+06 2.35184
7.45134E+06 2.27224
7.46259E+06 2.11497
7.47668E+06 1.94289
7.49081E+06 1.91697
7.50000E+06 1.96474
7.50498E+06 1.99063
7.51919E+06 1.92826
7.53345E+06 2.03901
7.54774E+06 1.98068
7.55520E+06 2.00071
7.56208E+06 2.01918
7.57645E+06 1.97521
7.59087E+06 2.04252
7.60533E+06 2.03315
7.61983E+06 1.96087
7.63437E+06 1.80382
7.64895E+06 2.05355
7.66358E+06 2.25380
7.67825E+06 2.12504
7.69296E+06 1.96570
7.70771E+06 1.94766
7.72250E+06 2.15523
7.73734E+06 2.32083
7.75222E+06 2.18953
7.76715E+06 2.17613
7.78211E+06 2.13744
7.79712E+06 2.22040
7.81218E+06 2.10392
7.83484E+06 2.02684
7.86522E+06 2.09379
7.88390E+06 2.16594
7.89577E+06 2.21179
7.92650E+06 2.32905
7.93450E+06 2.29402
7.93452E+06 2.29394
7.94380E+06 2.25333
7.94382E+06 2.25323
7.95741E+06 2.19376
7.98850E+06 2.15248
8.00000E+06 2.13828
8.01250E+06 2.12285
8.01978E+06 2.11387
8.02240E+06 2.09730
8.05124E+06 1.91499
8.08288E+06 1.75859
8.11472E+06 1.74621
8.14674E+06 1.80683
8.17895E+06 1.76371
8.21136E+06 1.95485
8.22810E+06 1.99372
8.24396E+06 2.03055
8.25490E+06 2.01121
8.25495E+06 2.01111
8.27090E+06 1.98292
8.27676E+06 1.97255
8.30975E+06 1.92754
8.34294E+06 1.99085
8.35620E+06 2.03193
8.35625E+06 2.03208
8.37633E+06 2.09429
8.40993E+06 2.11816
8.44372E+06 1.95183
8.47620E+06 2.00109
8.47773E+06 2.00342
8.50000E+06 1.97886
8.51193E+06 1.96570
8.54635E+06 2.00689
8.58098E+06 2.01147
8.61582E+06 2.03310
8.65087E+06 1.94600
8.68614E+06 1.99570
8.72162E+06 1.79606
8.72980E+06 1.77043
8.72981E+06 1.77039
8.75733E+06 1.68416
8.79325E+06 1.68320
8.82940E+06 1.76272
8.86577E+06 1.90153
8.90237E+06 1.99050
8.93919E+06 2.01465
8.97625E+06 2.08951
9.00000E+06 2.14005
9.01354E+06 2.16886
9.04610E+06 2.13576
9.04611E+06 2.13575
9.05106E+06 2.13072
9.08882E+06 1.96519
9.12681E+06 1.88420
9.16505E+06 1.81248
9.18560E+06 1.81430
9.18565E+06 1.81430
9.20353E+06 1.81588
9.24225E+06 1.59323
9.28122E+06 1.68939
9.31690E+06 1.93741
9.31693E+06 1.93759
9.32043E+06 1.96195
9.35001E+06 1.96879
9.36980E+06 1.73180
9.38966E+06 1.82125
9.40959E+06 2.00406
9.42957E+06 2.05210
9.45960E+06 2.02865
9.45967E+06 2.02860
9.50000E+06 1.87972
9.50003E+06 1.87961
9.54065E+06 1.95569
9.58153E+06 1.83724
9.62268E+06 1.73192
9.66409E+06 1.68849
9.70577E+06 1.71108
9.74773E+06 1.77887
9.78996E+06 1.86594
9.83246E+06 1.87212
9.87525E+06 1.85676
9.93995E+06 1.93281
1.00000E+07 1.87628
1.00272E+07 1.85068
1.01157E+07 1.90557
1.02053E+07 1.91375
1.02961E+07 1.83614
1.03881E+07 1.93277
1.04814E+07 1.68359
1.05760E+07 1.78929
1.06718E+07 1.67290
1.07690E+07 1.83882
1.08675E+07 1.87422
1.09670E+07 1.85925
1.09671E+07 1.85924
1.09674E+07 1.85919
1.10000E+07 1.83825
1.10020E+07 1.83696
1.10022E+07 1.83683
1.10686E+07 1.79418
1.11713E+07 1.66879
1.12754E+07 1.73781
1.13810E+07 1.81618
1.14881E+07 1.85351
1.15967E+07 1.85843
1.17069E+07 1.80314
1.18187E+07 1.79435
1.19321E+07 1.81325
1.20000E+07 1.82753
1.20471E+07 1.83742
1.21638E+07 1.90003
1.22823E+07 1.88689
1.24024E+07 1.91122
1.25244E+07 1.73585
1.26482E+07 1.93347
1.27738E+07 1.95014
1.29014E+07 1.91725
1.30000E+07 1.95033
1.30308E+07 1.96067
1.31623E+07 1.87371
1.32957E+07 1.79173
1.34313E+07 1.91127
1.35689E+07 1.80729
1.37086E+07 1.76360
1.38506E+07 1.96157
1.39630E+07 1.79789
1.39947E+07 1.75173
1.40000E+07 1.75455
1.41412E+07 1.82987
1.42899E+07 1.85276
1.44411E+07 1.88475
1.45000E+07 1.82277
1.45947E+07 1.72310
1.47507E+07 1.72617
1.49094E+07 1.81896
1.50705E+07 1.69116
1.52344E+07 1.82461
1.54009E+07 1.79912
1.55703E+07 1.72979
1.57424E+07 1.73064
1.59175E+07 1.85093
1.60000E+07 1.85587
1.60955E+07 1.86158
1.62765E+07 1.83171
1.64606E+07 1.77296
1.66479E+07 1.95780
1.68385E+07 1.85682
1.70324E+07 1.87285
1.72296E+07 1.85253
1.74304E+07 1.84849
1.75000E+07 1.82841
1.76347E+07 1.78949
1.78426E+07 1.81607
1.80543E+07 1.90428
1.82698E+07 1.84536
1.84892E+07 1.80021
1.87127E+07 1.94105
1.89403E+07 1.90203
1.91720E+07 1.84369
1.94081E+07 1.83330
1.96487E+07 1.83858
2.00000E+07 1.86902
2.00000E+07 1.92661
2.09617E+07 1.95101
2.10000E+07 1.95174
2.19715E+07 1.96807
2.20000E+07 1.96849
2.24686E+07 1.97531
2.25004E+07 1.97576
2.29329E+07 1.98181
2.30000E+07 1.98273
2.33220E+07 1.98706
2.40000E+07 1.99571
2.50000E+07 2.00687
2.60000E+07 2.01561
2.61685E+07 2.01681
2.70000E+07 2.02143
2.78767E+07 2.02466
2.80000E+07 2.02503
2.90000E+07 2.02719
3.00000E+07 2.02817
3.00460E+07 2.02820
3.10000E+07 2.02816
3.19668E+07 2.02711
3.20000E+07 2.02706
3.23854E+07 2.02638
3.26814E+07 2.02577
3.30000E+07 2.02504
3.33622E+07 2.02410
3.40000E+07 2.02223
3.43813E+07 2.02097
3.50000E+07 2.01875
3.54547E+07 2.01682
3.60000E+07 2.01395
3.64305E+07 2.01130
3.70000E+07 2.00734
3.71444E+07 2.00626
3.73609E+07 2.00458
3.74826E+07 2.00361
3.80000E+07 1.99928
3.84034E+07 1.99569
3.90000E+07 1.99008
3.96699E+07 1.98342
3.97709E+07 1.98238
4.00000E+07 1.98001
4.02820E+07 1.97703
4.10000E+07 1.96913
4.20000E+07 1.95747
4.30000E+07 1.94518
4.40000E+07 1.93241
4.41844E+07 1.93001
4.45650E+07 1.92503
4.50000E+07 1.91928
4.57587E+07 1.90910
4.60000E+07 1.90582
4.61461E+07 1.90382
4.61986E+07 1.90310
4.68551E+07 1.89401
4.69627E+07 1.89250
4.70000E+07 1.89198
4.71334E+07 1.89010
4.80000E+07 1.87774
4.81790E+07 1.87515
4.83332E+07 1.87291
4.90000E+07 1.86311
5.00000E+07 1.84808
5.10000E+07 1.83264
5.12424E+07 1.82882
5.15286E+07 1.82428
5.19679E+07 1.81722
5.20000E+07 1.81670
5.30000E+07 1.80022
5.40000E+07 1.78312
5.49676E+07 1.76595
5.50000E+07 1.76536
5.60000E+07 1.74730
5.62113E+07 1.74349
5.70000E+07 1.72928
5.71078E+07 1.72734
5.76366E+07 1.71782
5.76379E+07 1.71780
5.80000E+07 1.71129
5.90000E+07 1.69330
5.95312E+07 1.68375
5.96948E+07 1.68080
6.00000E+07 1.67531
6.07239E+07 1.66237
6.07559E+07 1.66180
6.10000E+07 1.65747
6.20000E+07 1.63996
6.30000E+07 1.62279
6.40000E+07 1.60595
6.44253E+07 1.59889
6.50000E+07 1.58945
6.56810E+07 1.57847
6.60000E+07 1.57341
6.70000E+07 1.55771
6.80000E+07 1.54206
6.90000E+07 1.52619
7.00000E+07 1.50987
7.04397E+07 1.50252
7.10000E+07 1.49307
7.13197E+07 1.48765
7.15344E+07 1.48400
7.20000E+07 1.47607
7.30000E+07 1.45912
7.40000E+07 1.44240
7.44233E+07 1.43544
7.50000E+07 1.42611
7.53135E+07 1.42111
7.60000E+07 1.41029
7.70000E+07 1.39482
7.80000E+07 1.37960
7.90000E+07 1.36458
8.00000E+07 1.34967
8.10000E+07 1.33448
8.20000E+07 1.31894
8.30000E+07 1.30348
8.40000E+07 1.28849
8.50000E+07 1.27428
8.60000E+07 1.26108
8.70000E+07 1.24859
8.80000E+07 1.23639
8.90000E+07 1.22413
9.00000E+07 1.21146
9.10000E+07 1.19860
9.20000E+07 1.18598
9.30000E+07 1.17361
9.40000E+07 1.16151
9.50000E+07 1.14968
9.60000E+07 1.13810
9.70000E+07 1.12673
9.80000E+07 1.11561
9.90000E+07 1.10475
1.00000E+08 1.09419
1.02000E+08 1.07391
1.04000E+08 1.05461
1.06000E+08 1.03611
1.08000E+08 1.01828
1.10000E+08 1.00100
1.12000E+08 0.984225
1.14000E+08 0.967990
1.16000E+08 0.952290
1.18000E+08 0.937119
1.20000E+08 0.922468
1.22000E+08 0.908415
1.24000E+08 0.894978
1.26000E+08 0.882071
1.28000E+08 0.869618
1.30000E+08 0.857550
1.32000E+08 0.845926
1.34000E+08 0.834813
1.36000E+08 0.824171
1.38000E+08 0.813961
1.40000E+08 0.804149
1.42000E+08 0.794825
1.44000E+08 0.786045
1.46000E+08 0.777736
1.48000E+08 0.769830
1.50000E+08 0.762267
