Sb-123(n,g) ENDF/B-VII.1
532.091 1.38813
532.192 1.92816
532.293 2.85553
532.393 4.65350
532.444 6.25925
532.494 8.84299
532.545 13.3910
532.595 22.3958
532.620 30.5031
532.645 43.4527
532.671 65.1817
532.683 81.3484
532.696 102.181
532.723 163.457
532.750 204.292
532.777 163.447
532.804 102.169
532.822 74.6582
532.839 55.6756
532.873 33.2558
532.908 21.6857
532.942 15.1454
532.977 11.1204
533.011 8.49228
533.080 5.40284
533.149 3.72849
533.218 2.72598
533.356 1.63700
533.494 1.09022
533.632 0.777946
533.770 0.583097
533.907 0.453520
534.183 0.297127
534.459 0.210060
534.735 0.156661
535.010 0.121574
535.562 0.0798022
536.113 0.0568534
536.665 0.0429169
537.216 0.0338385
538.319 0.0231533
539.422 0.0173929
541.628 0.0118856
543.834 0.00978677
546.039 0.00962882
548.245 0.0140871
548.797 0.0189285
549.348 0.0323196
549.624 0.0502465
549.900 0.0980007
550.037 0.159176
550.175 0.311472
550.244 0.490820
550.279 0.645556
550.313 0.885375
550.348 1.28605
550.382 2.01379
550.399 2.61830
550.417 3.49936
550.434 4.82024
550.451 6.79955
550.476 10.8774
550.500 13.5789
550.525 10.8602
550.549 6.80015
550.569 4.59346
550.589 3.20687
550.608 2.32917
550.628 1.75411
550.667 1.08616
550.707 0.734204
550.746 0.528492
550.786 0.398593
550.864 0.250589
551.022 0.127312
551.179 0.0786977
551.495 0.0411822
551.810 0.0273009
552.440 0.0171439
553.070 0.0136711
555.591 0.0116308
558.113 0.0139490
560.634 0.0194475
561.894 0.0243035
563.155 0.0318411
564.415 0.0443486
565.676 0.0672703
566.306 0.0866478
566.937 0.116318
567.567 0.165100
568.197 0.253750
568.512 0.328202
568.827 0.441445
569.143 0.626111
569.458 0.957528
569.615 1.23240
569.773 1.64549
569.930 2.30760
570.088 3.46618
570.246 5.77785
570.324 7.90796
570.403 11.4565
570.482 18.0257
570.521 23.6111
570.561 32.1701
570.600 46.1418
570.620 56.6181
570.639 70.8406
570.659 90.6258
570.679 118.810
570.699 159.655
570.718 218.249
570.749 349.563
570.780 436.780
570.811 349.085
570.842 218.220
570.869 141.821
570.896 96.1735
570.924 68.3519
570.951 50.6380
571.005 30.6370
571.060 20.3772
571.114 14.4823
571.168 10.8031
571.277 6.65711
571.386 4.50425
571.495 3.24735
571.604 2.45104
571.712 1.91523
571.930 1.26168
572.148 0.893591
572.365 0.666094
572.583 0.515770
573.018 0.335739
573.453 0.236218
573.889 0.175487
574.324 0.135733
575.194 0.0885961
576.065 0.0628136
576.935 0.0472200
577.805 0.0371021
579.546 0.0252876
581.287 0.0190436
583.028 0.0155180
584.769 0.0135558
588.251 0.0127536
589.992 0.0140059
591.732 0.0172463
593.473 0.0250698
594.344 0.0331459
595.214 0.0480540
595.649 0.0606858
596.085 0.0800239
596.520 0.111781
596.955 0.169353
597.173 0.217541
597.390 0.290625
597.608 0.409226
597.825 0.620721
597.934 0.794885
598.043 1.05486
598.152 1.46766
598.261 2.18089
598.369 3.57331
598.424 4.82716
598.478 6.86783
598.533 10.5028
598.560 13.4757
598.587 17.8571
598.614 24.6353
598.641 35.7333
598.669 55.0044
598.682 69.7874
598.696 89.4527
598.723 143.223
598.750 178.891
598.777 143.005
598.804 89.4438
598.832 54.1635
598.860 34.8475
598.888 23.8655
598.916 17.2187
598.944 12.9500
598.972 10.0673
599.028 6.55969
599.085 4.59710
599.141 3.39763
599.253 2.06934
599.365 1.39030
599.477 0.998381
599.589 0.751843
599.701 0.586817
599.925 0.386532
600.149 0.274345
600.373 0.205269
600.597 0.159769
601.045 0.105417
601.493 0.0754614
601.941 0.0572239
602.390 0.0453186
603.286 0.0312627
604.182 0.0236438
605.975 0.0162428
607.767 0.0131399
609.560 0.0118855
613.145 0.0123626
616.730 0.0168469
618.523 0.0219915
620.315 0.0317112
621.211 0.0400200
622.108 0.0528062
623.004 0.0739148
623.900 0.112438
624.348 0.144905
624.796 0.194458
625.245 0.275623
625.693 0.422264
625.917 0.544683
626.141 0.729870
626.365 1.02936
626.589 1.56046
626.701 1.99600
626.813 2.64235
626.925 3.66161
627.037 5.40519
627.149 8.76071
627.205 11.7308
627.261 16.4801
627.317 24.7213
627.345 31.2850
627.373 40.7119
627.401 54.8033
627.429 76.8217
627.457 112.698
627.485 171.948
627.518 275.216
627.550 344.098
627.582 275.196
627.615 171.926
627.647 106.075
627.679 69.0828
627.711 47.7087
627.744 34.6228
627.776 26.1494
627.808 20.3926
627.872 13.3444
627.937 9.38256
628.001 6.94622
628.130 4.23858
628.259 2.85071
628.388 2.04713
628.516 1.54093
628.645 1.20176
628.903 0.789837
629.160 0.558827
629.418 0.416476
629.676 0.322621
630.191 0.210499
630.706 0.148658
631.221 0.111002
631.736 0.0864115
632.767 0.0573625
633.797 0.0416104
634.827 0.0322398
635.858 0.0263608
637.919 0.0203815
639.979 0.0200146
641.010 0.0234088
642.040 0.0351836
642.555 0.0520139
642.813 0.0687288
643.070 0.0988561
643.328 0.161553
643.457 0.221995
643.586 0.327998
643.714 0.539826
643.779 0.735413
643.843 1.06250
643.908 1.66948
643.940 2.18739
643.972 2.98388
644.004 4.29059
644.036 6.61753
644.069 11.1873
644.085 15.1200
644.101 20.8019
644.125 33.2617
644.150 41.5625
644.175 33.2629
644.199 20.8034
644.228 11.9203
644.257 7.36706
644.285 4.91266
644.314 3.48115
644.342 2.58558
644.371 1.99227
644.428 1.28403
644.485 0.895586
644.543 0.660587
644.657 0.403339
644.771 0.273319
644.886 0.198706
645.115 0.120851
645.343 0.0832154
645.572 0.0622370
646.030 0.0409724
646.945 0.0257732
647.860 0.0209746
649.691 0.0197980
651.521 0.0242383
652.436 0.0290048
653.351 0.0367461
654.267 0.0498781
655.182 0.0741960
655.639 0.0948168
656.097 0.126404
656.555 0.178292
657.012 0.272372
657.241 0.351120
657.470 0.470551
657.699 0.664354
657.927 1.00991
658.042 1.29443
658.156 1.71906
658.271 2.39317
658.385 3.55753
658.499 5.82951
658.557 7.87428
658.614 11.2003
658.671 17.1196
658.700 21.9565
658.728 29.0789
658.757 40.0849
658.785 58.0765
658.800 71.4425
658.814 89.2500
658.828 113.118
658.843 144.825
658.871 231.792
658.900 289.799
658.914 272.618
658.929 231.780
658.957 144.810
658.989 85.1939
659.020 53.6890
659.052 36.2151
659.083 25.8789
659.115 19.3117
659.146 14.9365
659.209 9.66358
659.272 6.74102
659.335 4.96546
659.460 3.00934
659.586 2.01512
659.712 1.44331
659.838 1.08450
659.963 0.844770
660.215 0.554358
660.466 0.392021
660.718 0.292165
660.969 0.226406
661.472 0.147915
661.975 0.104657
662.478 0.0783027
662.980 0.0610728
663.986 0.0406511
664.992 0.0294719
665.997 0.0226975
667.003 0.0182888
669.015 0.0131090
671.026 0.0103330
675.049 0.00777439
679.072 0.00708366
683.094 0.00801968
685.106 0.00993967
687.117 0.0156469
688.123 0.0235902
689.129 0.0458460
689.632 0.0762274
689.883 0.106097
690.134 0.159701
690.386 0.270939
690.512 0.377895
690.637 0.565070
690.763 0.937934
690.826 1.28142
690.889 1.85288
690.952 2.90945
690.983 3.80462
691.014 5.17300
691.046 7.40824
691.077 11.3314
691.109 18.8962
691.124 25.2928
691.140 34.4721
691.165 55.1245
691.190 68.8817
691.215 55.1263
691.240 34.4744
691.262 22.3996
691.284 15.1663
691.306 10.7666
691.328 7.97008
691.373 4.81788
691.417 3.20363
691.461 2.27716
691.505 1.69935
691.594 1.04921
691.682 0.711344
691.770 0.514195
691.859 0.389336
691.947 0.305423
692.124 0.202969
692.301 0.145312
692.654 0.0861430
693.007 0.0579680
693.361 0.0424161
694.068 0.0267755
695.482 0.0156670
696.895 0.0121766
698.309 0.0113601
699.723 0.0130255
700.430 0.0161835
701.137 0.0254041
701.491 0.0379967
701.844 0.0721382
702.021 0.116770
702.197 0.231246
702.286 0.370973
702.374 0.694660
702.418 1.04371
702.463 1.72888
702.485 2.34014
702.507 3.30727
702.529 4.90949
702.551 7.59358
702.575 12.1514
702.600 15.1929
702.625 12.1519
702.649 7.59410
702.664 5.63159
702.679 4.25443
702.709 2.59051
702.738 1.71161
702.768 1.20593
702.827 0.686291
702.887 0.442040
703.006 0.228304
703.124 0.140758
703.362 0.0713935
703.599 0.0451168
704.074 0.0254055
704.549 0.0183103
706.449 0.0118748
708.349 0.0118030
710.248 0.0136100
712.148 0.0180050
713.098 0.0223586
714.048 0.0301841
714.998 0.0466404
715.473 0.0628476
715.948 0.0921239
716.423 0.153765
716.660 0.214145
716.898 0.322066
717.016 0.411300
717.135 0.544836
717.254 0.757844
717.372 1.12835
717.491 1.86035
717.551 2.52759
717.610 3.62551
717.669 5.62237
717.699 7.28866
717.729 9.78350
717.758 13.7594
717.788 20.5206
717.818 32.9127
717.833 42.8591
717.847 56.5816
717.861 72.4538
717.874 90.5912
717.900 113.148
717.926 90.4501
717.953 56.5772
717.981 33.9503
718.008 21.7022
718.036 14.7797
718.064 10.6338
718.092 7.97460
718.119 6.19193
718.175 4.02613
718.230 2.82038
718.286 2.08367
718.397 1.26984
718.508 0.855031
718.619 0.615725
718.730 0.465370
718.841 0.364902
719.063 0.243031
719.285 0.174892
719.728 0.105445
720.172 0.0726771
720.616 0.0547684
721.504 0.0371029
722.392 0.0292845
723.280 0.0254585
725.056 0.0228612
728.607 0.0257759
732.158 0.0361509
733.934 0.0456110
735.710 0.0603666
737.485 0.0848600
739.261 0.129647
740.149 0.167389
741.037 0.224977
741.925 0.319222
742.813 0.489307
743.257 0.631128
743.700 0.845354
744.144 1.19121
744.588 1.80339
744.810 2.30391
745.032 3.04570
745.254 4.21213
745.476 6.19814
745.587 7.76090
745.698 9.99217
745.809 13.3291
745.920 18.6195
746.031 27.7066
746.087 34.8653
746.142 45.0395
746.198 60.0409
746.253 83.0579
746.309 119.669
746.364 178.276
746.432 285.270
746.500 356.420
746.568 285.050
746.636 178.222
746.692 119.460
746.747 82.8678
746.803 59.8797
746.859 44.9049
746.970 27.6116
747.081 18.5558
747.192 13.2757
747.303 9.94997
747.526 6.17088
747.748 4.19151
747.970 3.03040
748.193 2.29206
748.415 1.79394
748.860 1.18470
749.304 0.840876
749.749 0.628159
750.193 0.487739
751.083 0.320730
751.972 0.232859
752.861 0.204866
753.084 0.222380
753.306 0.286834
753.417 0.375373
753.528 0.595412
753.584 0.847044
753.640 1.37477
753.667 1.87928
753.695 2.73771
753.723 4.31138
753.751 7.31617
753.775 11.6348
753.800 14.5165
753.825 11.6335
753.849 7.31328
753.865 5.40733
753.880 4.07647
753.911 2.49799
753.942 1.67653
753.973 1.20946
754.034 0.731037
754.096 0.507024
754.219 0.310320
754.342 0.228134
754.588 0.159496
754.834 0.130098
755.326 0.102146
755.818 0.0870308
757.787 0.0565638
759.756 0.0412268
761.725 0.0318384
765.663 0.0213095
769.600 0.0159422
773.538 0.0130288
777.476 0.0116494
781.413 0.0125645
783.382 0.0191924
783.874 0.0259824
784.367 0.0446512
784.613 0.0695067
784.859 0.135220
784.982 0.218550
785.105 0.422811
785.167 0.658833
785.228 1.16453
785.259 1.66297
785.290 2.53690
785.320 4.22747
785.336 5.65792
785.351 7.69565
785.376 12.3030
785.400 15.3731
785.425 12.3034
785.449 7.69613
785.467 5.40977
785.484 3.90026
785.502 2.90285
785.519 2.22695
785.555 1.41424
785.590 0.972317
785.660 0.537910
785.730 0.341586
785.871 0.175090
786.012 0.108528
786.293 0.0566700
786.574 0.0372995
787.137 0.0229777
787.699 0.0179701
789.950 0.0148804
791.075 0.0170895
792.200 0.0245148
792.763 0.0348901
793.325 0.0635737
793.607 0.101986
793.747 0.139129
793.888 0.204457
794.029 0.335907
794.099 0.458036
794.169 0.663801
794.240 1.05086
794.275 1.38547
794.310 1.90522
794.345 2.77618
794.380 4.36558
794.398 5.68748
794.416 7.63437
794.433 10.5736
794.451 14.9826
794.475 23.9794
794.500 29.9832
794.525 23.9801
794.549 14.9835
794.569 10.0782
794.589 7.02425
794.609 5.09517
794.629 3.83310
794.669 2.36912
794.709 1.59863
794.749 1.14860
794.788 0.864561
794.868 0.541056
794.948 0.371231
795.027 0.271602
795.186 0.165400
795.505 0.0834421
795.823 0.0530507
796.460 0.0306381
797.097 0.0227510
798.371 0.0175033
799.645 0.0163075
802.193 0.0175536
804.741 0.0220395
807.288 0.0322912
808.562 0.0425017
809.836 0.0610129
810.473 0.0765530
811.110 0.100239
811.747 0.139036
812.384 0.209292
812.703 0.268141
813.021 0.357518
813.340 0.502917
813.658 0.763150
813.817 0.978509
813.976 1.30118
814.136 1.81659
814.295 2.71484
814.454 4.49432
814.534 6.12012
814.613 8.80930
814.693 13.7174
814.733 17.8334
814.773 24.0532
814.812 34.0101
814.852 51.1197
814.872 64.4499
814.892 82.9655
814.912 109.004
814.932 145.385
814.966 232.739
815.000 290.742
815.034 232.453
815.068 145.369
815.092 103.741
815.115 75.7183
815.139 56.8785
815.162 43.9317
815.209 28.1340
815.255 19.4133
815.302 14.1386
815.349 10.7401
815.442 6.77887
815.536 4.65801
815.629 3.39509
815.723 2.58387
815.816 2.03247
816.003 1.35295
816.190 0.966313
816.377 0.725701
816.564 0.565928
816.939 0.373677
817.313 0.266978
817.687 0.201751
818.061 0.159056
818.809 0.108589
819.557 0.0812796
821.053 0.0549760
822.549 0.0442583
824.045 0.0402726
827.037 0.0433138
828.533 0.0499155
830.029 0.0615215
831.525 0.0817585
833.021 0.119547
833.769 0.151636
834.517 0.200771
835.265 0.281445
836.013 0.427592
836.388 0.549893
836.762 0.735267
837.136 1.03596
837.510 1.57189
837.697 2.01301
837.884 2.67117
838.071 3.71565
838.258 5.51882
838.351 6.95617
838.445 9.03469
838.538 12.1965
838.632 17.3351
838.725 26.4689
838.772 33.9326
838.819 44.8856
838.865 61.8196
838.912 89.3773
838.959 137.074
839.006 221.558
839.053 354.673
839.100 443.171
839.147 354.338
839.195 221.521
839.226 159.162
839.258 116.937
839.321 68.4782
839.384 44.1053
839.447 30.5249
839.511 22.2798
839.574 16.9480
839.700 10.7205
839.827 7.37354
839.953 5.37825
840.080 4.09465
840.206 3.22117
840.459 2.14314
840.712 1.52913
840.965 1.14672
841.218 0.892726
841.723 0.586783
842.229 0.416777
842.735 0.312704
843.241 0.244494
844.252 0.163633
845.264 0.119598
846.275 0.0932508
847.286 0.0764890
849.309 0.0579542
851.332 0.0497716
855.378 0.0489744
857.401 0.0548411
859.424 0.0662635
861.447 0.0868878
863.470 0.125839
864.482 0.158957
865.493 0.209617
866.505 0.292594
867.516 0.442452
868.022 0.567517
868.528 0.756676
869.033 1.06279
869.539 1.60651
869.792 2.05280
870.045 2.71686
870.298 3.76692
870.551 5.56960
870.677 7.00041
870.804 9.05789
870.930 12.1671
871.056 17.1738
871.183 25.9623
871.246 33.0324
871.309 43.2910
871.372 58.8343
871.436 83.5662
871.499 124.855
871.562 195.092
871.631 312.072
871.700 390.016
871.769 312.022
871.838 195.042
871.888 136.319
871.939 97.7994
871.989 72.4917
872.039 55.4188
872.140 34.9864
872.240 23.9034
872.341 17.3020
872.442 13.0786
872.643 8.20615
872.844 5.61969
873.045 4.08825
873.246 3.10861
873.448 2.44490
873.850 1.63005
874.252 1.16864
874.655 0.882995
875.057 0.694592
875.862 0.471080
876.667 0.351548
877.472 0.284201
878.276 0.247854
879.886 0.241430
880.691 0.276559
881.495 0.360256
882.300 0.556434
882.703 0.755401
883.105 1.11597
883.306 1.41590
883.507 1.86674
883.708 2.58840
883.910 3.84820
884.111 6.34542
884.211 8.63037
884.312 12.4134
884.362 15.3061
884.413 19.3268
884.463 25.1319
884.513 33.9151
884.564 47.9998
884.614 72.2606
884.639 91.2499
884.664 117.574
884.689 154.653
884.714 206.549
884.757 330.542
884.800 412.913
884.843 330.206
884.886 206.519
884.919 140.772
884.953 98.9704
884.986 72.2407
885.020 54.6321
885.087 33.9647
885.153 22.9833
885.220 16.5224
885.287 12.4345
885.421 7.75930
885.555 5.29613
885.689 3.84628
885.823 2.92174
885.956 2.29658
886.224 1.52981
886.492 1.09566
886.759 0.825995
887.027 0.647152
887.562 0.431769
888.098 0.311807
888.633 0.238071
889.168 0.189504
890.239 0.131855
891.310 0.102337
891.845 0.0957386
892.380 0.0996886
892.648 0.113257
892.916 0.156179
893.049 0.213924
893.183 0.359642
893.250 0.531137
893.317 0.907046
893.351 1.28608
893.384 1.96819
893.417 3.34039
893.434 4.54257
893.451 6.32207
893.475 10.0805
893.500 12.5872
893.525 10.0803
893.549 6.32139
893.566 4.52410
893.583 3.31565
893.617 1.94670
893.651 1.26710
893.684 0.892362
893.752 0.518980
893.819 0.348515
893.955 0.202151
894.090 0.142555
894.360 0.0946461
894.630 0.0754554
895.170 0.0590310
895.711 0.0513230
897.872 0.0383873
900.033 0.0336416
902.195 0.0334213
904.356 0.0395847
905.437 0.0476850
906.517 0.0636969
907.598 0.0992590
908.138 0.135076
908.678 0.200440
908.949 0.255379
909.219 0.338940
909.489 0.474975
909.759 0.718417
909.894 0.919695
910.029 1.22121
910.164 1.70228
910.299 2.53833
910.435 4.18884
910.502 5.69353
910.570 8.16903
910.637 12.6677
910.671 16.4190
910.705 22.0345
910.739 30.9721
910.755 37.4980
910.772 46.0905
910.789 57.7588
910.806 73.7979
910.823 96.0794
910.840 126.594
910.870 202.763
910.900 253.352
910.915 238.380
910.930 202.485
910.960 126.584
910.982 88.6972
911.004 63.7693
911.026 47.3457
911.047 36.2831
911.091 22.9631
911.134 15.7138
911.178 11.3784
911.222 8.60787
911.309 5.40593
911.396 3.70172
911.483 2.69277
911.570 2.04600
911.657 1.60791
911.831 1.06892
912.005 0.762916
912.179 0.572734
912.353 0.446542
912.701 0.294769
913.050 0.210443
913.398 0.158791
913.746 0.124868
914.442 0.0844692
915.139 0.0622285
916.531 0.0398379
917.924 0.0294002
919.317 0.0238239
922.102 0.0190392
924.888 0.0191681
926.281 0.0214134
927.674 0.0265918
929.066 0.0387581
929.763 0.0512455
930.459 0.0742418
931.155 0.123415
931.504 0.172105
931.852 0.260019
932.026 0.333296
932.200 0.443960
932.374 0.622493
932.548 0.938114
932.635 1.19593
932.722 1.57702
932.809 2.17578
932.896 3.19167
932.984 5.12530
933.027 6.81595
933.071 9.48499
933.114 14.0310
933.158 22.5989
933.179 29.9431
933.201 41.0219
933.223 58.4481
933.245 85.7637
933.258 109.822
933.272 137.314
933.300 171.514
933.314 161.389
933.328 137.111
933.356 85.7579
933.373 63.2647
933.390 47.5623
933.424 28.7451
933.458 18.8862
933.492 13.2575
933.526 9.76961
933.560 7.48109
933.628 4.77795
933.696 3.30617
933.764 2.42229
933.901 1.45949
934.037 0.974802
934.173 0.697687
934.309 0.524414
934.446 0.409086
934.718 0.269793
934.991 0.192124
935.263 0.144442
935.536 0.113083
936.081 0.0756942
936.626 0.0551023
937.171 0.0425597
937.716 0.0343553
938.806 0.0246265
939.896 0.0193029
942.076 0.0140177
944.256 0.0116731
946.436 0.0105829
950.796 0.0103221
955.156 0.0122473
957.336 0.0145788
959.516 0.0189279
961.696 0.0281285
962.786 0.0371590
963.876 0.0534411
964.421 0.0670671
964.966 0.0877912
965.511 0.121655
966.056 0.182840
966.329 0.233984
966.601 0.311531
966.874 0.437423
967.146 0.662213
967.283 0.847718
967.419 1.12492
967.555 1.56659
967.691 2.33212
967.828 3.83727
967.896 5.20102
967.964 7.43662
968.032 11.4703
968.066 14.8090
968.100 19.7702
968.134 27.5867
968.168 40.6202
968.202 64.0135
968.219 82.4026
968.236 107.362
968.268 171.746
968.300 214.655
968.332 171.738
968.364 107.353
968.398 64.0064
968.432 40.7147
968.465 27.6693
968.499 19.8565
968.533 14.8650
968.567 11.5245
968.635 7.48194
968.703 5.23252
968.771 3.86210
968.906 2.34880
969.042 1.57844
969.178 1.13439
969.314 0.855577
969.449 0.669243
969.721 0.443632
969.992 0.317621
970.263 0.240322
970.535 0.189663
971.078 0.129851
971.620 0.0978508
972.706 0.0689853
973.791 0.0628590
974.877 0.0790849
975.420 0.108643
975.691 0.138857
975.962 0.193718
976.234 0.308252
976.369 0.418720
976.505 0.612426
976.641 0.999337
976.709 1.35674
976.776 1.95325
976.844 3.06118
976.878 4.00460
976.912 5.45406
976.946 7.82890
976.980 12.0501
977.014 20.3183
977.031 27.4429
977.048 37.7357
977.074 60.4214
977.100 75.4757
977.126 60.3273
977.152 37.7337
977.174 25.3279
977.195 17.6227
977.216 12.7673
977.237 9.59669
977.280 5.92584
977.322 3.99745
977.364 2.87252
977.407 2.16310
977.492 1.35583
977.576 0.932838
977.661 0.684495
977.831 0.420088
978.000 0.289993
978.170 0.216754
978.509 0.142067
978.849 0.107292
979.188 0.0889933
979.866 0.0732460
981.223 0.0731733
982.580 0.0962049
983.258 0.119037
983.937 0.155307
984.615 0.215920
985.294 0.326613
985.633 0.419468
985.972 0.560251
986.311 0.788457
986.651 1.19442
986.820 1.52804
986.990 2.02440
987.160 2.80948
987.329 4.15819
987.499 6.76757
987.584 9.09458
987.668 12.8426
987.753 19.4164
987.796 24.7088
987.838 32.3893
987.880 44.0288
987.923 62.5544
987.965 93.4933
988.008 146.148
988.054 233.883
988.100 292.178
988.146 233.662
988.193 146.127
988.239 89.9806
988.285 58.5645
988.331 40.4276
988.377 29.3305
988.423 22.1354
988.469 17.2611
988.562 11.2947
988.654 7.93882
988.746 5.87809
988.931 3.58706
989.115 2.41308
989.300 1.73343
989.484 1.30534
989.669 1.01851
990.038 0.670132
990.407 0.474723
990.776 0.354273
991.144 0.274841
991.882 0.179842
992.620 0.127365
993.358 0.0953455
994.096 0.0743790
995.572 0.0494876
997.048 0.0358455
998.524 0.0275850
1000.00 0.0222310
1003.14 0.0157755
1006.29 0.0126905
1009.43 0.0114190
1012.57 0.0116267
1015.71 0.0140171
1017.29 0.0169237
1018.86 0.0225147
1020.43 0.0347531
1021.22 0.0470251
1022.00 0.0693971
1022.39 0.0882656
1022.79 0.117071
1023.18 0.164243
1023.57 0.249198
1023.77 0.320443
1023.96 0.427649
1024.16 0.601909
1024.36 0.909433
1024.46 1.16412
1024.55 1.53890
1024.65 2.12930
1024.75 3.13774
1024.85 5.07152
1024.90 6.77978
1024.95 9.50377
1025.00 14.2117
1025.04 23.2896
1025.07 31.4370
1025.09 43.5742
1025.12 64.0238
1025.14 96.0975
1025.16 124.140
1025.17 154.051
1025.20 192.811
1025.22 180.648
1025.23 154.046
1025.26 96.0913
1025.28 65.0718
1025.30 46.1923
1025.33 33.9778
1025.35 25.8303
1025.39 16.1861
1025.44 11.0078
1025.48 7.94294
1025.52 5.99045
1025.61 3.74664
1025.70 2.54964
1025.79 1.85214
1025.88 1.40617
1025.96 1.10407
1026.14 0.731480
1026.32 0.521666
1026.49 0.391323
1026.67 0.304874
1027.02 0.200766
1027.37 0.143212
1027.73 0.107941
1028.08 0.0849138
1028.79 0.0575799
1029.49 0.0427441
1030.90 0.0282559
1032.31 0.0220763
1033.72 0.0194310
1036.54 0.0196211
1039.36 0.0266893
1040.77 0.0350461
1042.18 0.0509316
1042.89 0.0645575
1043.59 0.0854981
1044.30 0.120018
1045.00 0.182820
1045.36 0.235623
1045.71 0.315672
1046.06 0.446373
1046.41 0.679813
1046.59 0.874089
1046.77 1.16387
1046.94 1.62651
1047.12 2.43211
1047.30 4.03747
1047.38 5.49815
1047.47 7.91219
1047.56 12.3124
1047.60 15.9972
1047.65 21.5572
1047.69 30.4390
1047.74 45.6519
1047.76 57.4652
1047.78 73.8220
1047.80 96.7329
1047.82 128.587
1047.86 204.971
1047.90 255.576
1047.94 204.959
1047.98 128.574
1048.01 85.3437
1048.04 58.7295
1048.07 42.1812
1048.10 31.4890
1048.17 19.2434
1048.23 12.8781
1048.30 9.19031
1048.36 6.87572
1048.49 4.25371
1048.62 2.88554
1048.74 2.08426
1048.87 1.57551
1049.00 1.23265
1049.26 0.813771
1049.51 0.577461
1049.77 0.431245
1050.02 0.334855
1050.54 0.218809
1051.05 0.154592
1051.56 0.115381
1052.07 0.0897445
1053.09 0.0592721
1054.12 0.0426280
1055.14 0.0325854
1056.16 0.0261389
1058.21 0.0189691
1060.26 0.0165304
1062.31 0.0233094
1062.82 0.0321798
1063.33 0.0573777
1063.58 0.0914163
1063.84 0.182124
1063.97 0.297840
1064.10 0.584022
1064.16 0.917141
1064.22 1.64037
1064.26 2.36109
1064.29 3.64714
1064.32 6.17667
1064.34 8.35212
1064.35 11.2758
1064.38 18.1028
1064.40 22.3816
1064.43 17.8135
1064.45 11.2762
1064.47 7.72856
1064.49 5.55224
1064.51 4.05792
1064.52 3.11199
1064.56 1.95321
1064.60 1.34338
1064.67 0.732714
1064.74 0.463105
1064.89 0.233900
1065.04 0.142632
1065.33 0.0716885
1065.62 0.0451846
1066.21 0.0252439
1066.80 0.0179555
1069.15 0.0106093
1071.50 0.00960729
1073.85 0.0104106
1076.20 0.0135065
1077.37 0.0169157
1078.55 0.0233046
1079.72 0.0371278
1080.31 0.0509093
1080.89 0.0759820
1081.48 0.129216
1081.78 0.181660
1082.07 0.275518
1082.22 0.353618
1082.36 0.471114
1082.51 0.659693
1082.66 0.987573
1082.80 1.64609
1082.88 2.25943
1082.95 3.27134
1083.02 5.17733
1083.06 6.81105
1083.10 9.24942
1083.13 13.3526
1083.17 20.4278
1083.19 26.4519
1083.21 34.6462
1083.23 46.5134
1083.24 63.6428
1083.26 82.6722
1083.27 102.996
1083.30 128.212
1083.33 101.541
1083.36 63.6390
1083.38 40.6845
1083.41 27.6178
1083.43 19.4061
1083.46 14.4165
1083.51 8.68275
1083.56 5.80240
1083.61 4.11277
1083.66 3.07904
1083.76 1.89954
1083.86 1.28694
1083.96 0.929200
1084.07 0.702515
1084.17 0.549962
1084.37 0.363188
1084.57 0.258622
1084.98 0.151227
1085.38 0.0999510
1085.78 0.0716885
1086.59 0.0431531
1087.40 0.0298264
1088.21 0.0225961
1089.83 0.0155601
1091.45 0.0125739
1093.06 0.0112999
1096.30 0.0113251
1099.54 0.0142047
1101.15 0.0173736
1102.77 0.0229934
1104.39 0.0342994
1105.20 0.0449925
1106.01 0.0637567
1106.82 0.102301
1107.22 0.139704
1107.62 0.206309
1107.83 0.261807
1108.03 0.345056
1108.23 0.479190
1108.43 0.716457
1108.53 0.910496
1108.64 1.19836
1108.74 1.65183
1108.84 2.42674
1108.94 3.91423
1108.99 5.24613
1109.04 7.33107
1109.09 11.0186
1109.14 18.0110
1109.17 24.4238
1109.19 34.0722
1109.22 49.6634
1109.24 75.1566
1109.27 121.063
1109.30 150.317
1109.33 119.429
1109.36 75.1528
1109.39 47.3559
1109.42 31.3312
1109.44 21.8812
1109.47 16.0097
1109.53 9.53540
1109.58 6.28735
1109.64 4.44714
1109.70 3.30961
1109.81 2.03948
1109.92 1.38591
1110.03 1.00682
1110.14 0.767968
1110.26 0.608106
1110.48 0.414754
1110.70 0.307545
1111.15 0.201582
1111.60 0.156600
1112.05 0.138247
1112.94 0.144411
1113.39 0.166525
1113.84 0.206765
1114.29 0.277701
1114.73 0.409969
1114.96 0.521406
1115.18 0.690327
1115.41 0.963296
1115.63 1.44585
1115.74 1.83937
1115.85 2.42092
1115.97 3.33165
1116.08 4.87370
1116.19 7.79006
1116.25 10.3282
1116.30 14.3120
1116.36 21.0390
1116.39 26.2518
1116.41 33.5448
1116.44 44.0788
1116.47 59.8060
1116.50 83.9353
1116.53 119.373
1116.56 191.315
1116.60 237.321
1116.64 189.294
1116.68 119.362
1116.71 78.8097
1116.74 54.6157
1116.77 39.4448
1116.80 29.5734
1116.86 18.1835
1116.92 12.2188
1116.99 8.74600
1117.05 6.55872
1117.17 4.07257
1117.30 2.76331
1117.42 2.00257
1117.55 1.51867
1117.67 1.19216
1117.92 0.791829
1118.17 0.567391
1118.42 0.428738
1118.66 0.338586
1119.16 0.236016
