Fe-54(n,g) ENDF/B-VII.1
Energy(eV) XS(b)
152721 0.0745778
152725 0.0594381
152732 0.0411355
152739 0.0312742
152754 0.0216641
152768 0.0174121
152798 0.0138582
152827 0.0124994
152886 0.0116241
152944 0.0116521
153003 0.0123911
153032 0.0132381
153061 0.0147874
153091 0.0179401
153105 0.0208776
153120 0.0257569
153135 0.0348561
153142 0.0425448
153149 0.0543062
153157 0.0734555
153164 0.107180
153171 0.172334
153175 0.228483
153178 0.307120
153184 0.487144
153190 0.610011
153196 0.491265
153202 0.310320
153206 0.225295
153209 0.168916
153217 0.103666
153225 0.0702287
153232 0.0517884
153240 0.0404297
153248 0.0331556
153263 0.0245781
153278 0.0199623
153293 0.0172032
153324 0.0142195
153355 0.0127163
153385 0.0118558
153446 0.0109571
153569 0.0102692
153691 0.0100100
153935 0.00981126
154180 0.00973982
154424 0.00971196
154669 0.00970548
154914 0.00971209
155158 0.00972796
155403 0.00975116
155647 0.00978071
155892 0.00981650
156136 0.00985960
156381 0.00991451
156625 0.0100002
156870 0.0102679
156931 0.0105026
156992 0.0111266
157023 0.0119514
157053 0.0141245
157069 0.0168988
157084 0.0237744
157092 0.0318833
157099 0.0493716
157103 0.0668740
157107 0.0983157
157111 0.161039
157113 0.216015
157114 0.297613
157117 0.473433
157120 0.603390
157123 0.495627
157126 0.314914
157128 0.220513
157130 0.161667
157134 0.0953205
157138 0.0635934
157142 0.0464881
157150 0.0298763
157158 0.0224387
157175 0.0161792
157191 0.0137006
157224 0.0117662
157257 0.0110510
157388 0.0103483
157650 0.0102261
158173 0.0103722
158435 0.0105384
158697 0.0108959
158828 0.0113033
158894 0.0116626
158959 0.0122436
159025 0.0132855
159090 0.0154357
159123 0.0174751
159156 0.0209086
159188 0.0271416
159221 0.0389676
159251 0.0561226
159280 0.0677308
159310 0.0564446
159339 0.0392392
159360 0.0308414
159380 0.0252417
159422 0.0189782
159463 0.0159031
159504 0.0142189
159587 0.0125667
159670 0.0118272
159835 0.0112210
160000 0.0110025
160560 0.0107439
161120 0.0106927
162241 0.0107299
162801 0.0108278
163361 0.0111101
163641 0.0114917
163781 0.0118634
163921 0.0125258
164061 0.0138898
164131 0.0151932
164201 0.0174628
164271 0.0219571
164306 0.0260715
164341 0.0328935
164376 0.0453990
164394 0.0559387
164411 0.0719495
164429 0.0977754
164446 0.142653
164464 0.227610
164472 0.298695
164481 0.398162
164496 0.631100
164510 0.786406
164525 0.632516
164539 0.400919
164553 0.257328
164566 0.174614
164580 0.126163
164594 0.0969007
164607 0.0790845
164621 0.0713637
164635 0.0901328
164642 0.172208
164645 0.374084
164647 0.710184
164648 1.10984
164648 1.84632
164649 2.92866
164650 3.58669
164651 2.86140
164652 1.79263
164653 0.922371
164654 0.537446
164656 0.252970
164659 0.155282
164661 0.112303
164666 0.0732142
164671 0.0571286
164690 0.0364748
164709 0.0297599
164728 0.0259625
164766 0.0214898
164804 0.0188887
164880 0.0160996
164956 0.0148499
165032 0.0145241
165107 0.0153781
165145 0.0168186
165183 0.0201834
165202 0.0235807
165221 0.0296015
165240 0.0412130
165259 0.0647959
165275 0.0966122
165290 0.117466
165305 0.0960415
165321 0.0644202
165331 0.0496583
165341 0.0396706
165361 0.0280554
165382 0.0221596
165402 0.0188588
165442 0.0154984
165483 0.0139251
165564 0.0125209
165645 0.0119130
165807 0.0113814
165969 0.0111459
166618 0.0108384
167915 0.0107406
170510 0.0108507
172260 0.0113033
172678 0.0116134
173096 0.0121976
173304 0.0127294
173513 0.0136869
173618 0.0145563
173722 0.0161092
173827 0.0195739
173879 0.0232206
173931 0.0297765
173981 0.0394613
174030 0.0458555
174129 0.0307106
174172 0.0256774
174215 0.0227896
174300 0.0203122
174428 0.0199002
174555 0.0210426
174810 0.0259389
175065 0.0330361
175320 0.0376592
175575 0.0351655
175703 0.0322704
175830 0.0292591
175894 0.0278435
175958 0.0265255
176021 0.0253108
176085 0.0242049
176149 0.0232009
176213 0.0222957
176276 0.0214785
176340 0.0207437
176438 0.0197539
176536 0.0189091
176732 0.0175635
177123 0.0157979
177515 0.0147807
177711 0.0146015
177809 0.0152046
177857 0.0179355
177882 0.0273934
177888 0.0356149
177894 0.0544485
177897 0.0748591
177900 0.112807
177903 0.200071
177905 0.282384
177906 0.413868
177908 0.656459
177910 0.790149
177912 0.613970
177914 0.391118
177916 0.227525
177918 0.145140
177922 0.0764781
177927 0.0498837
177931 0.0371375
177940 0.0257612
177948 0.0211071
177966 0.0173544
177983 0.0159158
178052 0.0143604
178190 0.0138081
178466 0.0134406
179018 0.0130366
180123 0.0126273
181227 0.0125553
181780 0.0130321
181918 0.0135486
182056 0.0149347
182125 0.0167008
182159 0.0183236
182194 0.0210229
182228 0.0259884
182246 0.0302001
182263 0.0365768
182280 0.0469571
182297 0.0649630
182315 0.0994551
182323 0.128108
182332 0.168771
182346 0.262447
182360 0.324764
182374 0.262411
182388 0.168766
182401 0.114191
182413 0.0815969
182425 0.0615207
182438 0.0488232
182462 0.0343940
182487 0.0270047
182512 0.0227335
182536 0.0200752
182586 0.0170674
182684 0.0145868
182783 0.0136130
182980 0.0128589
183177 0.0125742
183966 0.0122686
185544 0.0121717
188700 0.0121635
190000 0.0121749
192230 0.0112073
193344 0.0107820
193902 0.0107913
194041 0.0109827
194180 0.0116021
194250 0.0124561
194320 0.0146711
194355 0.0173725
194372 0.0197531
194389 0.0235424
194407 0.0300683
194424 0.0425737
194433 0.0534480
194442 0.0702136
194450 0.0970605
194459 0.140524
194470 0.219155
194480 0.272749
194491 0.221054
194501 0.141998
194512 0.0901481
194523 0.0617988
194533 0.0454900
194544 0.0356986
194566 0.0250885
194587 0.0198760
194609 0.0169582
194630 0.0151669
194673 0.0131780
194759 0.0115484
194845 0.0108982
195188 0.0101114
195876 0.00963930
197251 0.00899600
200000 0.00781076
200000 0.00781068
200001 0.00781047
200001 0.00781026
200002 0.00780984
200004 0.00780904
200008 0.00780740
200016 0.00780417
200031 0.00779766
200062 0.00778465
200124 0.00775870
200248 0.00770691
200495 0.00760373
200991 0.00739919
201981 0.00699979
202971 0.00663585
203467 0.00656735
203714 0.00695395
203776 0.00741080
203838 0.00869126
203869 0.0103918
203900 0.0147793
203915 0.0201876
203931 0.0328677
203939 0.0468155
203946 0.0742352
203950 0.0993826
203954 0.138609
203958 0.206464
203962 0.320048
203966 0.507174
203970 0.633332
203974 0.510839
203978 0.322930
203981 0.232787
203984 0.173625
203989 0.104166
203995 0.0692439
204000 0.0500686
204011 0.0306100
204022 0.0216465
204044 0.0139173
204066 0.0108038
204109 0.00834370
204153 0.00740888
204240 0.00668652
204328 0.00640376
204677 0.00602569
205376 0.00571167
206075 0.00548449
206424 0.00546584
206599 0.00574291
206642 0.00604401
206686 0.00686460
206708 0.00795224
206730 0.0107983
206741 0.0143993
206751 0.0232722
206757 0.0337211
206762 0.0559623
206765 0.0789779
206768 0.118440
206771 0.193625
206773 0.338279
206775 0.462858
206777 0.541829
206780 0.371860
206782 0.260122
206783 0.182692
206787 0.0993180
206800 0.0254921
206813 0.0134575
206826 0.00956603
206838 0.00785505
206864 0.00643563
206890 0.00588065
206966 0.00537163
207042 0.00524246
207193 0.00521512
207345 0.00554501
207421 0.00673499
207459 0.0105497
207478 0.0222137
207487 0.0522474
207492 0.107848
207494 0.179384
207496 0.329957
207500 0.697400
207502 0.586728
207504 0.375851
207505 0.246399
207507 0.166312
207510 0.0899769
207516 0.0395326
207529 0.0178498
207554 0.0127349
207566 0.0148142
207579 0.0216090
207585 0.0296712
207591 0.0460501
207598 0.0872526
207601 0.131612
207604 0.214492
207607 0.336466
207610 0.416705
207613 0.329275
207616 0.208780
207619 0.144176
207621 0.104331
207625 0.0610316
207630 0.0403524
207635 0.0291812
207644 0.0182853
207653 0.0133706
207672 0.00917236
207690 0.00748206
207727 0.00612703
207764 0.00559622
207911 0.00499340
208207 0.00474077
208797 0.00453076
209387 0.00446831
209682 0.00487336
209756 0.00534078
209830 0.00663080
209867 0.00831036
209885 0.00988829
209904 0.0125479
209922 0.0176083
209931 0.0219894
209941 0.0288537
209950 0.0404136
209959 0.0618135
209964 0.0797608
209968 0.106443
209973 0.147166
209977 0.209300
209984 0.331580
209990 0.407116
209995 0.347173
210000 0.246000
210003 0.201017
210010 0.116105
210017 0.0730774
210025 0.0500030
210032 0.0367199
210040 0.0282828
210047 0.0227016
210062 0.0160808
210076 0.0124232
210091 0.0102259
210121 0.00781696
210180 0.00589697
210238 0.00517285
210474 0.00445510
210946 0.00433553
211888 0.00447698
212831 0.00478680
213303 0.00532780
213538 0.00660655
213597 0.00750287
213656 0.00916970
213715 0.0127099
213745 0.0160250
213774 0.0211968
213850 0.0379341
213888 0.0315871
213926 0.0216199
213962 0.0154025
213998 0.0118308
214071 0.00842858
214143 0.00700369
214215 0.00629858
214504 0.00542567
215082 0.00525599
216237 0.00548956
218548 0.00624785
220859 0.00721783
222015 0.00774277
222592 0.00795403
222737 0.00798715
222809 0.00799863
222881 0.00800609
222953 0.00800910
223026 0.00800743
223098 0.00800134
223170 0.00799200
223226 0.00798420
223283 0.00797855
223395 0.00799016
223620 0.00827676
223733 0.00859498
223845 0.00895611
224070 0.00957253
224581 0.0107551
224837 0.0119703
224964 0.0132016
225092 0.0154013
225330 0.0207232
225568 0.0168578
225666 0.0184857
225690 0.0209804
225715 0.0272762
225727 0.0345163
225739 0.0501144
225745 0.0658254
225751 0.0948711
225754 0.120094
225757 0.157420
225760 0.219588
225763 0.323832
225770 0.714514
225772 0.742993
225773 0.694405
225777 0.496250
225779 0.394834
225781 0.328452
225783 0.292868
225785 0.282638
225787 0.294931
225789 0.332919
225791 0.402134
225793 0.503847
225797 0.700692
225798 0.741411
225800 0.699634
225807 0.305870
225809 0.230586
225811 0.179942
225816 0.118089
225820 0.0850077
225825 0.0658088
225834 0.0448337
225842 0.0343122
225860 0.0244121
225878 0.0199767
225914 0.0161169
225949 0.0144914
226092 0.0125368
226377 0.0119027
226947 0.0120195
227518 0.0124826
227803 0.0128287
227945 0.0132813
228017 0.0145585
228052 0.0190972
228070 0.0348551
228079 0.0831703
228084 0.203239
228086 0.404792
228087 0.631356
228088 1.08586
228089 1.73524
228090 2.10944
228091 1.67121
228092 1.03569
228093 0.605109
228094 0.376684
228097 0.183561
228102 0.0763416
228111 0.0326927
228130 0.0185534
228167 0.0145469
228243 0.0135501
228393 0.0134381
228695 0.0137248
228996 0.0141684
229147 0.0147403
229222 0.0163213
229260 0.0218491
229278 0.0403490
229288 0.0933907
229293 0.208669
229295 0.384154
229296 0.559041
229297 0.816463
229299 1.29183
229300 1.57879
229301 1.23991
229303 0.775967
229305 0.427136
229306 0.260584
229310 0.126414
229314 0.0772665
229317 0.0544084
229324 0.0346173
229332 0.0265617
229360 0.0178447
229418 0.0154518
229533 0.0149516
229762 0.0151117
230221 0.0158571
230451 0.0164102
230681 0.0173478
230796 0.0182455
230910 0.0200384
230968 0.0217817
231025 0.0249095
231054 0.0274816
231083 0.0312563
231111 0.0369498
231140 0.0455711
231180 0.0631182
231220 0.0753473
231260 0.0640647
231300 0.0464527
231337 0.0357564
231374 0.0295438
231411 0.0258732
231448 0.0236057
231522 0.0211366
231597 0.0199472
231671 0.0193194
231745 0.0189746
231893 0.0186907
232041 0.0186580
232190 0.0187395
232486 0.0190592
232782 0.0194831
233079 0.0199882
233375 0.0207613
233524 0.0221246
233561 0.0232750
233598 0.0261863
233616 0.0298179
233635 0.0385199
233644 0.0484246
233653 0.0688970
233658 0.0889294
233663 0.122391
233667 0.183547
233672 0.300038
233676 0.468708
233680 0.567388
233684 0.445919
233688 0.285660
233692 0.190310
233696 0.134488
233700 0.101033
233703 0.0804188
233711 0.0566472
233719 0.0447038
233734 0.0335264
233749 0.0287402
233779 0.0248177
233809 0.0233168
233869 0.0222292
233929 0.0218923
234050 0.0217746
234170 0.0218674
234394 0.0221797
234617 0.0225474
235064 0.0233318
235511 0.0241400
235958 0.0249560
236852 0.0265814
237299 0.0273977
237523 0.0278979
237635 0.0285336
237690 0.0302821
237718 0.0359888
237732 0.0528402
237739 0.0914751
237743 0.152409
237745 0.213648
237746 0.323047
237748 0.494374
237750 0.604647
237752 0.477726
237754 0.310091
237756 0.193462
237758 0.131462
237762 0.0775637
237771 0.0464947
237787 0.0339025
237821 0.0298446
237888 0.0287769
238021 0.0286803
238289 0.0290240
238824 0.0298030
239893 0.0311432
240963 0.0320641
241498 0.0323700
241766 0.0326022
241899 0.0331887
241966 0.0351788
242000 0.0414171
242008 0.0465285
242016 0.0572687
242025 0.0863405
242029 0.121554
242033 0.192322
242037 0.286060
242040 0.346366
242047 0.186419
242051 0.118600
242055 0.0854165
242063 0.0573542
242072 0.0466568
242080 0.0415772
242113 0.0352608
242178 0.0332467
242310 0.0326781
242573 0.0325111
243099 0.0323578
244150 0.0319744
244654 0.0324173
244905 0.0342887
245031 0.0375307
245094 0.0409892
245157 0.0470183
245290 0.0632251
245423 0.0465866
245491 0.0400543
245559 0.0363995
245695 0.0329363
245967 0.0305475
246511 0.0288599
247600 0.0267419
249777 0.0227781
254130 0.0163051
254508 0.0161908
254697 0.0170657
254791 0.0205469
254815 0.0236215
254839 0.0306855
254850 0.0381829
254862 0.0525942
254868 0.0651540
254874 0.0845383
254880 0.115557
254886 0.165474
254893 0.254491
254900 0.306986
254914 0.157889
254923 0.0941679
254932 0.0629834
254941 0.0466677
254950 0.0373293
254968 0.0277674
254985 0.0232932
255021 0.0193515
255057 0.0177262
255199 0.0158752
255483 0.0152169
256052 0.0150372
256620 0.0160738
256905 0.0184303
257047 0.0214666
257118 0.0240083
257189 0.0268583
257214 0.0273973
257239 0.0271681
257252 0.0266357
257264 0.0257843
257277 0.0245970
257290 0.0231251
257315 0.0195714
257340 0.0159150
257390 0.0104730
257440 0.00791600
257491 0.00702845
257591 0.00697487
257887 0.00815121
258183 0.00873363
258775 0.00902399
259959 0.00867535
261143 0.00810913
261735 0.00791357
262031 0.00812625
262179 0.00919907
262216 0.0101508
262253 0.0123105
262271 0.0145656
262290 0.0188163
262308 0.0279583
262317 0.0365369
262327 0.0500744
262350 0.0946255
262362 0.0787774
262373 0.0523754
262382 0.0391580
262390 0.0304469
262406 0.0206829
262423 0.0158982
262439 0.0132792
262472 0.0107001
262505 0.00954230
262636 0.00824730
262768 0.00836939
262833 0.00935331
262866 0.0121682
262882 0.0212937
262891 0.0512645
262895 0.137653
262897 0.338488
262898 0.633689
262899 1.55704
262900 3.05512
262901 1.49699
262902 0.710932
262903 0.391371
262905 0.174856
262908 0.0655930
262915 0.0269558
262929 0.0160019
262956 0.0168759
262970 0.0215052
262984 0.0327805
262991 0.0448452
262998 0.0680062
263001 0.0884900
263005 0.119104
263008 0.169428
263012 0.248008
263016 0.391265
263020 0.484530
263024 0.387625
263028 0.245119
263032 0.162268
263036 0.112536
263040 0.0822167
263043 0.0633284
263051 0.0412950
263058 0.0301183
263073 0.0195685
263087 0.0150134
263117 0.0112404
263146 0.00979269
263263 0.00858215
263381 0.00976676
263410 0.0108589
263439 0.0133066
263469 0.0229302
263483 0.0522573
263491 0.135418
263494 0.326115
263496 0.613344
263497 0.905389
263498 1.40566
263499 2.23435
263500 2.79279
263501 2.23315
263502 1.40503
263503 0.948425
263504 0.639339
263505 0.348084
263509 0.148370
263516 0.0604753
263530 0.0326146
263544 0.0306166
263558 0.0349484
263579 0.0479845
263600 0.0560938
263643 0.0309087
263661 0.0225509
263680 0.0175726
263718 0.0125671
263756 0.0103443
263793 0.00919085
263944 0.00765809
264095 0.00773210
264170 0.00965363
264208 0.0167657
264217 0.0231821
264227 0.0384891
264231 0.0555265
264236 0.0903621
264241 0.176567
264243 0.273948
264245 0.446045
264248 0.704576
264250 0.863289
264255 0.423574
264256 0.294434
264258 0.208664
264262 0.119573
264265 0.0765850
264269 0.0543259
264276 0.0324925
264283 0.0228765
264297 0.0147002
264311 0.0114392
264339 0.00888617
264368 0.00792166
264481 0.00687580
264707 0.00647543
265159 0.00617176
266062 0.00575877
267870 0.00508469
269678 0.00451802
270582 0.00427214
271034 0.00417989
271260 0.00422806
271373 0.00460736
271430 0.00609841
271458 0.0111956
271472 0.0260022
271479 0.0592506
271483 0.108974
271486 0.243088
271488 0.385240
271490 0.479002
271492 0.381296
271494 0.240009
271497 0.124558
271500 0.0733843
271505 0.0344092
271517 0.0144813
271539 0.00712634
271584 0.00485435
271674 0.00420432
271854 0.00399526
272215 0.00386722
272935 0.00369327
274377 0.00339909
275818 0.00320090
276539 0.00335372
276719 0.00358574
276899 0.00421728
276990 0.00499109
277080 0.00674622
277125 0.00857403
277170 0.0119848
277215 0.0191911
277237 0.0258420
277260 0.0360679
277290 0.0556898
277320 0.0672224
277380 0.0340714
277408 0.0228973
277435 0.0163389
277463 0.0123729
277490 0.00987490
277545 0.00706303
277600 0.00562643
277710 0.00427981
277819 0.00368872
278258 0.00296903
279136 0.00266792
280013 0.00261959
280452 0.00290419
280672 0.00373657
280781 0.00521522
280836 0.00691897
280891 0.0101539
280941 0.0148195
280990 0.0178338
281040 0.0146439
281089 0.0100012
281147 0.00669272
281204 0.00500125
281320 0.00355317
281551 0.00271576
282012 0.00234305
282474 0.00226808
282705 0.00244767
282820 0.00328509
282878 0.00639946
282907 0.0168171
282914 0.0257364
282921 0.0458652
282928 0.106439
282932 0.191623
282934 0.272086
282935 0.400816
282938 0.639361
282940 0.800582
282942 0.639642
282945 0.401036
282948 0.210504
282951 0.123623
282957 0.0560407
282963 0.0319978
282969 0.0209841
282982 0.0115094
282994 0.00772763
283044 0.00363026
283144 0.00247900
283343 0.00215088
283741 0.00202184
284537 0.00190892
286130 0.00174385
287723 0.00162793
288519 0.00164969
288917 0.00188556
289017 0.00211744
289116 0.00270112
289166 0.00339302
289216 0.00492479
289241 0.00649255
289266 0.00937528
289290 0.0153218
289303 0.0206602
289315 0.0287108
289333 0.0448553
289350 0.0548965
289367 0.0436115
289385 0.0277404
289404 0.0169016
289423 0.0112185
289443 0.00807851
289462 0.00621431
289500 0.00423983
289539 0.00328996
289616 0.00244489
289692 0.00209580
290000 0.00173428
290434 0.00184091
290650 0.00196780
290867 0.00215067
291084 0.00241913
291192 0.00260244
291301 0.00283345
291409 0.00313044
291517 0.00351942
291626 0.00403902
291734 0.00474487
291851 0.00580289
291967 0.00728565
292084 0.00925856
292200 0.0115008
292317 0.0131938
292433 0.0133227
292666 0.0102527
292758 0.0101107
292781 0.0109768
292804 0.0135253
292815 0.0166081
292827 0.0231050
292838 0.0399983
292844 0.0590632
292849 0.0947085
292855 0.146726
292860 0.178207
292871 0.0901041
292876 0.0580738
292881 0.0404081
292892 0.0237045
292902 0.0166092
292912 0.0130586
292933 0.00969464
292954 0.00816219
292996 0.00672753
293038 0.00600104
293205 0.00464412
293539 0.00354971
293874 0.00307763
294208 0.00284488
294877 0.00266835
295546 0.00264731
296214 0.00268872
296883 0.00276039
297552 0.00284876
298220 0.00294728
298889 0.00305251
299224 0.00310701
299558 0.00316253
299892 0.00321902
300227 0.00327637
300561 0.00333462
300895 0.00339375
301564 0.00351535
302233 0.00364429
302902 0.00380209
303236 0.00397901
303403 0.00441753
303487 0.00583853
303529 0.0101416
303539 0.0135600
303549 0.0205424
303560 0.0380345
303565 0.0575483
303570 0.0936238
303575 0.147220
303580 0.181879
303585 0.145357
303590 0.0921729
303593 0.0654531
303597 0.0479977
303604 0.0288573
303619 0.0147222
303633 0.00983059
303647 0.00764831
303676 0.00580716
303705 0.00509617
303762 0.00472811
303791 0.00537650
303805 0.00822854
303812 0.0186078
303816 0.0519972
303818 0.139593
303819 0.940105
303820 1.81110
303821 0.875346
303823 0.109929
303825 0.0419226
303829 0.0154156
303837 0.00730947
303853 0.00500947
303886 0.00436831
303950 0.00417068
304080 0.00410840
304539 0.00418632
304998 0.00439902
305227 0.00461308
305342 0.00479470
305457 0.00508888
305571 0.00563372
305629 0.00610934
305686 0.00686502
305743 0.00818007
305801 0.0107478
305829 0.0130390
305858 0.0166614
305887 0.0226486
305915 0.0326141
305948 0.0492601
305980 0.0589225
306045 0.0307360
306082 0.0195455
306119 0.0138209
306157 0.0107276
306194 0.00892416
306232 0.00779241
306269 0.00704612
306344 0.00616039
306418 0.00568420
306493 0.00540584
306642 0.00512612
306941 0.00498112
307240 0.00502397
307690 0.00523634
308140 0.00557804
308590 0.00604555
308815 0.00639262
308928 0.00675024
309040 0.00813469
309066 0.00926130
309093 0.0118268
309106 0.0145889
309119 0.0199298
309132 0.0320528
309139 0.0442834
309145 0.0642564
309153 0.0988272
309160 0.121388
309168 0.0980039
309175 0.0636254
309182 0.0439120
309188 0.0321330
309201 0.0201183
309214 0.0147815
309227 0.0120280
309252 0.00945127
309278 0.00833753
309330 0.00743276
309381 0.00709171
309588 0.00677267
310000 0.00668745
310400 0.00650838
310739 0.00635921
311079 0.00624847
311418 0.00632833
311503 0.00650446
311588 0.00700927
311630 0.00765215
311673 0.00917999
311694 0.0108563
311715 0.0142069
311726 0.0172494
311736 0.0221474
311747 0.0304449
311758 0.0447781
311769 0.0680047
311780 0.0823101
311791 0.0660408
311803 0.0434068
311811 0.0321265
311819 0.0248103
311835 0.0166631
311851 0.0127098
311868 0.0105538
311900 0.00843428
311933 0.00747331
311998 0.00664462
312063 0.00630251
312193 0.00601459
312324 0.00588677
312454 0.00581001
312584 0.00575521
312845 0.00567538
313366 0.00556458
313887 0.00548324
314929 0.00536651
315971 0.00528800
318056 0.00520479
319098 0.00519561
320140 0.00522398
320594 0.00526968
321048 0.00539437
321275 0.00555524
321388 0.00570607
321502 0.00596310
321615 0.00645682
321672 0.00689466
321729 0.00759427
321786 0.00881335
321842 0.0111847
321871 0.0132883
321899 0.0165794
321927 0.0219981
321956 0.0309964
321988 0.0465249
322020 0.0571172
322052 0.0469578
322084 0.0313387
322116 0.0213247
322148 0.0156944
322180 0.0124424
322212 0.0104579
322276 0.00829684
322340 0.00722820
322404 0.00662912
322468 0.00626228
322596 0.00585880
322724 0.00565761
322851 0.00554786
323107 0.00545647
323363 0.00546697
323618 0.00562241
323746 0.00585768
323874 0.00648890
323938 0.00728226
323970 0.00800497
324002 0.00918819
324034 0.0113300
324050 0.0131053
324066 0.0157350
324082 0.0198912
324098 0.0268454
324114 0.0392644
324130 0.0619315
324145 0.0952838
324160 0.114298
324190 0.0576307
324205 0.0378591
324220 0.0267408
324235 0.0202322
324250 0.0162023
324279 0.0117674
324309 0.00954424
324339 0.00828452
324368 0.00750548
324427 0.00663502
324487 0.00618669
324546 0.00592649
324664 0.00565284
324901 0.00544781
325138 0.00537865
325612 0.00536130
325848 0.00545567
325967 0.00582735
326026 0.00717768
326056 0.0116512
326070 0.0240847
326078 0.0498273
326082 0.0856904
326085 0.171724
326090 0.336482
326092 0.268946
326095 0.169818
326099 0.0849029
326102 0.0494809
326110 0.0239867
326124 0.0116694
326154 0.00718909
326213 0.00583567
326331 0.00546681
326567 0.00537944
327039 0.00538438
327982 0.00548528
328454 0.00557994
328926 0.00573308
329398 0.00600126
329870 0.00649833
330555 0.00747860
330598 0.00749032
330641 0.00748855
330684 0.00747302
330726 0.00744390
330769 0.00740186
330812 0.00734801
330855 0.00728383
330898 0.00721105
331069 0.00687076
331240 0.00652685
331630 0.00595980
331905 0.00574267
332181 0.00564709
332318 0.00566404
332456 0.00580788
332594 0.00663973
332628 0.00739495
332663 0.00916644
332680 0.0110917
332697 0.0149044
332714 0.0238140
332723 0.0329963
332731 0.0486859
332741 0.0745664
332750 0.0916613
332759 0.0743299
332769 0.0484976
332778 0.0312904
332788 0.0220063
332798 0.0167480
332808 0.0135731
332827 0.0101638
332846 0.00849353
332885 0.00698547
332924 0.00635122
333002 0.00583441
333079 0.00563119
333390 0.00540297
333807 0.00533593
334223 0.00531224
335056 0.00530220
335889 0.00534257
336306 0.00550634
336410 0.00566328
336514 0.00606768
336566 0.00656486
336618 0.00772705
336644 0.00899932
336670 0.0115245
336683 0.0138105
336696 0.0174818
336709 0.0236843
336722 0.0343754
336736 0.0518032
336750 0.0628291
336764 0.0508257
336778 0.0337167
336792 0.0227645
336805 0.0166804
336819 0.0131631
336833 0.0110076
336861 0.00866041
336888 0.00749600
336944 0.00643629
336999 0.00598839
337109 0.00562542
337220 0.00548569
337441 0.00537993
337661 0.00534175
338545 0.00530725
340312 0.00530820
342079 0.00532393
342963 0.00534688
343405 0.00538439
343626 0.00547229
343736 0.00576239
343791 0.00681014
343819 0.0104273
343833 0.0213638
343840 0.0473357
343843 0.0913980
343847 0.230469
343850 0.451998
343853 0.226466
343856 0.108642
343859 0.0614273
343864 0.0288993
343875 0.0133078
343896 0.00771745
343938 0.00603765
344023 0.00558900
344193 0.00550778
344362 0.00554939
344532 0.00565480
344702 0.00587910
344787 0.00609008
344872 0.00644629
344956 0.00711717
344999 0.00769668
345041 0.00859984
345084 0.0101145
345126 0.0128855
345147 0.0151874
345169 0.0185815
345190 0.0237155
345211 0.0314953
345241 0.0473120
345270 0.0581228
345300 0.0477990
345329 0.0319212
345352 0.0234960
345375 0.0181354
345398 0.0146797
345421 0.0124019
345466 0.00972168
345512 0.00829552
345558 0.00745674
345603 0.00692480
345695 0.00631670
345786 0.00599598
345877 0.00580703
346060 0.00560520
346426 0.00544889
346791 0.00539067
348253 0.00533178
351177 0.00531691
354101 0.00532791
355563 0.00539229
355929 0.00545659
356294 0.00562691
356477 0.00584325
356568 0.00604298
356660 0.00637704
356751 0.00700026
356797 0.00753549
356842 0.00836293
356888 0.00973991
356934 0.0122426
356957 0.0143116
356979 0.0173282
357002 0.0218491
357025 0.0286258
357058 0.0425682
357090 0.0519702
357123 0.0428337
357155 0.0289958
357181 0.0214762
357208 0.0168964
357234 0.0141764
357260 0.0126970
357287 0.0122950
357313 0.0135243
357326 0.0155095
357339 0.0197962
357353 0.0302789
357359 0.0411838
357366 0.0594475
357373 0.0902354
357380 0.110795
357387 0.0902409
357394 0.0591948
357402 0.0391887
357409 0.0279323
357423 0.0173962
357438 0.0129845
357452 0.0107501
357481 0.00863123
357510 0.00765828
357567 0.00675984
357625 0.00633752
357740 0.00592896
357855 0.00573128
358085 0.00554403
358315 0.00545924
358776 0.00538709
359236 0.00536098
360157 0.00537163
360618 0.00548744
360848 0.00592629
360963 0.00748013
360992 0.00890707
361021 0.0124014
361035 0.0164215
361050 0.0250139
361057 0.0334267
361064 0.0481391
361071 0.0762084
361075 0.0996569
361078 0.131810
361084 0.206990
361090 0.254442
361096 0.202463
361102 0.128270
361107 0.0879611
361111 0.0632294
361121 0.0371566
361130 0.0249849
361140 0.0186227
361159 0.0124980
361177 0.00979079
361215 0.00753196
361253 0.00664119
361329 0.00595162
361404 0.00569688
361706 0.00544933
362008 0.00541981
362310 0.00543774
362613 0.00549710
362915 0.00564203
363066 0.00579262
363217 0.00607139
363293 0.00630616
363368 0.00665845
363444 0.00721107
363481 0.00760596
363519 0.00811227
363567 0.00896548
363591 0.00949773
363615 0.0101015
363662 0.0114878
363710 0.0128229
363758 0.0134988
363806 0.0130758
363901 0.0104623
364009 0.00816876
364118 0.00700953
364226 0.00641571
364334 0.00608519
364551 0.00575848
364767 0.00561335
365200 0.00550298
365633 0.00548332
366066 0.00551740
366499 0.00563402
366716 0.00576611
366932 0.00603570
367041 0.00629828
367149 0.00679883
367203 0.00728557
367257 0.00826949
367284 0.00930240
367311 0.0114786
367325 0.0137269
367338 0.0179938
367352 0.0276302
367359 0.0374549
367365 0.0539158
367380 0.106326
367387 0.0907198
367395 0.0603884
367402 0.0414626
367408 0.0304113
367422 0.0199496
367435 0.0156648
367449 0.0136759
367476 0.0122918
367503 0.0123094
367557 0.0143032
367611 0.0186233
367671 0.0260427
367730 0.0304051
367790 0.0248956
367849 0.0175861
367887 0.0143584
