Pt-198(n,tot) JEFF-3.2
1.50000 6.78041
1.52202 6.77647
1.57006 6.76812
1.61810 6.76009
1.71418 6.74492
1.90635 6.71757
2.00000 6.70546
2.19386 6.68245
2.38772 6.66175
2.75000 6.62780
2.99065 6.60789
3.50000 6.57082
3.74582 6.55484
4.69167 6.50127
5.00000 6.48582
5.87637 6.44563
7.36023 6.38601
7.50000 6.38078
7.81250 6.36926
8.12500 6.35798
8.75000 6.33600
10.0000 6.29392
11.5466 6.24418
14.4622 6.15401
15.0000 6.13761
16.5571 6.09019
18.1141 6.04259
20.0000 5.98430
22.6881 5.89926
27.5000 5.73861
28.4171 5.70645
31.7086 5.58615
35.0000 5.45711
35.5928 5.43282
37.8397 5.33759
40.0866 5.23689
44.5803 5.01673
50.0000 4.71121
55.8373 4.32041
61.9187 3.82657
68.0000 3.22676
72.7778 2.69016
76.4825 2.28662
80.1872 2.06334
82.0396 2.16967
82.5027 2.24194
82.9658 2.34009
83.1973 2.40049
83.4289 2.46942
83.6604 2.54776
83.8920 2.63643
84.1235 2.73651
84.3550 2.84916
84.5866 2.97571
84.8181 3.11760
85.0497 3.27652
85.2812 3.45428
85.7443 3.87502
86.2074 4.39998
86.6705 5.05512
87.1336 5.87417
87.5967 6.90152
88.0941 8.30519
88.5915 10.1185
89.0890 12.4838
89.5864 15.6059
90.0838 19.7884
90.5813 25.4938
91.0787 33.4526
91.5761 44.8672
92.0736 61.8214
92.5710 88.1612
93.0684 131.593
93.5659 209.305
93.8146 272.736
94.0633 365.883
94.3120 509.585
94.5607 745.989
94.8095 1170.12
94.9338 1517.59
95.0582 2028.71
95.1825 2815.30
95.3069 4089.79
95.4313 6264.78
95.5556 10064.3
95.6878 16384.6
95.8200 20852.7
95.9522 16982.0
96.0844 10794.9
96.2068 6981.98
96.3291 4727.57
96.4515 3370.30
96.5739 2512.65
96.8186 1548.42
97.0633 1053.42
97.3080 767.362
97.5528 587.338
98.0422 381.558
98.5317 272.278
99.0211 206.958
99.5106 164.576
100.000 135.373
101.169 93.4589
102.339 70.6894
103.508 56.7516
104.678 47.4959
107.016 36.1725
109.355 29.6328
111.694 25.4341
114.033 22.5352
118.710 18.8262
123.388 16.5730
128.065 15.0674
132.743 13.9930
137.420 13.1887
143.710 12.3798
150.000 11.7749
161.060 11.0120
172.120 10.4794
186.060 9.99623
200.000 9.63953
218.750 9.27881
237.500 9.00176
275.000 8.58531
300.000 8.36390
340.000 8.05426
350.000 7.98135
386.801 7.71711
423.602 7.44526
500.000 6.77069
530.567 6.41300
565.283 5.88568
600.000 5.12529
613.119 4.73335
626.239 4.25042
639.358 3.63882
652.477 2.84264
659.037 2.35370
665.596 1.79716
672.156 1.19007
678.716 0.632311
680.356 0.535993
681.995 0.478810
682.815 0.470974
683.635 0.481351
684.455 0.514197
685.275 0.574784
686.095 0.669720
686.915 0.807270
687.735 0.997958
688.555 1.25512
689.375 1.59606
690.195 2.04309
691.835 3.38294
693.475 5.65158
695.115 9.56077
696.755 16.5612
697.575 22.1110
698.394 29.9243
699.214 41.2269
700.034 58.1364
700.854 84.5584
701.674 128.217
702.494 205.951
702.904 268.617
703.314 358.926
703.724 493.741
704.134 702.658
704.544 1037.65
704.954 1580.09
705.477 2651.08
706.000 3490.09
706.523 2938.94
707.046 1921.73
707.536 1266.86
708.025 874.425
708.514 635.682
709.004 483.405
709.983 309.885
710.962 219.088
711.941 165.628
712.919 131.365
714.877 91.2232
716.835 69.1878
718.793 55.6058
720.751 46.5379
722.708 40.1207
726.624 31.7362
730.539 26.5613
734.455 23.0763
738.371 20.5783
746.202 17.2382
754.033 15.0931
761.864 13.5747
769.695 12.4145
785.357 10.6370
793.188 9.85825
801.020 9.06243
808.851 8.16105
812.766 7.62716
816.682 6.99855
820.597 6.22557
824.513 5.22943
826.471 4.61258
828.429 3.89677
830.386 3.08461
832.344 2.26382
833.257 1.97970
834.170 1.91751
834.398 1.96728
834.626 2.05686
834.855 2.19639
835.083 2.39879
835.311 2.68070
835.539 3.06371
835.767 3.57619
835.996 4.25578
836.224 5.15353
836.452 6.33768
836.680 7.90418
836.908 9.98792
837.137 12.7846
837.365 16.5783
837.593 21.8044
837.821 29.1419
838.050 39.6993
838.278 55.3401
838.506 79.4205
838.734 118.341
838.962 185.312
839.191 310.213
839.305 414.294
839.419 567.025
839.533 795.619
839.647 1137.70
839.824 1931.55
840.000 2561.38
840.177 2171.84
840.353 1435.59
840.509 978.299
840.665 694.156
840.821 515.921
840.977 399.472
841.289 263.491
841.600 190.535
841.912 146.814
842.224 118.411
842.848 84.6444
843.471 65.8063
844.095 54.0528
844.718 46.1268
845.342 40.4705
846.589 33.0083
847.837 28.3546
849.084 25.1971
850.331 22.9232
852.826 19.8760
855.320 17.9305
857.815 16.5792
860.309 15.5834
865.298 14.2060
870.287 13.2885
875.276 12.6251
880.265 12.1172
890.243 11.3769
900.221 10.8490
920.177 10.1126
940.132 9.59224
960.088 9.18190
1000.00 8.52412
1076.44 7.45565
1114.66 6.89314
1152.88 6.23927
1191.11 5.41004
1210.22 4.88566
1229.33 4.24860
1248.44 3.45154
1267.55 2.43081
1277.10 1.81993
1286.66 1.15550
1296.21 0.519641
1298.60 0.392784
1300.99 0.295023
1302.19 0.261377
1303.38 0.240960
1304.57 0.236625
1305.17 0.241555
1305.77 0.251878
1306.76 0.282695
1307.76 0.333142
1308.76 0.406794
1309.75 0.507807
1310.75 0.641508
1311.75 0.813990
1313.74 1.30659
1315.74 2.06822
1317.73 3.22315
1319.72 4.96765
1321.71 7.61963
1323.71 11.7192
1325.70 18.2181
1327.69 28.9257
1329.69 47.5385
1331.68 82.4361
1332.68 111.684
1333.67 155.094
1334.67 222.210
1335.67 330.361
1336.66 512.506
1337.66 824.087
1338.83 1412.87
1340.00 1899.38
1341.17 1632.48
1342.34 1088.11
1343.49 716.638
1344.63 496.284
1345.78 363.267
1346.92 278.732
1348.07 222.131
1349.21 182.472
1351.50 131.898
1353.79 101.901
1356.08 82.5271
1360.66 59.5505
1365.24 46.7180
1369.82 38.6826
1374.40 33.2364
1378.98 29.3297
1388.15 24.1325
1397.31 20.8512
1406.47 18.5961
1415.63 16.9495
1433.95 14.6935
1452.27 13.2001
1488.91 11.2736
1525.56 9.98805
1562.20 8.96738
1598.84 8.04209
1635.49 7.10735
1663.60 6.32725
1691.71 5.44263
1719.83 4.39698
1747.94 3.12431
1762.00 2.38892
1776.05 1.60284
1790.11 0.837575
1797.14 0.526321
1800.65 0.412774
1802.41 0.371740
1804.16 0.343922
1805.92 0.331830
1807.68 0.338461
1809.44 0.367353
1811.19 0.422744
1812.95 0.509721
1814.71 0.634405
1816.46 0.804201
1818.22 1.02811
1821.74 1.68472
1825.25 2.72660
1828.76 4.34369
1832.28 6.84017
1835.79 10.7227
1839.31 16.8665
1842.82 26.8794
1846.33 43.9035
1849.85 74.5951
1851.61 99.2713
1853.36 134.471
1855.12 186.003
1856.88 263.467
1858.63 382.438
1860.39 565.465
1863.05 993.961
1865.70 1358.58
1868.36 1184.17
1871.01 803.995
1873.03 588.537
1875.04 442.696
1877.06 344.352
1879.07 276.431
1883.10 192.342
1887.13 144.520
1891.17 114.683
1895.20 94.7115
1903.26 70.2093
1911.32 56.0823
1919.38 47.0474
1927.44 40.8348
1935.51 36.3295
1951.63 30.2703
1967.75 26.4055
1983.88 23.7328
2000.00 21.7735
2038.97 18.6484
2077.94 16.6678
2097.42 15.8709
2116.91 15.0855
2126.65 14.6334
2131.52 14.3618
2136.39 14.0276
2141.26 13.5709
2143.70 13.2553
2146.13 12.8320
2147.35 12.5566
2148.57 12.2169
2149.79 11.7863
2151.00 11.2252
2151.61 10.8794
2152.22 10.4839
2152.83 10.0464
2153.44 9.62092
2154.05 9.44928
2154.35 9.72537
2154.66 10.6999
2154.96 13.4734
2155.12 16.4056
2155.19 18.6009
2155.27 21.5320
2155.34 25.4982
2155.38 28.0024
2155.42 30.9508
2155.46 34.4391
2155.50 38.5872
2155.53 43.5468
2155.57 49.5107
2155.61 56.7248
2155.65 65.5037
2155.72 89.4731
2155.80 126.062
2155.88 181.915
2155.94 244.961
2156.00 321.087
2156.12 443.104
2156.18 438.963
2156.24 393.511
2156.36 275.181
2156.49 180.896
2156.63 127.756
2156.77 96.8663
2156.90 77.7658
2157.04 65.0031
2157.18 56.0983
2157.45 44.7606
2157.73 37.9508
2158.00 33.5104
2158.54 28.1337
2159.09 25.0399
2159.64 23.0555
2160.18 21.6773
2160.73 20.6698
2161.82 19.2928
2162.92 18.3978
2164.01 17.7672
2165.10 17.2969
2167.29 16.6364
2169.48 16.1882
2173.85 15.5986
2178.22 15.2066
2182.59 14.9085
2191.34 14.4368
2200.09 14.0074
2204.46 13.7714
2208.83 13.4904
2213.20 13.1132
2215.39 12.8540
2217.58 12.5069
2218.67 12.2810
2219.76 12.0030
2220.86 11.6511
2221.95 11.1941
2222.50 10.9139
2223.04 10.5964
2223.59 10.2496
2224.13 9.92561
2224.68 9.83930
2224.95 10.1173
2225.23 11.0036
2225.50 13.4357
2225.64 15.9767
2225.77 20.3409
2225.84 23.7448
2225.91 28.3365
2225.95 31.2593
2225.98 34.7221
2226.01 38.8463
2226.05 43.7850
2226.08 49.9249
2226.12 57.1689
2226.15 65.9916
2226.18 76.7904
2226.25 106.397
2226.32 151.036
2226.38 202.441
2226.43 264.451
2226.54 365.207
2226.60 362.027
2226.65 325.104
2226.76 227.598
2226.85 171.986
2226.93 133.692
2227.01 107.519
2227.10 89.2208
2227.26 66.2667
2227.43 53.0752
2227.59 44.6843
2227.76 39.0422
2228.09 32.0096
2228.42 27.8985
2228.75 25.2407
2229.08 23.3970
2229.41 22.0502
2230.08 20.2244
2230.74 19.0500
2231.40 18.2336
2232.06 17.6335
2233.39 16.8100
2234.71 16.2697
2236.03 15.8857
2237.36 15.5971
2240.01 15.1873
2242.65 14.9054
2247.95 14.5290
2253.25 14.2763
2258.54 14.0856
2269.14 13.7990
2290.32 13.3937
2311.51 13.0842
2353.88 12.5873
2396.25 12.1689
2438.62 11.7831
2480.99 11.3961
2523.36 10.9614
2544.54 10.6986
2565.73 10.3731
2588.62 9.88313
2600.06 9.53439
2611.50 9.05311
2617.23 8.73104
2622.95 8.32334
2628.67 7.78729
2634.39 7.04777
2637.25 6.56190
2640.11 5.96470
2642.97 5.21979
2645.84 4.28839
2647.27 3.75076
2648.70 3.18926
2650.13 2.67921
2651.56 2.46040
2651.92 2.51961
2652.27 2.66178
2652.63 2.91915
2652.99 3.33624
2653.35 3.98193
2653.70 4.95080
2653.88 5.60264
2654.06 6.39762
2654.42 8.54599
2654.78 11.7818
2655.13 16.7081
2655.49 24.4386
2655.85 36.9133
2656.21 58.0675
2656.56 95.7314
2656.74 125.627
2656.92 167.353
2657.10 226.083
2657.28 307.788
2657.63 551.261
2657.98 766.953
2658.34 680.682
2658.69 470.698
2659.02 325.360
2659.36 235.483
2659.69 179.100
2660.02 142.344
2660.69 99.0657
2661.36 75.5352
2662.02 61.1649
2662.69 51.6772
2664.02 40.1111
2665.36 33.4496
2666.69 29.1802
2668.02 26.2307
2669.35 24.0807
2672.02 21.1688
2674.69 19.2977
2677.35 17.9963
2680.02 17.0403
2685.35 15.7289
2690.69 14.8699
2696.02 14.2614
2701.35 13.8058
2712.02 13.1637
2722.68 12.7264
2733.35 12.4038
2744.02 12.1517
2765.35 11.7726
2786.68 11.4886
2829.34 11.0573
2872.01 10.7069
2914.67 10.3822
3000.00 9.68745
3056.46 9.09024
3084.69 8.70116
3112.92 8.20581
3141.15 7.53386
3155.26 7.09110
3169.38 6.53699
3183.49 5.81441
3190.55 5.35877
3197.60 4.81007
3204.66 4.12538
3208.19 3.70854
3211.72 3.22063
3215.25 2.63845
3217.01 2.30899
3218.78 1.97099
3220.54 1.71059
3221.42 1.71266
3222.31 1.99592
3222.75 2.37287
3223.19 3.06841
3223.41 3.61364
3223.63 4.35655
3223.85 5.38986
3224.07 6.83679
3224.29 8.92491
3224.51 11.9926
3224.73 16.7010
3224.95 24.1849
3225.17 36.8908
3225.28 46.5702
3225.39 59.8481
3225.50 78.6650
3225.61 105.418
3225.72 144.374
3225.83 201.113
3226.20 470.882
3226.30 463.660
3226.39 410.459
3226.57 274.320
3226.73 189.871
3226.89 136.197
3227.04 102.041
3227.20 79.5070
3227.51 52.9493
3227.83 38.6057
3228.14 29.9172
3228.45 24.2402
3229.08 17.4423
3229.71 13.5916
3230.34 11.1530
3231.59 8.24778
3232.85 6.56288
3234.10 5.43716
3236.61 3.95472
3239.12 2.94511
3241.63 2.16468
3244.14 1.53872
3246.65 1.07143
3247.91 0.917367
3249.16 0.838298
3250.42 0.861252
3251.04 0.922902
3251.67 1.02627
3252.30 1.17979
3252.93 1.39290
3253.55 1.67852
3254.18 2.05086
3254.81 2.52996
3255.44 3.13786
3256.69 4.87055
3257.95 7.60007
3259.20 11.9163
3260.46 18.8533
3261.71 30.3164
3262.97 50.0228
3264.22 85.6761
3264.85 114.145
3265.48 153.977
3266.10 210.225
3266.73 289.239
3267.98 528.362
3269.23 745.523
3270.48 668.979
3271.72 467.804
3272.76 340.211
3273.80 255.570
3274.84 199.569
3275.87 161.374
3277.95 114.583
3280.03 88.1071
3282.10 71.5588
3284.18 60.4390
3288.33 46.6765
3292.48 38.6320
3296.64 33.4208
3300.79 29.7934
3304.94 27.1349
3313.25 23.5122
3321.55 21.1672
3329.86 19.5282
3338.16 18.3183
3354.77 16.6494
3371.38 15.5491
3387.99 14.7649
3404.60 14.1741
3437.82 13.3334
3471.04 12.7514
3504.26 12.3120
3537.47 11.9567
3603.91 11.3732
3637.13 11.1014
3670.35 10.8115
3703.57 10.4605
3720.18 10.2336
3736.79 9.93704
3745.10 9.74459
3753.40 9.50421
3761.71 9.18944
3770.01 8.75036
3774.16 8.45485
3778.31 8.07997
3782.47 7.58641
3786.62 6.90597
3788.70 6.45937
3790.77 5.91174
3792.85 5.23065
3794.92 4.38264
3795.96 3.89533
3797.00 3.38758
3798.04 2.92717
3799.08 2.72214
3799.60 2.88699
3800.11 3.45194
3800.37 3.99186
3800.63 4.79663
3800.89 5.99011
3801.15 7.74181
3801.41 10.3473
3801.67 14.2412
3801.93 20.2214
3802.19 29.5789
3802.45 44.8414
3802.71 70.5408
3802.97 115.933
3803.23 196.898
3803.53 359.843
3803.84 511.590
3803.99 512.490
3804.15 462.939
3804.45 325.327
3804.64 259.038
3804.82 209.229
3805.18 145.088
3805.55 108.199
3805.91 85.4994
3806.28 70.4838
3806.65 60.0527
3807.38 46.7141
3808.11 38.7228
3808.84 33.4795
3810.30 27.1098
3811.76 23.4322
3813.22 21.0581
3814.69 19.4060
3816.15 18.1924
3819.07 16.5314
3822.00 15.4474
3824.92 14.6822
3827.84 14.1108
3833.69 13.3066
3839.54 12.7560
3845.39 12.3422
3851.24 12.0059
3862.93 11.4337
3868.78 11.1463
3874.63 10.8149
3880.48 10.3745
3883.40 10.0702
3886.32 9.65847
3887.79 9.38774
3889.25 9.05057
3890.71 8.61736
3892.17 8.04104
3892.90 7.67796
3893.63 7.25169
3894.37 6.75778
3895.10 6.22142
3895.83 5.80261
3896.19 5.83085
3896.56 6.36394
3896.92 8.24396
3897.02 9.16074
3897.11 10.3672
3897.20 11.9784
3897.29 14.1471
3897.38 17.1346
3897.47 21.2130
3897.56 26.9948
3897.66 35.1581
3897.75 47.1765
3897.84 64.8235
3897.93 91.3476
3898.02 131.151
3898.10 179.103
3898.18 238.174
3898.33 338.573
3898.41 339.623
3898.49 307.831
3898.64 218.450
3898.76 163.142
3898.89 125.875
3899.01 100.537
3899.13 83.1424
3899.38 61.4045
3899.63 48.9227
3899.88 41.0481
3900.12 35.7172
3900.62 29.0751
3901.11 25.1686
3901.60 22.6270
3902.10 20.8532
3902.59 19.5526
3903.58 17.7730
3904.57 16.6192
3905.56 15.8119
3906.54 15.2161
3908.52 14.3931
3910.49 13.8506
3912.47 13.4640
3914.44 13.1733
3918.40 12.7615
3922.35 12.4799
3926.30 12.2720
3930.25 12.1100
3938.15 11.8690
3946.05 11.6933
3961.86 11.4424
3977.66 11.2618
3993.46 11.1184
4025.07 10.8918
4090.05 10.5370
4155.04 10.2322
4220.02 9.92390
4285.01 9.56901
4349.99 9.09755
4382.48 8.77192
4414.97 8.32925
4431.22 8.03526
4447.47 7.66394
4463.71 7.17504
4479.96 6.49538
4488.08 6.04332
4496.20 5.47904
4504.33 4.75673
4512.45 3.80878
4516.51 3.22386
4520.57 2.55539
4524.63 1.81771
4528.70 1.10380
4530.73 0.851743
4531.74 0.793181
4532.76 0.810812
4533.77 0.942490
4534.79 1.24515
4535.30 1.48682
4535.80 1.80725
4536.31 2.22703
4536.82 2.76910
4537.83 4.36221
4538.85 6.97329
4539.86 11.2936
4540.88 18.6092
4541.90 31.4785
4542.91 55.2347
4543.42 74.4986
4543.93 101.754
4544.43 140.815
4544.94 196.356
4545.93 364.138
4546.92 524.222
4547.42 527.867
4547.91 478.723
4548.90 338.025
4549.65 253.897
4550.41 195.684
4551.16 155.772
4551.91 127.800
4553.42 92.5622
4554.93 72.1194
4556.43 59.1285
4557.94 50.3036
4560.95 39.2656
4563.97 32.7569
4566.98 28.5170
4569.99 25.5568
4573.00 23.3827
4579.03 20.4142
4585.05 18.4907
4591.08 17.1455
4597.11 16.1524
4609.16 14.7828
4621.21 13.8794
4633.26 13.2350
4645.31 12.7486
4669.41 12.0535
4693.51 11.5676
4741.72 10.8909
4789.92 10.3795
4838.13 9.89086
4862.23 9.60820
4874.28 9.44019
4886.33 9.23781
4898.38 8.97051
4904.41 8.79086
4910.43 8.55326
4913.45 8.39882
4916.46 8.20659
4919.47 7.95679
4922.48 7.61312
4923.99 7.38530
4925.50 7.10098
4927.00 6.73508
4928.51 6.24910
4929.26 5.94320
4930.02 5.58557
4930.77 5.17330
4931.52 4.73033
4932.28 4.39804
4932.65 4.44116
4933.03 4.92047
4933.22 5.51318
4933.41 6.55010
4933.59 8.36020
4933.69 9.73287
4933.78 11.5745
4933.88 14.1016
4933.97 17.5402
4934.07 22.3333
4934.16 29.1310
4934.25 38.9552
4934.35 53.4182
4934.44 75.0041
4934.54 107.174
4934.62 146.551
4934.70 195.295
4934.86 279.647
4934.94 281.694
4935.02 256.079
4935.19 182.071
4935.31 136.888
4935.44 105.858
4935.57 84.7619
4935.69 70.1720
4935.95 51.8142
4936.20 41.2074
4936.45 34.4693
4936.71 29.9181
4937.21 24.2344
4937.72 20.8801
4938.23 18.7002
4938.73 17.1775
4939.24 16.0581
4940.25 14.5271
4941.26 13.5331
4942.28 12.8364
4943.29 12.3208
4945.32 11.6053
4947.34 11.1295
4949.37 10.7863
4951.39 10.5243
4955.44 10.1423
4959.49 9.86758
4967.59 9.46985
4975.70 9.16219
4983.80 8.88699
5000.00 8.33179
5010.36 7.92164
5020.72 7.42160
5031.08 6.77029
5041.44 5.85906
5045.93 5.33538
5050.42 4.69774
5054.91 3.91044
5059.40 2.93764
5061.65 2.38202
5063.89 1.80606
5066.14 1.28566
5067.26 1.10604
5068.38 1.05023
5068.95 1.09914
5069.51 1.22437
5070.07 1.45445
5070.63 1.82768
5071.19 2.40097
5071.75 3.25225
5072.31 4.49964
5072.88 6.31910
5073.44 8.98684
5074.00 12.9215
5074.56 18.8231
5075.12 27.8630
5075.68 42.1086
5076.24 65.1491
5076.80 103.501
5077.37 167.846
5078.13 314.488
5078.89 456.705
5079.27 461.878
5079.65 420.674
5080.42 299.547
5080.89 238.268
5081.36 192.322
5082.30 133.398
5083.24 99.7599
5084.18 79.0772
5085.12 65.4253
5086.06 55.9181
5087.95 43.7458
5089.83 36.4242
5091.71 31.6002
5095.48 25.7064
5099.25 22.2786
5103.01 20.0521
5106.78 18.4941
5110.54 17.3447
5118.07 15.7617
5125.61 14.7218
5133.14 13.9838
5140.67 13.4309
5155.73 12.6511
5170.80 12.1201
5185.86 11.7283
5200.92 11.4221
5231.05 10.9600
5261.17 10.6101
5321.43 10.0562
5381.68 9.54629
5411.81 9.26296
5441.93 8.92421
5472.06 8.46843
5487.12 8.15385
5502.18 7.72815
5509.72 7.44686
5517.25 7.09336
5524.78 6.63083
5532.31 5.99369
5536.08 5.57382
5539.84 5.05459
5543.61 4.39885
5547.37 3.55719
5549.26 3.05150
5551.14 2.49134
5553.02 1.90809
5554.91 1.42333
5555.85 1.32802
5556.79 1.48074
5557.26 1.72412
5557.73 2.14741
5558.20 2.83496
5558.67 3.91420
5559.14 5.59600
5559.61 8.21678
5560.08 12.3510
5560.55 18.9975
5561.03 30.0611
5561.50 49.1063
5561.97 83.3638
5562.44 145.898
5562.98 273.239
5563.53 398.260
5563.81 403.904
5564.08 368.629
5564.63 263.023
5565.09 192.596
5565.56 145.698
5566.02 114.695
5566.49 93.5652
5567.42 67.6729
5568.35 53.0040
5569.29 43.7984
5570.22 37.5934
5572.08 29.8699
5573.94 25.3266
5575.81 22.3657
5577.67 20.2950
5579.53 18.7702
5583.26 16.6813
5586.98 15.3200
5590.71 14.3626
5594.44 13.6515
5601.89 12.6621
5609.34 12.0011
5616.79 11.5228
5624.24 11.1563
5639.15 10.6193
5654.05 10.2281
5668.96 9.90494
5672.68 9.82434
5676.41 9.73402
5678.27 9.67845
5680.14 9.60402
5681.07 9.55128
5682.00 9.47805
5682.46 9.43224
5682.93 9.39700
5683.16 9.41563
5683.40 9.55317
5683.51 9.76351
5683.63 10.2410
5683.75 11.4329
5683.80 12.6572
5683.86 14.7277
5683.94 19.4448
5684.02 24.0520
5684.10 22.8868
5684.18 19.0173
5684.26 16.1539
5684.34 14.3662
5684.49 12.4902
5684.64 11.6017
5684.80 11.1091
5685.11 10.5972
5685.41 10.3421
5686.03 10.0899
5686.65 9.96450
5687.88 9.83467
5689.12 9.76278
5691.58 9.67429
5694.05 9.61290
5698.99 9.51732
5703.92 9.43621
5723.66 9.15687
5763.14 8.65558
5802.61 8.14399
5842.09 7.56112
5881.57 6.83705
5921.05 5.85812
5940.78 5.21119
5960.52 4.40321
5980.26 3.37012
6000.00 2.04583
6015.11 0.891733
6022.66 0.413010
6024.55 0.333550
6026.44 0.282341
6028.33 0.268784
6030.22 0.305370
6032.10 0.408821
6033.99 0.601431
6035.88 0.913882
6037.77 1.38774
6039.66 2.08196
6041.55 3.07847
6043.44 4.49738
6045.32 6.51164
6047.21 9.38471
6049.10 13.5134
6050.99 19.5299
6052.88 28.4364
6054.77 41.9022
6056.65 62.6761
6058.54 95.3035
6060.43 146.605
6063.41 279.461
6066.39 412.021
6067.88 419.434
6069.37 384.243
6072.35 276.121
6075.11 198.169
6077.87 147.892
6080.64 115.514
6083.40 93.8678
6088.92 67.7763
6094.44 53.1740
6099.96 44.0721
6105.49 37.9437
6116.53 30.3181
6127.58 25.8158
6138.62 22.8658
6149.67 20.7889
6160.71 19.2483
6182.81 17.1113
6204.90 15.6898
6226.99 14.6629
6238.03 14.2404
6243.56 14.0370
6246.32 13.9221
6247.70 13.8441
6248.39 13.7997
6248.73 13.8362
6248.91 14.0078
6249.08 14.8667
6249.23 17.0483
6249.39 16.0655
6249.51 15.1455
6249.63 14.6962
6249.88 14.3140
6250.37 14.0703
6251.35 13.9246
6253.31 13.8103
6257.23 13.6686
6265.07 13.4368
6280.74 13.0341
6312.10 12.3631
6374.81 11.3163
6437.51 10.4339
6500.22 9.54615
6562.93 8.48351
6594.28 7.80111
6625.64 6.92778
6656.99 5.71916
6672.67 4.90370
6688.34 3.86623
6704.02 2.52083
6711.86 1.72264
6719.70 0.904908
6723.62 0.558541
6725.58 0.431679
6727.54 0.359064
6729.50 0.368917
6730.48 0.417391
6731.46 0.503967
6732.44 0.637840
6733.42 0.830259
6734.40 1.09551
6735.37 1.45135
6736.35 1.92176
6737.33 2.53650
6739.29 4.36702
6741.25 7.43715
6743.21 12.6403
6745.17 21.7016
6747.13 38.0808
6748.11 51.0518
6749.09 69.0582
6750.07 94.1982
6751.05 129.095
6753.16 246.131
6755.27 365.086
6756.33 373.109
6757.38 342.691
6759.49 246.375
6761.96 162.382
6764.44 114.332
6766.91 86.1836
6769.38 68.5374
6771.85 56.7455
6774.32 48.4366
6779.27 37.6672
6784.21 31.0786
6789.16 26.6589
6799.04 21.0874
6808.93 17.6476
6818.82 15.2146
6838.60 11.6526
6858.37 8.56210
6868.26 6.89457
6878.15 5.00342
6888.04 2.82922
6892.98 1.70479
6897.92 0.782002
6899.16 0.642006
6900.40 0.569746
6901.63 0.591502
6902.87 0.743704
6904.10 1.07741
6904.72 1.33388
6905.34 1.66507
6906.58 2.61099
6907.81 4.06772
6909.05 6.26227
6910.28 9.53893
6911.52 14.4301
6912.76 21.7749
6913.99 32.9157
6915.23 50.0096
6916.46 76.4442
6917.70 117.060
6919.90 236.059
6922.09 356.494
6924.29 337.753
6926.48 250.059
6928.14 195.331
6929.80 156.071
6931.46 128.310
6933.11 108.354
6936.43 82.4294
6939.75 66.8297
6943.07 56.6311
6946.38 49.5269
6953.02 40.3808
6959.65 34.7986
6966.28 31.0557
6979.55 26.3619
6992.82 23.5313
7006.09 21.6288
7019.35 20.2540
7032.62 19.2082
