Pb-207(n,tot) ENDF/B-VII.1
3062.35 29.8124
3062.48 39.9979
3062.55 48.3376
3062.61 60.4097
3062.68 79.3290
3062.74 110.314
3062.81 164.112
3062.87 258.241
3062.94 406.787
3063.00 505.879
3063.07 406.874
3063.13 258.273
3063.19 168.545
3063.25 116.695
3063.31 85.5005
3063.37 65.8258
3063.49 43.8111
3063.60 32.6129
3063.72 26.1708
3063.84 22.2052
3064.08 17.7486
3064.31 15.4331
3064.55 14.0905
3064.79 13.2377
3065.02 12.6671
3065.50 11.9704
3065.97 11.5786
3066.44 11.3367
3066.91 11.1773
3067.86 10.9861
3068.81 10.8805
3070.70 10.7740
3072.59 10.7240
3074.48 10.6966
3078.26 10.6692
3085.83 10.6493
3093.39 10.6421
3108.53 10.6367
3123.66 10.6344
3184.19 10.6305
3305.24 10.6254
3547.35 10.6160
4031.57 10.5973
5000.00 10.5596
7500.00 10.4599
8750.00 10.4084
9375.00 10.3822
9687.50 10.3691
10000.0 10.3569
10046.2 10.3558
10092.3 10.3562
10115.4 10.3584
10138.5 10.3661
10150.0 10.3774
10161.6 10.4094
10167.4 10.4535
10170.2 10.4971
10173.1 10.5756
10176.0 10.7412
10177.5 10.9024
10178.9 11.1893
10179.6 11.4294
10180.3 11.7838
10181.1 12.3471
10181.8 13.3223
10182.5 15.2333
10182.9 16.9619
10183.2 19.7897
10183.6 24.8670
10183.8 29.0545
10183.9 35.2779
10184.1 45.0171
10184.3 61.2217
10184.5 90.0071
10184.7 142.992
10184.8 222.018
10185.0 274.930
10185.2 222.754
10185.3 143.450
10185.5 99.3587
10185.6 73.5044
10185.7 56.7830
10185.9 45.6321
10186.1 32.0816
10186.4 25.1521
10186.7 20.9162
10186.9 18.3325
10187.5 15.3100
10188.0 13.7203
10188.5 12.7849
10189.1 12.1892
10189.6 11.7869
10190.6 11.2947
10191.7 11.0166
10193.8 10.7308
10195.9 10.5946
10198.1 10.5193
10202.3 10.4435
10206.5 10.4080
10210.8 10.3885
10219.3 10.3691
10236.2 10.3549
10253.2 10.3496
10287.1 10.3450
10321.0 10.3425
10456.7 10.3358
10728.1 10.3240
11270.8 10.3004
11813.5 10.2772
12084.9 10.2672
12152.7 10.2659
12220.5 10.2669
12254.5 10.2703
12288.4 10.2810
12305.3 10.2957
12313.8 10.3100
12322.3 10.3353
12330.8 10.3873
12335.0 10.4373
12339.3 10.5254
12343.5 10.7048
12345.6 10.8754
12347.7 11.1716
12348.8 11.4097
12349.9 11.7577
12350.9 12.2955
12352.0 13.1914
12353.0 14.8488
12353.6 16.2609
12354.1 18.4322
12354.6 21.9971
12355.2 28.3603
12355.7 40.9165
12355.9 51.5284
12356.2 66.9229
12356.6 100.537
12357.0 123.060
12357.4 100.600
12357.8 66.6067
12358.1 50.5592
12358.3 39.7008
12358.9 27.4805
12359.4 21.2335
12359.9 17.8311
12360.5 15.7351
12361.0 14.4071
12362.1 12.8458
12363.2 12.0128
12364.2 11.5190
12365.3 11.2033
12366.4 10.9898
12368.5 10.7288
12370.6 10.5819
12374.9 10.4321
12379.2 10.3619
12383.5 10.3238
12392.0 10.2863
12409.2 10.2605
12426.3 10.2518
12460.5 10.2457
12494.7 10.2431
12631.7 10.2369
12905.5 10.2252
13453.2 10.2008
14548.7 10.1529
15644.1 10.1240
16191.8 10.1936
16328.7 10.2825
16465.7 10.5332
16534.1 10.8646
16568.4 11.1787
16602.6 11.7183
16636.8 12.7615
16653.9 13.6916
16671.0 15.1881
16688.2 17.8134
16705.3 22.9918
16713.8 27.6434
16722.4 35.0559
16731.0 47.4616
16739.5 68.6159
16748.8 103.665
16758.0 127.483
16767.3 104.459
16776.5 69.1110
16782.8 52.2422
16789.1 40.8513
16795.4 33.1790
16801.7 27.9079
16814.3 21.4636
16826.9 17.8985
16839.5 15.7466
16852.1 14.3593
16877.2 12.7456
16902.4 11.8823
16927.6 11.3689
16978.0 10.8152
17028.3 10.5386
17078.7 10.3807
17179.4 10.2152
17380.9 10.0857
17582.4 10.0321
18388.3 9.94473
20000.0 9.83513
24691.0 9.47328
27036.4 9.23361
28209.2 9.09389
28795.6 9.03167
28942.1 9.02819
29088.7 9.05428
29162.0 9.10664
29198.7 9.16242
29235.3 9.26550
29272.0 9.48204
29290.3 9.69038
29308.6 10.0529
29327.0 10.7676
29336.1 11.4172
29345.3 12.4857
29354.4 14.4206
29359.0 16.0309
29363.6 18.4471
29368.2 22.2794
29372.8 28.7833
29377.3 40.6872
29381.9 63.5635
29386.0 96.5051
29390.0 119.515
29394.1 98.2791
29398.1 64.8409
29402.2 43.1504
29406.2 31.0684
29410.3 24.1298
29414.3 19.9041
29418.4 17.1797
29422.4 15.3353
29430.5 13.0865
29438.6 11.8269
29446.7 11.0563
29462.9 10.2028
29479.1 9.76651
29495.3 9.51439
29527.7 9.24854
29560.1 9.11761
29592.6 9.04258
29657.4 8.96170
29722.2 8.91839
29787.0 8.89005
29916.6 8.85122
30435.2 8.74572
31472.2 8.54024
33546.4 8.00410
34583.4 7.63594
35620.5 7.16226
36139.0 6.87264
36657.5 6.54396
36916.8 6.37197
37176.1 6.22338
37305.7 6.19471
37370.5 6.21713
37435.3 6.29814
37500.2 6.51560
37532.6 6.73950
37565.0 7.13095
37597.4 7.87630
37613.6 8.51775
37629.8 9.50418
37646.0 11.1176
37662.2 13.9647
37678.4 19.4770
37686.5 24.1617
37694.6 30.9290
37707.3 46.1418
37720.0 57.0092
37732.7 47.3159
37745.4 31.6576
37756.7 22.3335
37768.1 16.7851
37779.4 13.4359
37790.8 11.3198
37813.4 8.94592
37836.1 7.73122
37858.8 7.02863
37881.5 6.58383
37926.8 6.06443
37972.2 5.77207
38017.5 5.58044
38108.2 5.32717
38289.6 4.99205
38471.1 4.71266
38833.9 4.16355
39196.7 3.59815
39559.5 3.08406
39922.4 2.88840
40103.8 3.13860
40285.2 3.90941
40466.6 5.64938
40648.0 9.14436
40801.0 14.3137
40954.0 22.2042
41260.0 42.5375
41413.0 48.8743
41566.0 50.0943
41872.0 43.9081
42126.0 37.5062
42380.0 32.4041
42634.0 28.6068
42888.0 25.7807
43396.0 21.9751
43904.0 19.5912
44412.0 17.9811
44920.0 16.8284
45936.0 15.2959
46952.0 14.3260
47968.0 13.6567
50000.0 12.7896
52294.7 12.1907
54589.3 11.7900
59178.6 11.2726
63767.9 10.9384
66062.5 10.8084
67209.8 10.7507
67783.5 10.7253
68070.3 10.7182
68142.0 10.7203
68213.7 10.7308
68249.6 10.7466
68285.5 10.7899
68303.4 10.8465
68312.3 10.9003
68321.3 10.9937
68330.3 11.1792
68334.8 11.3500
68339.2 11.6365
68343.7 12.1734
68346.0 12.6380
68348.2 13.3648
68350.4 14.5899
68352.7 16.8712
68353.8 18.8031
68354.9 21.7117
68356.0 26.2424
68357.2 33.3845
68360.0 57.8311
68361.4 49.6801
68362.9 35.1676
68364.0 27.0834
68365.1 22.0446
68366.3 18.8427
68367.4 16.7773
68369.7 14.3880
68371.9 13.1482
68374.2 12.4272
68376.5 11.9763
68381.0 11.4694
68385.5 11.2067
68390.1 11.0548
68399.1 10.8955
68417.3 10.7761
68435.4 10.7335
68471.7 10.7030
68507.9 10.6922
68653.0 10.6786
68943.1 10.6653
69523.4 10.6407
70683.9 10.5940
71844.4 10.5573
72424.7 10.5629
72714.8 10.6322
72787.4 10.6981
72859.9 10.8621
72896.2 11.0580
72932.4 11.5099
72950.6 12.0031
72968.7 13.0013
72977.8 13.9314
72986.8 15.4806
72995.9 18.2679
73005.0 23.5487
73021.0 37.4045
73029.0 32.8084
73037.0 24.3385
73045.8 18.3885
73054.6 15.2948
73063.4 13.6262
73072.2 12.6589
73089.8 11.6655
73107.4 11.2038
73142.5 10.8103
73177.7 10.6557
73248.1 10.5402
73318.4 10.4998
73599.8 10.4602
74162.5 10.4389
75287.9 10.4024
77538.8 10.3306
79789.6 10.2690
80915.1 10.2567
81196.4 10.2652
81477.8 10.2959
81618.5 10.3370
81688.8 10.3746
81759.2 10.4368
81829.5 10.5501
81864.7 10.6453
81899.8 10.7901
81935.0 11.0256
81970.2 11.4422
82005.3 12.2626
82022.9 12.9778
82040.5 14.0413
82091.0 18.1461
82103.6 17.8821
82116.3 16.8335
82141.5 14.3155
82167.3 12.6291
82193.1 11.7134
82218.9 11.2046
82244.7 10.9038
82296.3 10.5906
82347.9 10.4443
82399.5 10.3672
82451.1 10.3239
82554.3 10.2879
82657.5 10.2947
82709.1 10.3173
82760.7 10.3643
82812.3 10.4653
82838.1 10.5616
82863.9 10.7264
82889.7 11.0431
82902.6 11.3240
82915.5 11.7752
82928.4 12.5664
82941.3 14.1364
82947.8 15.5602
82954.2 17.8611
82960.7 21.8065
82967.1 28.8272
82980.0 49.3620
82983.2 48.0817
82986.5 42.9859
82992.9 30.7516
82997.5 24.4615
83002.2 20.3278
83006.8 17.6213
83011.4 15.8066
83020.7 13.6546
83030.0 12.5045
83039.2 11.8271
83048.5 11.3990
83067.0 10.9116
83085.6 10.6574
83104.1 10.5092
83141.1 10.3532
83178.2 10.2776
83215.3 10.2356
83289.4 10.1929
83363.5 10.1725
83437.6 10.1610
83585.8 10.1485
83882.3 10.1364
84178.7 10.1287
85364.6 10.1072
86550.4 10.0982
87143.3 10.1053
87439.8 10.1200
87588.0 10.1490
87625.1 10.1720
87662.1 10.2286
87680.7 10.2992
87699.2 10.4768
87708.5 10.6943
87713.1 10.8902
87717.7 11.2111
87722.3 11.7917
87724.7 12.2772
87727.0 13.0058
87729.3 14.1762
87731.6 16.1840
87733.9 19.9783
87735.1 23.1371
87736.2 27.6047
87740.0 47.1135
87741.0 45.9583
87741.9 41.1725
87743.8 29.6388
87746.0 20.9350
87748.3 16.5947
87750.5 14.3250
87752.7 13.0337
87755.0 12.2418
87757.2 11.7257
87761.7 11.1211
87766.2 10.7968
87770.7 10.6043
87779.6 10.3985
87797.5 10.2413
87815.4 10.1852
87851.2 10.1471
87887.1 10.1361
88030.4 10.1361
88316.9 10.1658
88603.5 10.2168
88890.1 10.3062
89176.7 10.4794
89320.0 10.6331
89463.3 10.8792
89606.5 11.3095
89678.2 11.6562
89749.8 12.1615
89821.5 12.9353
89893.1 14.1914
89964.8 16.3668
90036.4 20.3057
90173.0 31.5315
90207.2 30.8807
90241.3 28.0488
90309.6 21.1448
90372.4 16.8583
90435.1 14.3857
90497.9 12.9445
90560.6 12.0626
90686.1 11.1112
90811.6 10.6477
90937.1 10.3919
91062.6 10.2372
91313.5 10.0686
91564.5 9.98346
91815.5 9.93389
92317.5 9.87892
92819.4 9.84743
93321.4 9.82480
94325.3 9.78912
96333.2 9.73277
97337.1 9.75084
97839.0 9.93382
97964.5 10.1127
98090.0 10.5506
98152.8 11.0497
98215.5 12.1031
98246.9 13.1235
98278.3 14.8928
98309.6 18.2532
98325.3 21.0753
98341.0 25.1371
98391.0 42.7957
98403.5 41.9538
98416.0 37.7598
98441.0 27.3447
98465.4 20.4817
98489.7 16.5987
98514.1 14.3669
98538.4 13.0112
98587.2 11.5527
98635.9 10.8393
98733.3 10.1984
98830.8 9.92779
99025.6 9.70236
99220.5 9.60425
100000 9.40581
100441 9.27105
100882 9.02812
101102 8.79897
101212 8.62261
101322 8.36834
101433 7.96988
101488 7.67250
101543 7.25958
101598 6.65154
101625 6.22802
101653 5.68544
101681 4.97249
101708 4.04690
101736 2.98620
101749 2.63471
101763 2.90889
101772 3.94123
101782 6.16687
101800 14.6039
101819 21.1767
101837 21.5717
101850 20.4690
101862 19.2494
101875 18.1393
101887 17.2052
101912 15.7712
101937 14.7630
101963 14.0298
101988 13.4777
102038 12.7092
102088 12.2016
102138 11.8445
102238 11.3772
102339 11.0890
102439 10.8974
102640 10.6744
102840 10.5871
103041 10.6396
103141 10.7609
103241 11.0246
103292 11.2595
103342 11.6182
103392 12.1825
103442 13.0759
103570 16.3724
103602 16.2164
103634 15.4060
103698 13.3760
103763 12.0020
103828 11.2485
103893 10.8247
103958 10.5700
104088 10.2954
104218 10.1572
104478 10.0229
104738 9.95628
105258 9.88545
105778 9.84489
107857 9.77459
109937 9.79335
110977 9.86771
111237 9.90644
111497 9.97196
111627 10.0334
111757 10.1631
111822 10.3094
111854 10.4384
111887 10.6487
111919 11.0313
111936 11.3558
111952 11.8495
111968 12.6640
111984 14.1122
112001 16.9982
112009 19.5423
112017 23.3680
112040 38.9853
112046 38.4375
112052 34.8779
112063 25.7486
112074 20.0859
112084 16.7106
112094 14.6905
112104 13.4281
112125 12.0353
112146 11.3405
112166 10.9509
112187 10.7135
112228 10.4557
112269 10.3306
112310 10.2643
112393 10.2090
112558 10.2089
112722 10.2600
113052 10.4395
113382 10.7327
113711 11.2169
114041 12.0771
114370 13.7704
114535 15.2474
114700 17.4527
115170 26.4115
115288 26.0933
115405 23.9648
115640 18.4547
115826 15.3475
116012 13.4107
116199 12.2084
116385 11.4384
116757 10.5692
117129 10.1265
117502 9.87421
117874 9.71758
118618 9.54088
119363 9.44727
120107 9.39043
121597 9.32696
123086 9.30318
123830 9.30929
124575 9.33921
125319 9.42216
125692 9.50766
126064 9.65641
126436 9.93657
126622 10.1747
126809 10.5368
126995 11.1218
127181 12.1507
127274 12.9915
127367 14.2586
127460 16.4192
127507 18.2528
127553 21.3008
127607 28.6914
127670 44.1456
127702 41.7053
127733 34.5287
127775 28.9882
127817 27.0065
127900 26.1306
128074 22.9626
128247 17.8716
128367 15.3004
128486 13.5583
128606 12.3887
128725 11.5865
128964 10.6013
129204 10.0383
129443 9.66852
129682 9.38515
129801 9.26074
129861 9.20711
129921 9.17107
129981 9.18517
130011 9.23922
130041 9.36354
130070 9.63040
130100 10.2094
130130 11.5310
130160 14.6521
130185 19.6453
130210 23.9827
130235 22.4411
130260 18.6466
130289 15.4839
130318 13.6546
130348 12.5626
130377 11.8656
130435 11.0540
130494 10.6074
130552 10.3278
130610 10.1363
130727 9.88927
130961 9.62256
131194 9.46726
131661 9.24015
131895 9.12555
132012 9.19917
132041 9.35075
132070 9.74438
132099 10.8924
132114 12.2510
132128 14.7968
132144 19.6156
132160 23.8509
132176 22.2547
132192 18.3374
132204 16.0799
132215 14.5160
132239 12.6609
132262 11.6763
132286 11.0997
132332 10.4748
132379 10.1537
132567 9.67670
132942 9.43526
133692 9.29406
134443 9.25564
134630 9.26863
134818 9.31693
134912 9.37808
135006 9.51242
135052 9.64569
135099 9.88221
135146 10.3482
135170 10.7544
135193 11.3623
135260 13.9419
135277 13.9038
135294 13.3372
135327 11.7797
135363 10.6508
135399 10.0590
135435 9.74002
135471 9.55556
135543 9.36657
135615 9.27858
135759 9.20342
135903 9.17537
136047 9.16749
136191 9.18124
136263 9.20766
136299 9.23382
136335 9.27934
136371 9.36851
136389 9.44948
136407 9.58354
136425 9.83126
136434 10.0436
136443 10.3739
136452 10.9290
136461 11.9646
136466 12.8480
136470 14.1939
136475 16.3354
136479 19.8365
136490 32.6727
136493 32.4607
136495 29.6761
136501 21.9900
136507 16.1885
136513 13.2811
136519 11.7695
136525 10.9277
136531 10.4057
136537 10.0689
136549 9.68207
136561 9.47620
136574 9.35693
136598 9.23177
136646 9.13942
136695 9.10777
136792 9.08633
136889 9.07906
137277 9.06986
138053 9.07396
138442 9.10044
138830 9.19103
139024 9.31495
139218 9.62432
139315 9.97866
139412 10.7206
139461 11.4290
139509 12.6344
139558 14.8560
139606 19.2316
139690 32.1868
139711 32.0659
139732 29.3979
139774 22.0694
139818 16.8401
139861 13.9693
139905 12.3624
139948 11.4055
140036 10.3875
140123 9.89434
140297 9.45067
140471 9.26183
140820 9.10334
141168 9.03599
142563 8.93755
143260 8.91153
143957 8.89155
144305 8.88718
144654 8.90004
144828 8.93084
144915 8.96473
145003 9.02719
145090 9.15382
145133 9.26839
145177 9.45176
145220 9.76755
145264 10.3604
145286 10.8639
145308 11.6188
145329 12.7863
145351 14.6059
145410 22.1676
145425 22.1465
145440 20.7105
145469 16.6630
145490 14.4212
145512 12.9075
145533 11.8998
145555 11.2147
145597 10.3876
145640 9.93332
145683 9.65885
145726 9.48040
145811 9.26940
145897 9.15262
145983 9.08036
146154 8.99727
146325 8.95115
146496 8.92147
146838 8.88374
147180 8.85806
147523 8.83611
147865 8.81340
148036 8.81323
148079 8.83016
148122 8.89215
148143 8.98119
148165 9.20684
148175 9.46079
148186 9.96801
148191 10.4270
148197 11.1362
148202 12.2951
148207 14.2317
148220 21.6644
148223 21.6575
148226 20.2792
148233 16.4154
148240 13.4332
148247 11.8223
148254 10.9037
148261 10.3589
148268 10.0037
148275 9.76599
148289 9.47059
148303 9.30148
148317 9.19488
148346 9.07149
148402 8.96233
148458 8.91391
148571 8.86851
148684 8.84497
148909 8.81179
149022 8.79239
149078 8.79795
149093 8.82274
149107 8.90773
149114 9.02610
149121 9.30787
149124 9.60704
149128 10.1649
149131 11.3163
149133 12.3871
149135 13.9239
149140 21.2268
149141 21.1647
149143 19.8017
149145 16.1590
149148 13.7972
149150 12.3195
149154 10.8148
149159 10.1170
149163 9.74229
149172 9.37200
149181 9.19887
149200 9.04163
149218 8.97224
149254 8.90973
149290 8.88116
149362 8.85375
149434 8.83973
149579 8.82397
149723 8.81410
150300 8.78955
151455 8.75587
152610 8.72676
153187 8.71367
153476 8.71112
153621 8.72507
153657 8.74161
153693 8.78783
153711 8.84887
153729 9.00383
153738 9.19034
153747 9.61428
153751 10.0606
153756 10.9137
153758 11.6764
153760 12.8058
153763 14.7238
153765 17.7891
153770 29.4837
153771 29.5125
153773 27.1750
153775 20.5080
153777 16.8627
153779 14.4677
153781 12.9144
153783 11.9276
153786 10.7179
153790 10.0689
153798 9.44185
153805 9.16242
153820 8.92688
153835 8.83400
153864 8.76123
153894 8.73368
154013 8.70357
154250 8.69155
154487 8.68682
154724 8.68622
154961 8.69481
155080 8.70779
155199 8.73504
155317 8.79638
155377 8.85617
155436 8.95833
155495 9.14848
155554 9.54941
155584 9.93069
155614 10.5679
155643 11.7143
155673 13.8706
155730 21.0273
155744 21.0624
155759 19.7270
155787 15.9067
155816 13.1561
155845 11.6034
155874 10.7130
155903 10.1723
155932 9.82124
155962 9.58228
156020 9.28790
156078 9.11937
156136 9.01373
156252 8.89221
156368 8.82667
156485 8.78767
156601 8.76900
156659 8.78886
156688 8.88667
156696 8.97806
156703 9.19667
156706 9.45399
156710 9.98832
156714 11.4188
156715 13.1761
156717 17.0886
156720 27.5904
156721 27.5182
156721 25.2497
156723 19.3105
156724 15.8643
156725 13.6018
156727 11.3599
156729 10.3023
156731 9.78201
156736 9.28106
156740 9.06850
156748 8.89078
156757 8.82138
156791 8.74704
156859 8.72149
156995 8.70444
157267 8.68453
157539 8.67090
157811 8.66114
158083 8.65560
158355 8.65979
158491 8.67381
158559 8.68967
158627 8.71957
158695 8.78257
158729 8.84260
158763 8.94526
158797 9.14090
158814 9.31190
158831 9.58112
158848 10.0376
158865 10.8927
158873 11.6207
158882 12.7237
158890 14.4612
158899 17.2641
158920 28.4604
158925 28.5277
158931 26.3322
158941 19.9870
158951 15.9517
158960 13.5406
158969 12.0710
158978 11.1579
158997 10.1368
159015 9.62183
159034 9.32914
159052 9.14766
159089 8.94443
159126 8.83855
159163 8.77642
159237 8.70966
159311 8.67572
159385 8.65568
159533 8.63309
159829 8.61146
160124 8.59899
160716 8.58106
161307 8.56603
163673 8.51242
166039 8.46512
167222 8.46705
167518 8.49125
167814 8.56830
167962 8.66960
168109 8.90833
168183 9.16258
168257 9.64469
168331 10.6844
168368 11.6722
168405 13.2550
168500 19.8721
168524 19.9895
168548 18.8071
168595 15.2398
168633 13.0640
168672 11.6717
168710 10.7905
168748 10.2166
168825 9.55045
168901 9.20018
169054 8.86380
169207 8.71367
169513 8.58967
169820 8.55228
170126 8.56634
170432 8.66998
170585 8.81585
170738 9.16451
170815 9.54105
170891 10.2716
170929 10.9162
170968 11.9227
171006 13.5829
171044 16.4046
171130 27.1691
171152 27.3779
171173 25.3692
171216 19.3068
171246 16.0504
171276 13.8687
171337 11.4644
171397 10.3152
171458 9.69693
171578 9.09630
171699 8.82547
171941 8.59230
172182 8.49422
173149 8.36660
175082 8.28130
177014 8.21540
177498 8.20128
177981 8.19661
178222 8.20843
178343 8.22516
178464 8.25871
178585 8.33030
178645 8.39709
178706 8.50707
178766 8.70305
178826 9.09450
178857 9.44885
178887 10.0185
178917 10.9884
178947 12.7064
179010 18.9690
179026 19.1528
179042 18.0922
179073 14.7842
179101 12.6387
179130 11.4602
179158 10.9749
179186 11.1330
179230 12.6178
179252 12.1142
179274 10.7555
179300 9.67077
179326 9.13003
179353 8.83884
179379 8.66352
179431 8.46572
179484 8.35686
179588 8.23818
179693 8.17208
179903 8.09323
180113 8.03851
180322 7.99073
180532 7.95077
180637 7.94453
180742 7.97942
180794 8.04640
180846 8.22269
180873 8.42060
180899 8.81545
180912 9.17142
180925 9.74063
180938 10.7013
180951 12.3860
180980 18.7901
180987 19.0062
180995 18.0580
181009 15.0976
181025 12.8505
181040 11.7315
181056 11.2769
181071 11.2495
181102 12.2909
181133 15.4700
181180 25.3988
181204 23.7696
181227 18.0619
181257 13.1168
181287 10.6591
181317 9.33235
181346 8.51003
181376 7.93396
181406 7.54726
181421 7.47564
181436 7.60143
181451 8.18594
181466 9.84555
181485 13.8810
181490 14.2447
181502 12.5497
181514 11.1041
181520 11.3350
181537 13.2428
181555 13.7180
181571 13.2118
181588 12.5581
181604 11.9808
181620 11.5127
181653 10.8267
181686 10.3678
181719 10.0427
181751 9.80355
181817 9.47797
181882 9.27537
181948 9.15928
182013 9.17726
182046 9.37694
182063 9.67596
182071 9.95670
182079 10.3953
182100 12.3116
182105 12.3605
182111 11.9749
182121 10.7706
182129 10.0839
182137 9.65475
182153 9.20895
182170 9.00736
182186 8.90046
182218 8.79053
182250 8.73276
182378 8.61982
182507 8.55500
182636 8.50713
182893 8.43808
183150 8.38958
183664 8.32437
184178 8.28181
184692 8.25291
185207 8.23821
185464 8.24158
185721 8.26678
185849 8.30242
185978 8.38413
186042 8.46746
186107 8.61887
186171 8.92803
186203 9.20841
186235 9.64589
186320 11.5815
186341 11.6453
186363 11.2828
186405 10.1232
186446 9.31965
186488 8.87477
186529 8.62665
186571 8.48010
186653 8.32609
186736 8.25246
186902 8.18625
187067 8.15687
187398 8.12825
187729 8.11153
189053 8.06595
191700 7.99012
194348 7.91795
195672 7.88318
196334 7.86856
196665 7.86807
196830 7.88563
196913 7.94017
196954 8.06961
196975 8.30137
196985 8.58897
196996 9.22580
197010 11.0209
197014 11.0934
197017 10.7495
197024 9.64722
197034 8.69211
197044 8.28789
197063 8.00424
197101 7.87887
197178 7.84050
197332 7.83029
197641 7.82314
198257 7.80977
198873 7.80242
199027 7.80581
199181 7.81939
199258 7.83774
199335 7.88158
199374 7.92981
199412 8.02775
199431 8.11973
199451 8.27397
199470 8.55994
199489 9.13377
199520 10.9327
199528 11.0131
199536 10.6868
199551 9.59239
199565 8.87005
199579 8.46017
199593 8.22481
199607 8.08489
199635 7.93702
199663 7.86712
199719 7.80656
199776 7.78223
199888 7.76290
200000 7.75479
200489 7.73987
200733 7.73960
200855 7.75677
200916 7.81450
200947 7.95401
200962 8.19520
200970 8.47467
200977 9.03637
200990 10.8308
200993 10.9091
200996 10.6010
201003 9.56343
201009 8.80754
201015 8.39505
201028 8.03611
201054 7.83130
201105 7.75046
201206 7.72368
201410 7.71210
201818 7.69975
202633 7.67766
204262 7.63900
205892 7.62929
206707 7.67722
207115 7.78308
207217 7.84973
207318 7.97095
207420 8.23973
207471 8.51717
207522 9.01772
207620 10.8014
207645 10.9030
207669 10.6148
207718 9.59993
207765 8.89307
207812 8.50233
207905 8.17392
207999 8.07612
208092 8.06349
208279 8.15703
208467 8.37610
208654 8.77898
208841 9.55109
208934 10.2121
209028 11.2112
209122 12.7743
209215 15.2341
209450 23.0300
209568 19.9898
209685 15.1709
209788 12.3569
209892 10.6883
209995 9.69035
210098 9.08053
210305 8.57982
210408 8.93630
210460 9.91222
210486 11.2024
210512 14.0721
210550 22.8795
210560 23.3648
210569 21.9305
210588 16.9556
210606 13.4472
210624 11.4275
210661 9.53443
210697 8.74929
210733 8.35233
210877 7.78006
211021 7.58425
211165 7.46934
211310 7.38320
211454 7.31429
211526 7.29646
211598 7.33592
211634 7.43647
211652 7.54422
211670 7.73371
211688 8.08708
211706 8.78906
211724 10.3285
211733 11.7577
211742 13.9453
211756 18.9787
211763 21.3532
211770 22.3867
211798 15.6454
211811 13.0477
211824 11.4450
211836 10.4357
211849 9.77406
211875 8.98053
211901 8.54433
211927 8.27423
211952 8.09442
212004 7.87139
212055 7.73975
212107 7.65283
212210 7.54387
212313 7.47664
212416 7.42955
212622 7.36491
213034 7.28453
213446 7.22903
215094 7.06985
216741 6.93271
217565 6.88691
217977 6.94277
218183 7.17807
218286 7.69104
218338 8.42639
218364 9.14024
218389 10.3284
218450 15.4367
218465 15.7608
218480 14.9561
218511 12.0527
218536 10.1762
218562 9.03146
218613 7.91008
218716 7.19290
218920 6.87656
219330 6.78128
219535 6.81014
219740 6.94051
219842 7.11120
219944 7.48941
219996 7.86282
220047 8.51610
220098 9.76794
220124 10.8323
220149 12.3910
220230 20.8430
220250 21.3903
220271 20.1118
220311 15.4012
220340 12.7386
220368 10.9467
220397 9.76968
220425 8.98186
220482 8.05022
220539 7.55058
220653 7.06282
220767 6.83780
220995 6.63056
221223 6.52874
222134 6.32329
223046 6.17815
223502 6.14239
223730 6.26255
223844 6.70933
223901 7.62964
223929 8.83480
223958 11.5350
224000 20.1004
224011 20.6727
224021 19.4631
224043 15.0061
224060 12.1444
224077 10.3096
224111 8.40038
224146 7.53177
224180 7.07454
224252 6.61766
224323 6.41165
224466 6.22681
