Sn-114(n,tot) ENDF/B-VII.1
270.932 2.18783
271.233 2.53854
271.535 2.97525
271.837 3.51984
272.441 5.05936
273.044 7.53324
273.648 11.6591
274.252 18.9301
274.554 24.6835
274.855 32.8261
275.157 44.7419
275.459 62.9149
275.761 92.1953
276.063 142.973
276.365 240.679
276.516 326.142
276.666 459.950
276.817 683.549
276.968 1089.54
277.044 1422.27
277.119 1904.27
277.195 2618.36
277.270 3671.77
277.385 6008.52
277.500 7678.57
277.615 6279.03
277.730 4011.44
277.800 3015.84
277.869 2305.72
278.008 1439.31
278.147 974.258
278.286 702.742
278.425 532.125
278.563 418.351
278.841 280.999
279.119 204.223
279.397 156.862
279.952 103.494
280.508 75.3836
281.063 58.5923
281.619 47.6609
282.174 40.0882
283.285 30.4475
284.396 24.6807
285.507 20.9010
286.618 18.2589
288.841 14.8452
291.063 12.7594
293.285 11.3648
295.507 10.3717
299.951 9.05840
304.395 8.23319
308.839 7.66844
313.283 7.25830
322.172 6.70300
331.060 6.34447
339.949 6.09349
348.837 5.90754
366.614 5.64906
384.390 5.47616
393.279 5.40917
402.167 5.35219
406.611 5.32804
408.833 5.31784
411.055 5.31017
412.166 5.30812
413.277 5.30831
414.388 5.31262
415.499 5.32551
416.055 5.33845
416.611 5.35983
417.166 5.39688
417.722 5.46659
417.999 5.52612
418.277 5.61739
418.555 5.76710
418.833 6.03677
418.971 6.26077
419.110 6.59752
419.249 7.13713
419.388 8.08029
419.527 9.95791
419.596 11.6848
419.666 14.5528
419.735 19.8394
419.770 24.3051
419.805 31.1100
419.839 42.1308
419.874 61.3892
419.909 98.1427
419.926 129.022
419.944 172.734
419.972 273.450
420.000 340.299
420.028 273.103
420.057 172.775
420.076 124.311
420.096 91.9864
420.115 70.3116
420.135 55.4468
420.174 37.3127
420.213 27.3382
420.252 21.3153
420.291 17.4420
420.369 12.9366
420.447 10.5234
420.525 9.08758
420.603 8.16572
420.681 7.53991
420.837 6.76752
420.993 6.32804
421.150 6.05403
421.306 5.87189
421.618 5.65193
421.930 5.52894
422.243 5.45300
422.555 5.40262
423.179 5.34144
423.804 5.30647
424.429 5.28405
425.053 5.26840
426.302 5.24753
427.551 5.23354
430.050 5.21401
432.548 5.19914
435.046 5.18627
440.042 5.16333
450.035 5.12255
460.028 5.08534
480.014 5.01692
500.000 4.95238
541.458 4.81319
562.186 4.72940
582.915 4.62206
593.279 4.55264
603.644 4.46564
614.008 4.35081
624.373 4.18847
629.555 4.07772
634.737 3.93536
639.919 3.74470
645.101 3.47522
647.692 3.29386
650.284 3.06569
652.875 2.77149
655.466 2.38359
656.761 2.14471
658.057 1.87461
659.352 1.58723
660.648 1.34890
661.296 1.31574
661.620 1.35051
661.944 1.44304
662.267 1.62305
662.429 1.75967
662.591 1.93765
662.753 2.16787
662.915 2.46389
663.077 2.84407
663.239 3.33267
663.401 3.96293
663.563 4.77908
663.725 5.84507
663.887 7.24920
664.049 9.12398
664.211 11.6628
664.373 15.1688
664.535 20.1260
664.697 27.3501
664.858 38.2641
665.020 55.5855
665.182 84.8381
665.344 138.761
665.425 183.787
665.506 250.855
665.587 355.693
665.668 528.024
665.749 827.739
665.830 1361.46
665.915 2257.69
666.000 2923.59
666.085 2422.02
666.170 1567.05
666.262 963.579
666.354 632.176
666.446 443.670
666.538 329.022
666.630 254.797
666.722 204.161
666.906 141.533
667.090 105.599
667.274 82.9998
667.642 56.9873
668.010 42.9582
668.378 34.4220
668.746 28.7780
669.113 24.8155
669.849 19.6879
670.585 16.5615
671.321 14.4797
672.057 13.0053
673.529 11.0734
675.000 9.88623
675.736 9.46816
676.472 9.17136
676.840 9.11005
677.024 9.13310
677.208 9.23674
677.392 9.52698
677.484 9.83220
677.576 10.3768
677.668 11.4494
677.714 12.4059
677.760 13.9337
677.806 16.5677
677.852 21.6057
677.875 25.9705
677.898 32.6697
677.921 43.3250
677.944 60.3207
677.972 91.5044
678.000 112.196
678.028 91.3726
678.057 60.2887
678.075 45.7750
678.094 35.8871
678.132 24.5275
678.169 18.7744
678.207 15.5660
678.244 13.6078
678.282 12.3372
678.357 10.8396
678.432 10.0238
678.507 9.52737
678.657 8.97011
678.807 8.66950
678.958 8.48007
679.258 8.24493
679.558 8.09236
679.859 7.97597
680.459 7.79356
681.661 7.51696
682.862 7.29843
685.265 6.95969
687.667 6.70510
692.473 6.34497
697.278 6.10130
702.084 5.92474
706.889 5.79040
716.500 5.59808
726.111 5.46539
735.722 5.36717
740.527 5.32727
745.333 5.29380
747.735 5.28151
748.937 5.27810
750.138 5.27894
751.340 5.29016
751.940 5.30534
752.541 5.33619
752.841 5.36346
753.142 5.40599
753.442 5.47664
753.742 5.60514
753.892 5.71249
754.043 5.87451
754.193 6.13519
754.343 6.59309
754.418 6.96467
754.493 7.51091
754.568 8.36024
754.643 9.78110
754.718 12.4282
754.756 14.6972
754.793 18.1877
754.831 23.9545
754.869 34.2602
754.906 54.6775
754.925 72.4610
754.944 98.4019
754.972 154.426
755.000 191.608
755.028 154.229
755.057 98.4193
755.084 63.4750
755.111 43.5253
755.138 31.8514
755.166 24.6389
755.193 19.9378
755.220 16.7280
755.275 12.7784
755.330 10.5472
755.384 9.17035
755.493 7.63610
755.602 6.84609
755.712 6.38787
755.821 6.09828
755.930 5.90398
756.148 5.66708
756.366 5.53347
756.585 5.45056
756.803 5.39540
757.240 5.32839
757.676 5.29023
758.550 5.24922
759.423 5.22733
760.296 5.21312
762.042 5.19410
765.535 5.16859
769.028 5.14824
776.014 5.11268
783.000 5.08056
789.986 5.05073
796.972 5.02327
800.465 5.01128
803.958 5.00343
805.704 5.00500
806.577 5.01005
807.451 5.02214
808.324 5.05187
808.761 5.08307
809.197 5.14100
809.415 5.19006
809.634 5.26488
809.852 5.38680
810.070 5.60472
810.180 5.78439
810.289 6.05229
810.398 6.47777
810.507 7.21101
810.616 8.63948
810.671 9.92159
810.725 11.9957
810.780 15.6740
810.807 18.6643
810.834 23.0452
810.862 29.7682
810.889 40.6533
810.916 59.2603
810.944 91.7006
810.972 143.858
811.000 178.480
811.028 143.690
811.057 91.7360
811.089 54.6599
811.122 35.6599
811.155 25.4185
811.187 19.4452
811.220 15.7080
811.253 13.2320
811.318 10.2792
811.383 8.65633
811.449 7.67442
811.580 6.59982
811.710 6.05582
811.841 5.74355
811.972 5.54765
812.103 5.41687
812.364 5.25821
812.626 5.16913
812.887 5.11398
813.149 5.07733
813.672 5.03277
814.195 5.00729
815.241 4.97960
816.287 4.96445
817.333 4.95431
819.425 4.94008
823.609 4.91936
827.792 4.90138
836.160 4.86687
844.528 4.83193
861.264 4.75678
878.000 4.66906
894.736 4.55955
911.472 4.41195
919.840 4.31460
928.208 4.19271
932.392 4.11931
936.576 4.03572
938.668 3.99039
940.760 3.94570
941.806 3.92806
942.852 3.92727
943.375 3.95067
943.636 3.98071
943.898 4.04047
944.159 4.17213
944.290 4.30189
944.421 4.53074
944.551 4.98783
944.617 5.40721
944.682 6.10064
944.748 7.36861
944.780 8.43191
944.813 10.0319
944.846 12.5969
944.878 16.9970
944.911 25.1637
944.944 41.0369
944.972 63.4160
945.000 78.2676
945.028 63.3354
945.057 41.0405
945.075 30.5858
945.094 23.4793
945.132 15.3242
945.170 11.2228
945.208 8.94200
945.245 7.55417
945.283 6.65675
945.359 5.60570
945.434 5.03935
945.510 4.70090
945.661 4.33270
945.812 4.14614
945.963 4.03779
946.265 3.92060
946.567 3.85895
946.869 3.82007
947.473 3.77016
948.681 3.70553
949.889 3.65198
952.306 3.54564
954.722 3.42880
959.555 3.14191
964.388 2.74733
966.805 2.48986
969.221 2.17709
971.637 1.79629
974.054 1.34628
975.262 1.11122
976.470 0.906308
977.679 0.820500
977.981 0.840621
978.283 0.888862
978.585 0.974527
978.887 1.11015
979.189 1.31317
979.491 1.60764
979.793 2.02820
980.095 2.62444
980.397 3.47072
980.699 4.67911
981.001 6.42745
981.303 9.00323
981.605 12.9009
981.907 19.0060
982.209 29.0399
982.511 46.6226
982.662 60.5730
982.813 80.3902
982.964 109.563
983.115 154.391
983.267 227.073
983.418 352.498
983.569 584.713
983.720 1033.55
983.860 1729.35
984.000 2257.96
984.140 1885.43
984.281 1229.46
984.403 831.186
984.526 584.973
984.649 431.080
984.772 330.884
985.017 214.477
985.263 152.487
985.509 115.598
985.754 91.8178
986.246 63.8163
986.737 48.3904
987.228 38.8763
987.719 32.5271
988.210 28.0395
989.193 22.1924
990.175 18.6027
991.158 16.2013
992.140 14.4941
994.105 12.2447
996.070 10.8401
998.035 9.88480
1000.00 9.19512
1002.87 8.47673
1005.73 7.96761
1011.46 7.29504
1017.20 6.87101
1022.93 6.57912
1028.66 6.36567
1034.39 6.20253
1045.86 5.96887
1057.32 5.80863
1068.78 5.69102
1091.71 5.52766
1114.64 5.41671
1137.57 5.33356
1183.42 5.20791
1229.28 5.09994
1252.21 5.04144
1275.13 4.97078
1298.06 4.87227
1309.53 4.80136
1320.99 4.70157
1326.72 4.63334
1332.45 4.54509
1338.19 4.42553
1343.92 4.25305
1346.78 4.13412
1349.65 3.98055
1352.52 3.77456
1355.38 3.48423
1356.81 3.29007
1358.25 3.04786
1359.68 2.74005
1361.11 2.34491
1361.83 2.11008
1362.55 1.85726
1363.26 1.61428
1363.98 1.48285
1364.34 1.55160
1364.52 1.65806
1364.70 1.84182
1364.88 2.13885
1365.05 2.60486
1365.23 3.32875
1365.41 4.45782
1365.50 5.25254
1365.59 6.24729
1365.68 7.53058
1365.77 9.16475
1365.86 11.3176
1365.95 14.1293
1366.04 17.9478
1366.13 23.1202
1366.22 30.4613
1366.31 40.9516
1366.40 56.8515
1366.49 81.4928
1366.58 122.827
1366.67 195.459
1366.71 254.001
1366.76 336.821
1366.80 455.531
1366.84 620.474
1366.92 1046.38
1367.00 1377.52
1367.08 1159.71
1367.16 762.171
1367.21 551.823
1367.27 412.027
1367.33 317.410
1367.38 251.876
1367.49 170.281
1367.61 124.645
1367.72 96.2033
1367.83 77.5525
1368.06 54.9341
1368.28 42.1961
1368.51 34.2272
1368.73 28.8586
1368.96 25.0382
1369.41 20.0275
1369.86 16.9316
1370.31 14.8521
1370.76 13.3723
1371.66 11.4129
1372.55 10.1878
1373.45 9.35259
1374.35 8.74983
1376.15 7.93894
1377.95 7.42105
1379.75 7.06218
1381.55 6.79911
1385.15 6.43955
1388.75 6.20643
1390.55 6.11943
1392.35 6.04991
1393.25 6.02500
1394.15 6.01878
1394.60 6.03831
1395.05 6.11805
1395.27 6.23515
1395.38 6.35052
1395.50 6.55089
1395.61 6.94984
1395.66 7.30819
1395.72 7.89222
1395.78 8.93306
1395.80 9.78407
1395.83 11.0374
1395.86 12.9740
1395.89 16.1380
1395.92 21.6118
1395.94 31.3357
1395.97 46.3748
1396.00 56.3146
1396.03 45.8066
1396.06 30.8931
1396.09 20.3910
1396.12 14.9341
1396.15 11.9591
1396.19 10.2096
1396.22 9.10832
1396.25 8.37530
1396.31 7.49570
1396.38 7.01036
1396.44 6.71517
1396.57 6.38948
1396.70 6.22266
1396.83 6.12523
1397.08 6.02031
1397.59 5.93217
1398.10 5.89168
1399.13 5.84623
1400.15 5.81522
1402.19 5.76648
1404.24 5.72589
1408.33 5.65855
1412.42 5.60383
1420.60 5.51927
1428.78 5.45635
1445.14 5.36757
1461.50 5.30649
1477.86 5.26067
1494.22 5.22422
1502.40 5.20851
1510.58 5.19441
1518.76 5.18390
1520.81 5.18391
1522.85 5.19001
1523.88 5.20136
1524.90 5.23603
1525.41 5.28483
1525.67 5.33319
1525.92 5.41978
1526.18 5.59992
1526.31 5.77289
1526.43 6.07160
1526.56 6.66632
1526.63 7.20970
1526.69 8.10782
1526.75 9.74460
1526.79 11.1148
1526.82 13.1808
1526.85 16.4774
1526.88 22.1108
1526.91 32.4937
1526.94 51.6426
1526.97 79.1426
1527.00 97.3215
1527.03 78.1136
1527.06 50.8478
1527.09 33.4155
1527.11 23.6055
1527.14 17.9233
1527.17 14.5366
1527.20 12.2421
1527.22 10.7301
1527.28 8.82585
1527.33 7.73336
1527.39 7.07304
1527.50 6.33483
1527.61 5.95164
1527.72 5.73132
1527.94 5.49764
1528.16 5.38339
1528.38 5.31909
1528.83 5.25291
1529.71 5.20320
1530.59 5.18450
1532.36 5.16922
1534.13 5.16213
1541.20 5.14765
1555.34 5.12748
1569.48 5.10937
1583.61 5.09223
1611.89 5.05953
1640.17 5.02754
1696.73 4.96008
1753.28 4.87745
1781.56 4.82442
1809.84 4.75767
1838.12 4.66868
1866.40 4.54094
1880.54 4.45247
1894.68 4.33722
1908.82 4.18015
1922.95 3.95260
1930.02 3.79544
1937.09 3.59251
1944.16 3.32057
1951.23 2.93853
1954.77 2.68409
1958.30 2.36823
1961.84 1.96998
1965.37 1.46605
1967.14 1.17228
1968.91 0.863783
1970.67 0.584798
1971.56 0.493935
1972.44 0.482595
1972.88 0.528329
1973.33 0.627217
1973.77 0.801161
1974.21 1.08216
1974.65 1.51794
1975.09 2.18153
1975.54 3.18791
1975.98 4.72035
1976.42 7.10398
1976.86 10.9066
1977.30 17.2175
1977.74 28.2585
1977.96 36.9746
1978.19 49.2497
1978.41 67.0579
1978.63 93.8282
1978.85 135.804
1979.07 204.869
1979.29 324.099
1979.51 533.236
1979.76 910.265
1980.00 1211.68
1980.25 1030.47
1980.49 683.571
1980.64 520.884
1980.80 404.480
1981.10 260.825
1981.41 182.756
1981.71 136.535
1982.02 107.052
1982.32 87.0881
1982.93 62.4782
1983.54 48.2804
1984.15 39.2675
1985.37 28.7364
1986.59 22.9124
1987.81 19.2858
1989.03 16.8343
1990.25 15.0781
1992.68 12.7459
1995.12 11.2794
1997.56 10.2769
2000.00 9.55096
2000.00 6.63227
2500.00 6.46624
3000.00 6.34927
3500.00 6.26551
4000.00 6.20144
5000.00 6.11099
6000.00 6.05183
7000.00 6.01153
8000.00 5.98358
10000.0 5.95063
12500.0 5.93409
15000.0 5.93211
17000.0 5.93647
20000.0 5.94876
25000.0 5.97712
30000.0 6.00936
35000.0 6.04234
40000.0 6.07467
50000.0 6.13526
60000.0 6.18936
70000.0 6.23698
80000.0 6.27869
99999.9 6.34697
100000 6.35072
150000 6.32437
200000 6.32191
250000 6.32933
300000 6.34120
500000 6.39385
600000 6.40262
700000 6.41033
800000 6.39880
900000 6.37368
1.00000E+06 6.33539
1.10609E+06 6.26840
1.21218E+06 6.20904
1.25000E+06 6.18910
1.31141E+06 6.14352
1.31141E+06 6.14351
1.40571E+06 6.05522
1.50000E+06 5.98490
1.62500E+06 5.85601
1.75000E+06 5.74380
1.86025E+06 5.62438
1.97050E+06 5.51700
2.00000E+06 5.48633
2.08704E+06 5.39256
2.17408E+06 5.30662
2.17408E+06 5.30661
2.20687E+06 5.27324
2.20687E+06 5.27323
2.25903E+06 5.22061
2.29484E+06 5.18485
2.29484E+06 5.18484
2.44345E+06 5.04049
2.47603E+06 5.00983
2.47604E+06 5.00983
2.53697E+06 4.95357
2.59881E+06 4.89800
2.59881E+06 4.89799
2.63745E+06 4.86407
2.63745E+06 4.86407
2.65622E+06 4.84781
2.72316E+06 4.78986
2.79009E+06 4.73657
2.79009E+06 4.73657
2.84003E+06 4.69718
2.88523E+06 4.66255
2.93083E+06 4.62858
2.93980E+06 4.62200
2.93981E+06 4.62199
2.96957E+06 4.60049
3.00000E+06 4.57893
3.05381E+06 4.54188
3.11474E+06 4.50155
3.11474E+06 4.50155
3.17588E+06 4.46282
3.21220E+06 4.44067
3.21663E+06 4.43800
3.21664E+06 4.43800
3.21855E+06 4.43684
3.21855E+06 4.43684
3.23237E+06 4.42859
3.23237E+06 4.42859
3.23621E+06 4.42631
3.25447E+06 4.41557
3.27293E+06 4.40485
3.31837E+06 4.37860
3.36381E+06 4.35339
3.40926E+06 4.32917
3.45470E+06 4.30589
3.50014E+06 4.28351
3.54558E+06 4.26200
3.59102E+06 4.24131
3.63647E+06 4.22141
3.68191E+06 4.20227
3.72735E+06 4.18385
3.77279E+06 4.16612
3.81823E+06 4.14906
3.86368E+06 4.13263
3.90912E+06 4.11682
3.95456E+06 4.10160
4.00000E+06 4.08694
4.06250E+06 4.07096
4.12500E+06 4.05553
4.18750E+06 4.04062
4.25000E+06 4.02621
4.31250E+06 4.01227
4.37500E+06 3.99878
4.43750E+06 3.98572
4.50000E+06 3.97307
4.56250E+06 3.96082
4.62500E+06 3.94895
4.68750E+06 3.93743
4.75000E+06 3.92626
4.81250E+06 3.91542
4.87500E+06 3.90490
4.93750E+06 3.89468
5.00000E+06 3.88475
5.06250E+06 3.88309
5.12500E+06 3.88152
5.18750E+06 3.88005
5.25000E+06 3.87865
5.31250E+06 3.87733
5.37500E+06 3.87608
5.43750E+06 3.87490
5.50000E+06 3.87378
5.56250E+06 3.87272
5.62500E+06 3.87172
5.68750E+06 3.87077
5.75000E+06 3.86986
5.81250E+06 3.86900
5.87500E+06 3.86819
5.93750E+06 3.86741
6.00000E+06 3.86668
6.05654E+06 3.87329
6.11309E+06 3.87995
6.16963E+06 3.88665
6.22617E+06 3.89340
6.30806E+06 3.90263
6.38994E+06 3.91193
6.47183E+06 3.92130
6.55371E+06 3.93073
6.63880E+06 3.94009
6.72389E+06 3.94952
6.81119E+06 3.95893
6.89849E+06 3.96841
7.00000E+06 3.97921
7.11881E+06 4.00243
7.23762E+06 4.02576
7.36047E+06 4.04926
7.48331E+06 4.07285
7.61033E+06 4.09663
7.73734E+06 4.12049
7.86867E+06 4.14456
8.00000E+06 4.16869
8.04596E+06 4.17886
8.09191E+06 4.18904
8.14108E+06 4.19975
8.19025E+06 4.21045
8.23942E+06 4.22115
8.28860E+06 4.23185
8.33777E+06 4.24256
8.38694E+06 4.25326
8.43611E+06 4.26397
8.48528E+06 4.27467
8.52102E+06 4.28233
8.55675E+06 4.28998
8.61216E+06 4.30166
8.66756E+06 4.31334
8.72297E+06 4.32501
8.77838E+06 4.33668
8.83378E+06 4.34835
8.88919E+06 4.36002
8.94459E+06 4.37169
9.00000E+06 4.38335
9.06085E+06 4.39529
9.12171E+06 4.40720
9.18256E+06 4.41911
9.24342E+06 4.43099
9.30427E+06 4.44287
9.36512E+06 4.45473
9.42598E+06 4.46658
9.48683E+06 4.47842
9.51801E+06 4.48440
9.57826E+06 4.49584
9.63851E+06 4.50726
9.69876E+06 4.51867
9.75901E+06 4.53006
9.81925E+06 4.54145
9.87950E+06 4.55282
9.93975E+06 4.56419
1.00000E+07 4.57554
1.00494E+07 4.57985
1.00989E+07 4.58431
1.01483E+07 4.58891
1.01977E+07 4.59366
1.02471E+07 4.59855
1.02966E+07 4.60358
1.03460E+07 4.60876
1.03954E+07 4.61408
1.04418E+07 4.61828
1.04881E+07 4.62256
1.05521E+07 4.62816
1.06161E+07 4.63389
1.06801E+07 4.63974
1.07441E+07 4.64571
1.08080E+07 4.65181
1.08720E+07 4.65803
1.09360E+07 4.66437
1.10000E+07 4.67083
1.10625E+07 4.67503
1.11250E+07 4.67941
1.11875E+07 4.68397
1.12500E+07 4.68872
1.13125E+07 4.69366
1.13750E+07 4.69877
1.14375E+07 4.70406
1.15000E+07 4.70954
1.15625E+07 4.71518
1.16250E+07 4.72101
1.16875E+07 4.72700
1.17500E+07 4.73317
1.18125E+07 4.73951
1.18750E+07 4.74602
1.19375E+07 4.75271
1.20000E+07 4.75956
1.20625E+07 4.75424
1.21250E+07 4.74911
1.21875E+07 4.74418
1.22500E+07 4.73943
1.23125E+07 4.73487
1.23750E+07 4.73050
1.24375E+07 4.72631
1.25000E+07 4.72231
1.25625E+07 4.71849
1.26250E+07 4.71485
1.26875E+07 4.71140
1.27500E+07 4.70812
1.28125E+07 4.70502
1.28750E+07 4.70210
1.29375E+07 4.69936
1.30000E+07 4.69680
1.30625E+07 4.69238
1.31250E+07 4.68808
1.31875E+07 4.68388
1.32500E+07 4.67978
1.33125E+07 4.67580
1.33750E+07 4.67191
1.34375E+07 4.66814
1.35000E+07 4.66447
1.35625E+07 4.66091
1.36250E+07 4.65747
1.36875E+07 4.65413
1.37500E+07 4.65091
1.38125E+07 4.64781
1.38750E+07 4.64486
1.39375E+07 4.64206
1.40000E+07 4.63944
1.40625E+07 4.63021
1.41250E+07 4.62111
1.41875E+07 4.61215
1.42500E+07 4.60332
1.43125E+07 4.59464
1.43750E+07 4.58611
1.44375E+07 4.57773
1.45000E+07 4.56952
1.45625E+07 4.56081
1.46250E+07 4.55221
1.46875E+07 4.54372
1.47500E+07 4.53534
1.48125E+07 4.52707
1.48750E+07 4.51891
1.49375E+07 4.51088
1.50000E+07 4.50296
1.51895E+07 4.47050
1.53790E+07 4.43916
1.55684E+07 4.40897
1.57579E+07 4.37998
1.60000E+07 4.34263
1.61250E+07 4.31871
1.62500E+07 4.29532
1.63750E+07 4.27247
1.65000E+07 4.25016
1.66250E+07 4.22839
1.67500E+07 4.20716
1.68750E+07 4.18649
1.70000E+07 4.16636
1.70643E+07 4.15554
1.71286E+07 4.14484
1.71928E+07 4.13427
1.72571E+07 4.12383
1.73500E+07 4.10834
1.74428E+07 4.09309
1.75357E+07 4.07809
1.76286E+07 4.06333
1.77214E+07 4.04881
1.78143E+07 4.03453
1.79071E+07 4.02050
1.80000E+07 4.00672
1.82141E+07 3.96971
1.84106E+07 3.93550
1.86071E+07 3.90253
1.88035E+07 3.87079
1.90000E+07 3.84028
1.92500E+07 3.79970
1.95000E+07 3.76092
1.97500E+07 3.72395
2.00000E+07 3.68878
